ID	NMDS1	NMDS2	Abd_type	SampleID
S071	0.0197896047128779	-0.0548189103955378	Taxonomic	sample_71
S072	-0.00734368399170656	-0.106045135089337	Taxonomic	sample_72
S073	0.0607805263632967	0.110806071063034	Taxonomic	sample_73
S074	0.0479974038223019	-0.0287626015896842	Taxonomic	sample_74
S075	0.0670309271705799	0.0650563140347693	Taxonomic	sample_75
S076	0.0142385989491856	-0.019060991657359	Taxonomic	sample_76
S077	-0.0163716899408218	0.0471818010329391	Taxonomic	sample_77
S078	0.0283848729890522	0.0511123999869787	Taxonomic	sample_78
S079	0.0198317460359542	0.0192442576543561	Taxonomic	sample_79
S080	-0.0259202599120829	0.00415753138787596	Taxonomic	sample_80
S081	-0.118802381709726	-0.0861524496623201	Taxonomic	sample_81
S082	0.03784830254009	0.0461110635614908	Taxonomic	sample_82
S083	0.00157482222880027	0.0329669175650083	Taxonomic	sample_83
S084	0.0585643751900226	0.0255876601902345	Taxonomic	sample_84
S085	-0.0510784730892079	-0.017331644405822	Taxonomic	sample_85
S086	0.000258438013352951	-0.0291344594455524	Taxonomic	sample_86
S087	0.124773343475443	0.0679878655513386	Taxonomic	sample_87
S088	0.156922294740253	0.0150381437239025	Taxonomic	sample_88
S089	-0.0430908564905423	0.060660943352314	Taxonomic	sample_89
S090	0.0445888776149666	0.057983018771786	Taxonomic	sample_90
S091	0.111122747847759	-0.0909442101952072	Taxonomic	sample_91
S092	0.102904878914614	0.101020531893751	Taxonomic	sample_92
S093	-0.0246684296871868	-0.157267592948514	Taxonomic	sample_93
S094	-0.0379808321886817	0.0431389584437999	Taxonomic	sample_94
S095	-0.069385756779257	0.00455170063917854	Taxonomic	sample_95
S096	-0.115534088122921	0.0692685516588279	Taxonomic	sample_96
S097	0.0142561436041282	-0.120712724341366	Taxonomic	sample_97
S098	-0.0110475576298035	0.0910426785494031	Taxonomic	sample_98
S099	0.0365776258615442	0.0269898397020664	Taxonomic	sample_99
S100	0.113632461784293	0.0227336591774535	Taxonomic	sample_100
S0011	0.120183796193766	0.0530341069333734	Sequence	sample_1
S0021	0.0224756859523532	0.105773930993261	Sequence	sample_2
S0031	-0.0643137998862434	0.0889343267108868	Sequence	sample_3
S0041	-0.127260663766252	-0.076817989712257	Sequence	sample_4
S0051	0.054223383420754	-0.151614735033095	Sequence	sample_5
S0061	0.0517830270148855	-0.0642581069785897	Sequence	sample_6
S0071	-0.0296546995859069	0.132966577103812	Sequence	sample_7
S0081	0.0588769868211483	-0.0252918803471761	Sequence	sample_8
S0091	-0.0484179682383478	-0.0381997808475075	Sequence	sample_9
S0101	-0.0678466649158789	-0.0488808374846911	Sequence	sample_10
S0111	0.0402225743641996	-0.0810931849222662	Sequence	sample_11
S0121	0.0921018914452195	0.0623991977068771	Sequence	sample_12
S0131	-0.068608461826148	-0.082079386756547	Sequence	sample_13
S0141	-0.0656237533396381	-0.0581231091806483	Sequence	sample_14
S0151	-0.0522016634273309	0.108652707382408	Sequence	sample_15
S0161	0.00632750449103858	-0.0510016719192584	Sequence	sample_16
S0171	-0.0922987321116006	0.0670432354018253	Sequence	sample_17
S0181	0.133819572480018	0.0315123505372815	Sequence	sample_18
S0191	0.0298004702271832	0.0580371107490899	Sequence	sample_19
S0201	-0.0235829138440628	-0.0879298941044571	Sequence	sample_20
S0211	-0.101382977655286	-0.00871471047016901	Sequence	sample_21
S0221	0.0658399446011751	0.147543290074751	Sequence	sample_22
S0231	-0.0171698209515587	-0.039124901802332	Sequence	sample_23
S0241	0.0679760535919758	-0.12078658553617	Sequence	sample_24
S0251	0.0794970651874456	0.0545860058870216	Sequence	sample_25
S0261	0.0614848892862137	0.0344749933427853	Sequence	sample_26
S0271	0.0338421707453313	-0.0109964175023543	Sequence	sample_27
S0281	0.0167646211566249	-0.01537595624601	Sequence	sample_28
S0291	0.0295476549488868	0.0070850455270715	Sequence	sample_29
S0301	-0.0219764565631818	0.155277724183598	Sequence	sample_30
S0311	-0.0972754372570408	0.107289793931346	Sequence	sample_31
S0321	-0.0226688983080819	-0.0194079471889973	Sequence	sample_32
S0331	0.0925801777250707	0.0965146446601639	Sequence	sample_33
S0341	-0.0872239928316939	0.00291438038499867	Sequence	sample_34
S0351	-0.0814349907074611	-0.0191356767228708	Sequence	sample_35
S0361	0.0117121242091894	-0.085357156157818	Sequence	sample_36
S0371	0.148126605581292	0.0151925236353992	Sequence	sample_37
S0381	0.0181020732061894	0.0485528249268353	Sequence	sample_38
S0391	0.0339217568394906	0.0211625792946664	Sequence	sample_39
S0401	-0.0655710173669148	-0.136415563835385	Sequence	sample_40
S0411	-0.00702475360490319	0.0010381011945118	Sequence	sample_41
S0421	-0.0940935545716476	-0.0785457721486723	Sequence	sample_42
S0431	-0.0328931743825455	-0.053546992212215	Sequence	sample_43
S0441	-0.103162123596037	0.0183482456763367	Sequence	sample_44
S0451	-0.0143504089724411	0.052455719333972	Sequence	sample_45
S0461	0.0453429419750185	0.0370428509959133	Sequence	sample_46
S0471	-0.0326882186181618	0.038714685867416	Sequence	sample_47
S0481	0.036079482333516	-0.0973276810000951	Sequence	sample_48
S0491	0.0278937165610968	-0.05399361249975	Sequence	sample_49
S0501	0.0521789240413452	0.108726422222154	Sequence	sample_50
S0511	0.0456031783398864	0.0646077295910782	Sequence	sample_51
S0521	-0.0014968460637901	-0.0165507398646009	Sequence	sample_52
S0531	-0.0677025830308315	0.0601214042214406	Sequence	sample_53
S0541	-0.0708626356565217	0.0382529591010731	Sequence	sample_54
S0551	-0.120397751094521	-0.0387295693397413	Sequence	sample_55
S0561	-0.131838668989316	0.0348378092438055	Sequence	sample_56
S0571	0.0787860489163238	-0.0955995226019313	Sequence	sample_57
S0581	0.102584361401115	-0.0311157226358493	Sequence	sample_58
S0591	-0.173331750679432	-0.0185088041241059	Sequence	sample_59
S0601	0.0649702571933014	-0.0566566679046294	Sequence	sample_60
S0611	0.0628834940761059	0.000313420539179963	Sequence	sample_61
S0621	0.14154909426609	-0.0436564808647442	Sequence	sample_62
S0631	0.0744442924874895	0.0762729974778219	Sequence	sample_63
S0641	0.0833360595374463	-0.00267495687340142	Sequence	sample_64
S0651	0.00327089531368244	-0.110192684682063	Sequence	sample_65
S0661	0.0178208619669629	-0.0334370830189472	Sequence	sample_66
S0671	-0.0466342031200183	-0.0686023921163066	Sequence	sample_67
S0681	-0.00990421322857496	-0.0667452191432181	Sequence	sample_68
S0691	-0.0396794764962443	0.0757563125428697	Sequence	sample_69
S0701	-0.079157333265047	0.0198447839212748	Sequence	sample_70
S0711	-0.0651303492063341	-0.0057399968812412	Sequence	sample_71
S0721	-0.0886824535652142	-0.0556614732910011	Sequence	sample_72
S0731	0.0189648667766614	0.134214681840507	Sequence	sample_73
S0741	0.0420982751449538	-0.0290612963577444	Sequence	sample_74
S0751	-0.015072224869896	-0.10883959594932	Sequence	sample_75
S0761	-0.0367927834137839	-0.00148264730067486	Sequence	sample_76
S0771	-0.00534818986920325	0.0504587225509343	Sequence	sample_77
S0781	-0.0235756319266889	0.0233515607507599	Sequence	sample_78
S0791	0.00410785037371701	-0.0361708269267442	Sequence	sample_79
S0801	0.0686834593239667	-0.0165524407833041	Sequence	sample_80
S0811	0.108878428500471	-0.105783466653324	Sequence	sample_81
S0821	-0.0455299128030513	0.00632086880500455	Sequence	sample_82
S0831	-0.0437876167324645	0.0599717014707522	Sequence	sample_83
S0841	0.0516413802206216	0.0071755334293457	Sequence	sample_84
S0851	-0.0410930483414947	0.0263058636739774	Sequence	sample_85
S0861	-0.0403553570606363	-0.0224669268451348	Sequence	sample_86
S0871	-0.0159242786850953	-0.133201785412106	Sequence	sample_87
S0881	0.142878309382469	-0.0631273990256309	Sequence	sample_88
S0891	0.0032696748612116	0.0857618795446435	Sequence	sample_89
S0901	0.0196325256770814	0.0705653719066678	Sequence	sample_90
S0911	0.136579727068319	-0.0255519293557096	Sequence	sample_91
S0921	-0.115846995634618	0.0934292225397939	Sequence	sample_92
S0931	-0.0462365326851246	-0.152439276744185	Sequence	sample_93
S0941	0.000566575850202033	0.0691200735655957	Sequence	sample_94
S0951	-0.0155953186672996	0.0741263877918422	Sequence	sample_95
S0961	-0.129561236699913	0.0222585357956406	Sequence	sample_96
S0971	0.0907142252068769	-0.0828959326035449	Sequence	sample_97
S0981	-0.0222149604869771	0.102114885875447	Sequence	sample_98
S0991	0.0128563958010208	0.0220111092339789	Sequence	sample_99
S1001	0.103652166514053	0.052997197837346	Sequence	sample_100
