SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_100
Anaerococcus_tetradius	0	0	0	0	0	0	0	0	0	0	0.010770024	0	0	0	0	0.047352112	0	0	0	0.018152064	0	0	0	0	0	0	0.007584833	0	0	0	0	0.042112798	0	0	0	0	0	0	0.025181911	0	0	0	0.057861159	0	0.006567052	0	0	0	0.003051697	0	0	0	0	0	0	0.105748109	0	0	0	0.003217786	0	0	0	0	0	0	0	0	0	0	0.024344838	0	0	0	0.121372528	0	0	0	0	0	0	0	0	0.023679053	0	0.023068605	0.026804489	0	0	0.031627282	0	0	0	0	0	0	0	0.006535305	0	0.021933558
Atopobium_vaginae	0	0	0.016028915	0	0	0	0	0	0	0.023354957	0	0	0	0	0	0.005131521	0	0	0	0	0	0	0.024161512	0	0.028465948	0	0	0	0.069275894	0	0	0.004663335	0	0	0	0	0	0	0.003832971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017782827	0	0	0	0	0	0	0.021359523	0	0	0	0	0.012074674	0.057944863	0	0	0.010767967	0	0	0	0.018052083	0.028006573	0	0.021067232	0	0	0.223325578	0	0	0	0	0.023730549	0	0	0.150352941	0.002652416	0	0	0	0	0	0
Lactobacillus_vaginalis	0	0	0	0	0	0	0.051748705	0.006076729	0	0	0	0	0	0	0	0.089699869	0	0	0	0	0	0	0	0	0	0.02470472	0	0	0	0	0	0	0.09881855	0	0	0	0.022509613	0	0	0.038411653	0.014881515	0	0	0	0	0	0	0	0	0	0.088391097	0.003865973	0	0	0	0	0	0.015230503	0	0.033776089	0.005551493	0	0	0	0	0.107636112	0.009258686	0	0	0	0	0	0	0	0.006100077	0	0.018278437	0	0.01058714	0	0	0.044798269	0	0.008202134	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020484721	0.003658297	0.036372171
Dialister_invisus	0	0.098821701	0	0	0	0	0.071843196	0	0	0	0	0.029033925	0	0	0	0	0	0	0	0	0.03362433	0.211437891	0	0	0	0	0.019503942	0.006679142	0.006100342	0	0	0	0.034808884	0	0	0	0	0	0	0	0	0	0	0	0.036100677	0.004661389	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063487211	0	0	0	0	0	0	0	0	0	0	0	0.04750732	0	0	0	0.005340151	0.068930103	0.002863469	0	0.005068126	0.088981497	0	0	0	0	0	0	0	0	0	0	0	0	0.021355629	0.032684789	0	0	0	0.012766977	0
Kingella_oralis	0	0	0	0	0	0	0	0	0.006680919	0	0	0	0	0	0	0.047674002	0	0	0	0	0	0	0.008379076	0	0.037761462	0	0.024015309	0	0.021093803	0	0	0	0	0	0	0	0	0	0.019636478	0.303904008	0	0	0.044129112	0	0	0	0.003250452	0.021659006	0	0.003195477	0	0	0	0	0	0	0	0.025358926	0	0	0.010277547	0	0	0.009427506	0	0	0.008401958	0	0	0.008164838	0	0	0	0.027904824	0.006728353	0	0	0.003340643	0.018004459	0.049770014	0	0.023313268	0	0	0	0	0	0	0.004362307	0	0	0	0	0	0	0	0	0	0	0
Mobiluncus_mulieris	0	0	0	0	0	0.009717392	0	0.003852561	0	0	0	0	0.078368123	0	0	0	0	0	0.01708328	0	0	0	0	0.088007838	0	0	0	0	0	0	0	0	0	0	0.034538481	0	0	0.004139677	0.012090891	0	0	0	0	0	0.014088514	0	0	0.207924675	0.05812503	0	0	0	0.003010124	0.023638077	0	0	0.03083087	0	0	0	0	0	0	0	0.005778342	0	0	0.013082958	0.028331496	0	0	0	0	0.005478861	0.008284326	0	0.022631535	0	0	0	0	0	0	0	0	0.007229319	0	0	0	0	0	0	0.038789059	0	0.100100358	0	0	0	0	0
Lactobacillus_iners	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018685584	0	0	0	0	0	0	0	0.047022765	0.044468833	0	0	0	0.001550599	0	0	0	0	0	0	0.015913587	0	0.004229414	0	0	0	0	0	0	0	0	0	0	0.010447654	0	0.009379549	0	0	0	0	0	0	0	0	0.025140606	0	0	0	0	0.017021204	0	0	0	0	0	0	0.00870839	0	0	0	0	0.02010998	0	0	0	0	0	0	0.072263347	0	0	0	0.150311044	0	0	0	0	0	0	0	0	0	0.025294233	0	0
Lactobacillus_coleohominis	0	0.090233078	0	0	0	0	0	0	0	0	0.085662758	0.008043671	0	0.010395311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037411424	0	0	0.075152885	0	0	0	0	0	0	0	0	0	0	0	0	0.006875711	0	0.113211519	0	0.01037595	0	0	0	0	0	0	0	0	0	0	0.01512263	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001630015	0	0	0	0	0	0	0	0	0	0	0.029968643	0	0	0	0	0	0	0.029486051	0	0	0	0	0	0	0	0
Faecalibacterium_prausnitzii	0.107829454	0	0.033642326	0	0	0.00664834	0	0	0.016097765	0	0	0.033549787	0	0.041347645	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010121166	0	0	0	0	0	0.011083863	0	0	0	0	0.002341005	0	0	0	0	0	0	0	0	0	0	0.137052428	0.006868637	0	0.199386884	0	0	0	0.006080678	0	0	0	0	0	0	0.028713537	0.008819809	0	0.006680852	0	0	0.00375327	0	0	0	0	0	0.020152503	0	0	0	0	0	0	0.006062494	0	0.019870513	0	0	0	0	0	0	0	0	0	0	0	0	0.043208961	0.005598473	0
Streptococcus_parasanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012295842	0.137514549	0	0	0.059226886	0.025720849	0	0	0	0.024577604	0	0	0	0.021664249	0	0	0	0	0.005510778	0	0	0	0	0.015378717	0	0.017331298	0	0	0	0.017105259	0	0	0	0	0	0	0	0	0.023397989	0	0	0	0	0	0.028031103	0	0	0	0	0	0.034428767	0	0	0.023673819	0	0.046303005	0	0	0	0.003363001	0	0	0.00411615	0	0	0	0	0	0.012517886	0	0.011143295	0	0	0	0	0	0	0	0	0	0	0	0.018681771	0.048923215	0
Rothia_dentocariosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007757442	0.006661581	0	0	0	0	0.163806918	0	0	0	0	0	0	0	0	0	0.03472442	0	0	0.003316671	0.008624158	0	0.003580334	0.030921169	0.02087374	0	0	0.00916642	0.063991043	0	0.012807202	0	0	0	0	0	0	0	0	0	0.07438288	0	0.014435534	0	0	0.032330517	0.031103696	0	0	0	0	0.01880701	0	0	0	0	0.006848473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007383837	0	0	0
Roseburia_inulinivorans	0	0.015058422	0	0	0	0	0	0	0	0	0	0	0.062621056	0	0	0.009323409	0	0	0.011794872	0	0	0	0.010606784	0	0	0.041590269	0	0.019586895	0	0	0	0	0	0	0	0.011632272	0	0	0	0	0	0	0.016154059	0	0.018689277	0	0	0	0	0.00715296	0.007985881	0.004825396	0	0.011656494	0	0	0	0.007986439	0	0	0	0	0.016761857	0.035572438	0	0	0	0	0	0	0	0	0	0.035110999	0	0	0	0	0.040784179	0	0	0	0	0.01656817	0	0.003379187	0.029455198	0	0.004920547	0	0	0	0	0.067058307	0	0	0.002039571	0	0	0
Porphyromonas_uenonis	0	0	0.012155938	0	0.065683302	0.033436453	0	0	0	0.002736433	0.06965115	0	0	0	0	0	0	0	0	0.022677475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0800241	0	0	0	0	0.138141188	0	0	0	0	0	0	0.018229376	0	0	0	0	0	0	0	0	0	0	0	0	0.00787158	0	0	0	0.01467393	0	0.007932574	0.027725688	0	0.047565857	0	0.033811592	0.006680158	0	0	0.030065454	0	0	0	0	0	0	0.037544854	0	0	0.012611829	0	0	0	0	0.015332612	0	0	0	0	0.011567901	0	0	0	0	0.009677428
Corynebacterium_matruchotii	0	0	0	0.10082879	0	0	0	0	0	0	0	0	0	0	0	0	0.087697466	0.004095222	0	0	0	0	0	0	0	0.023535735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01748248	0	0	0	0	0	0	0	0	0	0	0.027916664	0.011304736	0	0	0	0	0.018610213	0	0	0	0	0	0.038324769	0	0	0	0	0	0.00860686	0	0	0	0.017468763	0	0	0	0	0.00543032	0.01704383	0	0.013435985	0	0	0	0.012874379	0	0	0	0.020903385	0	0	0	0	0	0
Prevotella_buccalis	0	0	0	0	0	0.009994983	0	0.004410662	0	0	0.050345021	0	0	0	0	0.007549355	0	0	0	0	0	0	0	0.02493238	0	0	0	0.034933042	0	0	0	0	0	0	0	0	0.077308348	0	0.003142126	0	0	0	0	0	0.007052332	0	0	0.027691656	0.009821394	0	0.008024109	0	0	0	0	0	0.020111944	0	0	0.061426062	0.001726617	0.065491712	0	0	0	0.002719045	0.017345159	0	0	0	0.007580036	0	0	0.030927645	0	0	0	0	0	0	0	0	0.006031273	0	0	0	0	0	0	0	0	0	0	0	0.020659174	0	0.165815098	0	0.021720856	0
