SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_100
Finegoldia_magna	0.006561343	0	0	0.005610673	0	0	0.016972188	0.00067489	0.003049482	0	0	0	0	0	0.004983656	0	0	0	0.003942281	0.00220633	0	0.000393788	0	0.016492458	0	0	0	0	0	0	0.00271536	0	0.005998803	0.019132049	0	0.004907491	0.002849733	0	0	0	0	0	0	0	0	0.003606133	0	0	0	0	0	0	0	0.008574648	0	0	0	0	0	0	0	0	0	0.013466398	0	0.003234298	0.000613961	0	0	0	0	0	0	0	0.005010405	0	0	0.0030205	0	0.00157864	0	0.004772672	0	0	0	0	0	0	0	0	0	0	0	0.003697677	0	0.003081387	0	0	0.002217787	0
Bifidobacterium_adolescentis	0	0	0	0	0.005177482	0.00649058	0	0.001149538	0	0	0	0	0.001390308	0	0.001706281	0.001141938	0	0.008151757	0	0	0	0	0	0.002537712	0	0	0.000964188	0.001813582	0	0	0	0	0	0.012840952	0.005032947	0	0	0.003005422	0	0.001221336	0	0.015355394	0	0	0	0	0	0.002490636	0	0	0	0.092129632	0	0	0	0	0	0.003973048	0	0	0	0	0	0	0	0.00633601	0	0	0	0	0.000927043	0	0	0	0	0	0	0.005723004	0	0.001592867	0.007025099	0	0	0	0	0	0	0.004554934	0	0	0.006415897	0.002056869	0.009011705	0.002141492	0	0.000856798	0	0	0	0
Rothia_mucilaginosa	0.003389871	0	0.000949972	0	0	0.043086122	0.003572412	0	0.002642676	0.003262072	0	0.006558403	0	0	0	0	0	0.00138716	0	0	0.005344051	0	0	0.005420725	0	0.00894631	0	0	0	0	0	0	0	0.001755042	0.001430086	0.003105463	0	0	0	0	0	0	0	0	0	0	0.001381635	0	0.001406105	0.004987943	0	0.001686753	0	0.01210292	0	0	0	0	0	0	0	0	0	0	0	0.001884073	0	0	0.008029968	0.009196499	0	0	0.001270303	0.008459646	0	0	0	0	0.004899518	0	0	0	0	0	0.001021896	0	0	0	0	0	0	0	0.002741433	0.010026906	0	0.017189368	0	0	0.003327964	0.009612826
Lactobacillus_acidophilus	0.000988876	0.007362214	0	0	0	0	0	0.009084073	0	0	0.001629827	0.000421974	0.000855023	0	0	0.002105287	0	0	0	0	0	0	0.002303636	0.002864482	0.023569805	0	0	0.0134789	0.015819615	0	0	0.003141395	0	0	0.005304343	0	0	0	0	0	0.005440625	0	0.00202258	0	0	0	0	0	0.003169471	0.004026746	0	0	0.001008573	0.006506711	0	0	0.003498732	0	0.006966781	0	0	0.001712917	0	0	0.009779951	0	0	0.001654889	0.001129314	0.003877384	0	0	0	0	0	0	0	0.012957658	0	0	0.009619945	0.006088844	0	0	0.003478172	0	0	0	0.00053684	0	0.012384275	0.001569924	0	0	0.001578336	0	0	0	0	0.002678111
Methanosphaera_stadtmanae	0.010613107	0.013578137	0.001328817	0.002434782	0.041700686	0	0.002531263	0	0	0	0	0.002871371	0	0	0.016050032	0	0.00162884	0	0	0	0	0.00159233	0	0.001369669	0	0	0.002241087	0.001393114	0	0	0	0	0	0	0.003666797	0.030806111	0.004832556	0.005986079	0	0	0	0.018546457	0.01309172	0.001080578	0.003902362	0	0	0.001239978	0	0	0	0	0	0	0	0	0.002768686	0.002326452	0	0	0.0164944	0	0	0.002159914	0	0	0	0	0	0.003219979	0	0	0	0	0	0.010265252	0	0	0.000308628	0	0	0	0.000290833	0	0	0	0	0	0	0.00158947	0	0	0.005421256	0	0	0	0.002237664	0.001186035	0	0
Parabacteroides_distasonis	0	0.003356695	0	0	0.00367503	0	0.010501719	0	0	0.020791793	0	0.004555342	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005469628	0	0	0.005264606	0	0	0.011471006	0	0	0	0	0	0.0038456	0	0	0.005289387	0	0	0	0	0.002205698	0	0	0	0.004110323	0.003653195	0.025088419	0	0	0	0.006796148	0	0	0	0.006591456	0	0	0	0	0.029372223	0	0.016309786	0	0	0	0.009478696	0	0.004985464	0.019230444	0	0	0	0	0.004576899	0	0	0	0.0071466	0	0	0	0	0.001541119	0	0	0	0.003342744	0	0.003041983	0	0	0	0	0.002099687	0
Clostridium_perfringens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008058055	0.005161118	0.011574071	0.001112277	0	0.004851163	0.002123165	0.008277841	0	0.006325496	0.021186326	0	0.005128599	0	0	0	0	0	0	0	0	0.005072098	0.012487066	0	0.005744071	0	0	0	0	0	0.003757485	0.005033337	0	0	0	0	0	0	0	0	0	0.01139129	0	0	0	0	0	0	0	0.009891959	0.006220529	0	0	0.010702557	0.0176658	0.001203766	0	0.001241623	0	0	0	0	0	0	0	0	0	0.012293748	0	0.018450075	0.01842363	0	0	0	0	0	0	0	0	0.003244246	0	0	0	0.028451316	0.002042836	0
Streptococcus_sanguinis	0	0	0	0.001244975	0	0	0.007008624	0.005260961	0	0	0	0.004793927	0	0	0	0.001573128	0	0.002145351	0	0	0	0	0.002616385	0	0	0	0.001892585	0	0	0	0	0	0	0.006652828	0	0	0.008679432	0	0	0	0.020618286	0	0	0	0	0.005205191	0	0	0	0	0	0	0	0	0	0.002731077	0	0	0	0.002966266	0	0	0.007863707	0	0	0.022050325	0	0	0	0	0	0	0	0	0	0	0	0.002879598	0	0.005747266	0.005100737	0	0	0	0.005505769	0	0	0.009307657	0.003001113	0.00084928	0	0	0	0	0	0	0	0.017073154	0	0
Leuconostoc_mesenteroides	0	0	0	0	0	0	0	0	0	0	0	0.001211936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007033513	0	0	0	0	0	0	0	0.001939863	0	0	0	0.009251696	0.001885703	0	0	0	0	0	0	0	0	0	0.005650989	0	0.030785606	0	0	0	0.001504956	0	0	0	0.003434391	0.013612148	0.017330903	0.000428689	0.005274231	0	0	0.001237457	0	0	0	0	0.002131674	0.002553122	0	0	0	0	0	0.00273517	0	0	0	0	0.003602335	0	0.002572165	0	0.000858937	0	0	0	0.003869426	0.002955905	0	0	0	0	0	0.003715544	0
Methanobrevibacter_smithii	0.002501376	0	0.007445581	0	0.001881151	0	0	0	0	0	0	0	0	0	0	0	0.005672776	0.002471149	0	0	0.003670244	0	0	0.002175292	0	0	0	0.003426772	0.003308308	0	0	0	0	0.003204716	0	0	0	0	0	0	0	0	0.007456448	0.002491855	0	0	0	0	0	0	0.00395383	0.00614539	0	0.015202598	0	0	0.003194215	0	0	0.001930205	0	0.004742901	0	0	0	0	0	0	0.00394145	0	0	0	0	0.002271639	0	0.002894501	0	0.001389565	0.002712202	0	0	0	0.002278023	0.00320585	0	0	0.00354913	0.000942787	0	0	0	0	0	0	0.003449716	0.00094662	0.006203196	0.010358459	0	0
Lactobacillus_reuteri	0	0.001955977	0	0	0.005239111	0.005502032	0	0	0	0	0	0	0.004690216	0	0	0.002381495	0	0.002760708	0.004780603	0	0	0	0	0.013065623	0	0	0	0	0.002251749	0	0.002728763	0	0	0	0	0	0	0	0.003248768	0	0.002256988	0	0.003135145	0	0	0	0	0	0	0.000736495	0.008246061	0.003000641	0	0	0	0	0	0	0	0	0	0	0	0	0.002372264	0	0	0.002702669	0	0	0	0	0.003699176	0	0	0	0.003880879	0	0	0	0	0	0.007361268	0	0	0	0	0	0	0	0	0.004156094	0.018416302	0	0	0.004204035	0	0.002158435	0.001144787	0
Streptococcus_gordonii	0.007225053	0	0.010570828	0	0	0	0	0	0.004325156	0	0	0	0	0	0	0	0	0	0	0	0.003384617	0.008300329	0	0.00181408	0	0	0	0	0.017245686	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013125795	0	0	0.003082577	0.003735216	0	0	0.004458506	0.004342308	0.006532605	0.009926089	0.002009735	0.002966976	0	0	0	0	0.005326383	0.00140985	0	0.001487739	0	0	0.001349674	0	0	0.003993684	0	0	0	0	0	0	0.005033889	0	0	0	0.001937015	0.000291021	0	0	0.003093636	0	0	0	0	0	0	0	0	0	0	0	0	0.002892735	0	0	0
Campylobacter_hominis	0	0.002485196	0	0	0	0	0	0	0	0	0	0.002778568	0	0	0.002672488	0	0	0	0	0	0	0	0	0	0	0	0	0.000441777	0	0	0	0	0	0	0	0.004797158	0.006410997	0	0	0	0	0.001175702	0.000404838	0	0	0	0	0	0	0	0	0	0	0.002692536	0.006633333	0	0	0	0.003454356	0	0.001592244	0.00889448	0.009594086	0	0	0.003092071	0.021836723	0.003357436	0.001580047	0.021032133	0	0	0.002864985	0	0	0	0	0	0	0.002876344	0	0	0	0	0	0	0	0.011375676	0.004617857	0.001776416	0.00322041	0	0	0	0	0	0	0	0	0.004772787
Clostridium_botulinum	0	0	0	0	0	0.006644285	0	0	0	0	0.001977012	0	0.101468879	0	0	0	0	0	0	0	0.010378285	0	0.003347887	0	0.004469049	0	0	0.001662747	0	0	0	0.002760929	0	0.004677622	0	0.003294086	0.006045851	0.017129351	0	0	0	0.002949226	0.004699958	0	0	0	0	0.013835363	0	0.005700118	0	0	0	0.003296401	0	0	0	0.00468851	0	0.002861351	0.009380362	0.004355844	0.066347504	0	0	0	0	0	0	0	0	0.0036445	0	0	0.038655671	0	0.012631689	0.003390977	0	0	0	0.007416134	0	0	0.003651702	0	0.004404205	0	0	0.005522289	0	0	0	0	0.003598944	0.006258113	0	0	0	0
Akkermansia_muciniphila	0	0	0	0	0	0	0	0	0	0	0.000677169	0.002046268	0	0	0	0.008072582	0	0.002957033	0	0.001108457	0.000991853	0	0.003199332	0	0.008350753	0	0	0	0	0	0	0	0.000277845	0	0.005050399	0	0.00075178	0	0	0	0	0	0	0	0	0	0.014142943	0	0.010503262	0	0	0.00074915	0	0	0	0	0	0	0.00408605	0	0	0	0	0.014197363	0	0	0	0	0	0	0	0	0	0.000473084	0.003590102	0	0.003166939	0	0.003279366	0.015266117	0	0	0	0	0	0	0.010784955	0.00059496	0	0	0	0	0.003768414	0	0	0	0	0	0.009501708	0
Eubacterium_rectale	0.009284878	0	0.003187036	0.039214386	0.020971565	0	0	0	0	0.003272646	0	0	0	0	0	0	0	0	0	0.002418305	0.005672213	0.05205554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010268437	0	0.014730223	0.007667893	0	0	0	0	0	0	0	0.002973056	0.008390841	0	0	0	0.00210852	0.003944021	0	0	0.007663985	0	0	0.00352376	0	0	0	0.008980464	0	0	0.00268006	0	0	0	0	0	0.006948968	0	0	0	0	0	0	0	0	0.007432753	0	0	0	0	0	0.006674971	0	0	0	0	0	0	0.01547272	0	0.001413319	0
Bifidobacterium_animalis	0	0	0	0	0.001588492	0	0.00063714	0.001729769	0	0	0.008365856	0	0	0	0.000807556	0.002387409	0.021566943	0.004920442	0	0	0	0	0	0	0.004982903	0	0	0.000314164	0.003523181	0	0.004841511	0	0	0	0	0	0	0	0	0	0.0045029	0.001606753	0	0	0	0	0.000440241	0.00464689	0	0	0	0	0	0	0.005354519	0.002492529	0	0	0.005653915	0.002538224	0	0	0	0.001208674	0.006382999	0	0.002025108	0	0	0	0	0	0	0.000619907	0.008049849	0	0	0	0.003795078	0	0	0.004655257	0	0	0	0	0	0	0	0	0	0	0	0	0.008286313	0.001606855	0	0	0	0
Desulfovibrio_desulfuricans	0.00165799	0	0	0.010425217	0	0	0	0	0.001969184	0	0	0	0.011313253	0	0	0	0	0.015718249	0	0.009172027	0.004006289	0	0	0	0	0	0	0	0.003425104	0	0	0	0	0.015749874	0	0	0	0	0	0.001082376	0.001292896	0	0.010041153	0.001615118	0.002336835	0.007719708	0	0	0	0	0	0	0	0.004011395	0.017042001	0	0.005831787	0	0	0	0	0	0.002398915	0	0	0	0	0.001868742	0	0	0.001441253	0	0	0	0	0	0	0.013830039	0	0	0	0	0	0	0.006422995	0	0.004854862	0	0	0	0	0.004529871	0	0	0.000727934	0	0.009093601	0.002988681	0.003044532	0
Aggregatibacter_aphrophilus	0	0	0	0.002015309	0.025611948	0.001668535	0	0.021430066	0	0.002664053	0	0.001990104	0	0	0.00199941	0	0.001383907	0	0	0	0.000655792	0	0.00239091	0	0	0.000768266	0.002505031	0	0	0	0	0	0.001572965	0	0.002734263	0.007630845	0.002322299	0.001673868	0.003698897	0	0	0	0.000604621	0	0	0	0	0	0.017643442	0.005364328	0.011709359	0.005657125	0	0	0	0.001398441	0	0.0005932	0.011085118	0.008936914	0	0.002534636	0.00695254	0	0	0.00106816	0	0.000826682	0	0	0	0.007324696	0	0.001171201	0	0.001983865	0	0	0	0	0.000723004	0	0	0.003365693	0	0	0	0	0	0	0	0	0	0	0	0.003612785	0	0	0	0
Atopobium_parvulum	0	0	0	0	0.013978323	0.017740742	0	0.000672627	0.008230175	0	0.000916812	0.001866613	0	0	0	0	0	0.004072137	0.005983435	0	0.000982233	0.002428446	0.000915244	0.001517119	0	0.002688852	0	0	0.003388708	0.004531403	0.000821831	0.004219944	0	0	0	0	0	0.001116368	0	0	0	0	0.002095307	0.000982247	0	0.040260708	0	0	0.002034167	0	0	0	0.000835891	0	0	0.002791976	0	0	0	0.00563091	0	0	0	0	0.002865034	0	0	0	0.003988435	0	0	0	0	0.000940551	0	0.002440919	0	0	0.004461796	0.001237782	0	0.000651483	0	0	0	0	0	0.005671443	0	0	0.007720597	0	0	0.001097527	0.001113057	0.001351047	0	0	0	0
Eggerthella_lenta	0	0.002136376	0.003759928	0.004398501	0	0	0	0	0	0	0	0	0	0.000425232	0	0	0	0	0	0.005521018	0	0	0	0.035022147	0.011004628	0	0.00047144	0	0.009531081	0.003859782	0.004530984	0	0	0	0	0	0	0.003709379	0.004964174	0	0	0.003680595	0.021082551	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001830076	0	0	0	0	0	0	0.006178906	0	0	0	0	0.001032155	0	0	0	0	0	0.006853893	0	0	0	0	0	0.002993194	0	0	0.007955901	0	0	0.036728901	0	0	0	0.004797214	0	0	0	0	0.00400082	0	0	0	0
Veillonella_parvula	0.002819434	0	0.000466774	0	0.004208381	0	0	0	0	0.002937633	0.003099216	0.002688084	0.00507685	0	0.003970416	0	0	0	0	0	0	0.000556313	0	0	0.005927892	0	0	0.002444505	0	0	0	0	0	0	0	0	0	0	0	0.004834061	0	0.002225815	0	0	0	0.0056161	0	0.003219488	0.008063774	0	0	0	0.00508831	0	0	0	0.001365624	0	0	0	0.002048528	0	0	0	0	0.007243447	0	0	0.010420523	0	0.001622693	0	0.001187314	0.001327796	0	0.00407761	0	0	0	0	0	0	0	0	0	0	0.004274707	0.007277832	0	0.006128842	0.008926566	0.000753798	0	0	0	0	0	0	0	0
Gardnerella_vaginalis	0	0	0.004459208	0	0	0	0.001981112	0	0	0	0	0	0	0.002197286	0	0	0.001765316	0	0.003814785	0.004410926	0.015316632	0.020775673	0	0	0	0	0	0	0.023645308	0	0.001934591	0	0	0	0	0	0	0.003977483	0	0.000858704	0	0	0	0.001676654	0	0	0.010383685	0.003712826	0	0.001541072	0	0	0	0	0	0	0.005856549	0	0	0	0.002889665	0	0	0	0	0.001646827	0.00069599	0	0	0.002668967	0.00716136	0	0	0	0	0	0	0	0	0.008542241	0.004189037	0	0	0.003080304	0	0	0	0	0.002607547	0	0.00181033	0	0.003656585	0.001556078	0	0	0	0.001041791	0	0
Lactobacillus_casei	0.006973292	0	0.014461389	0.003378118	0	0	0.005431905	0	0.002629711	0	0.002812595	0	0.01526513	0	0.003074019	0.003973822	0.013115763	0	0	0	0.001172959	0	0.005905837	0.008676513	0	0.005287099	0	0	0	0	0.004709743	0	0.000607602	0	0	0	0	0.006188373	0.014935384	0	0.006294552	0	0.002135397	0	0.000582615	0	0.003703898	0	0.001494349	0	0	0.000274204	0	0	0	0.006253711	0	0	0	0	0	0.001563381	0	0.001997638	0	0	0.005534022	0	0.00101373	0	0	0	0	0	0	0	0	0	0.004756102	0.010664571	0	0	0	0	0	0	0	0	0	0	0	0.000463649	0.003204652	0.001629597	0	0.006502259	0.001958236	0.003803206	0	0.003119097
Lactobacillus_rhamnosus	0	0	0	0.027829339	0	0.001862259	0	0.003526071	0	0	0.002756366	0.001408273	0	0.016769048	0	0.004537934	0	0	0	0.014755932	0	0.004710455	0.004801005	0	0	0	0	0.007823149	0	0	0	0	0	0	0	0	0	0.009003104	0.014180878	0.002615338	0	0	0	0	0	0	0	0	0	0.004610075	0.004802474	0	0	0	0	0.030638014	0	0	0	0	0	0	0	0.00500158	0.00047625	0.00456863	0	0.00137426	0	0.003524791	0.002743659	0	0	0.00402894	0	0.009667182	0	0	0	0	0	0	0	0	0.01139963	0.006690561	0.012670263	0.002364348	0	0.001577626	0	0	0	0	0	0.004169233	0.000659823	0.012813845	0	0
Haemophilus_influenzae	0	0.002307187	0.001914748	0	0.000983146	0	0	0	0.003783425	0	0.000375839	0	9.60E-05	0	0	0	0	0	0.001363358	0.002844032	0	0	0	0.001617766	0	0.003293727	0	0	0	0	0	0	0	0.005460283	0	0	0	0	0	0	0.001952761	0	0.001323353	0.00215939	0	0	0	0	0.004523457	0.003753498	0.008219277	0	0	0	0.000560833	0	0	0	0.003973352	0.002926873	0	0	0.004692638	0.008928017	0	0	0	0.005468612	0	0	0	0	0.000945306	0	0	0.000839633	0	0	0.000247735	0.003533767	0	0.002249784	0	0.005132646	0	0.007503834	0	0	0.001180563	0	0	0.006310027	0	0	0	0.007625113	0	0.015388101	0	0.001895172
Mycoplasma_hominis	0.002985446	0.003795642	0	0.000666563	0.000395076	0	0	0	0.001637322	0	0.000153366	0	0	0.001001841	0.001453341	0	0	0.000902912	0	0	0	0	0	0.00220365	0	0	0	0	0	0	0	0	0	0.002652187	0	0	0	0.000355485	0	0	0.000559011	0	0.000649785	0	0.002064618	0.002786948	0	0	0	0	0	0	0	0	0	0	0	0.001508784	0	0.004918443	0	0.001849291	0	0	0	0	0.002587317	8.60E-05	0	0	0.002605076	0	0	0	0	0	0.001200928	0	0	0	0	0.000901049	0	0	0	0.000264397	0	0	0	0	0	0	0	0	0	0.008022022	0.002183902	0	0.001405672	0
Lactobacillus_crispatus	0	0	0.001964161	0.005292285	0.00506198	0	0	0	0	0	0	0.003925158	0	0	0.003634705	0	0	0	0	0.001803659	0	0.003900506	0	0	0	0	0.001688466	0	0	0.000836237	0	0	0.000943094	0	0.036702307	0	0	0.003367608	0	0	0	0	0	0.000896502	0	0	0	0	0	0	0	0	0	0	0	0	0.00090612	0	0	0	0	0.000379747	0	0	0.009449055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007332368	0.003243012	0	0	0	0	0.00308803	0	0	0	0	0	0
Prevotella_melaninogenica	0	0	0	0	0	0	0	0	0.006300712	0.005850343	0.006165279	0	0	0	0	0	0	0	0	0	0	0.006391486	0.001319774	0	0	0	0.007302617	0	0	0	0	0	0.002278435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007998758	0	0	0.015654847	0	0	0	0	0.028136754	0	0	0.019243274	0	0	0	0	0	0	0	0	0	0	0.001590628	0.002671313	0.003311742	0	0	0	0	0	0	0	0.12931267	0.015773957	0.002933824	0.006183902	0	0	0	0	0	0	0	0	0	0	0.010738747	0.003472788	0.002968767	0.00563196	0.002475485
