SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_100
Rothia_mucilaginosa	0	0.003982	0	0	0.016368462	0.003133364	0	0	0	0	0.030157993	0	0	0	0	0.005261492	0.007896175	0	0.003499556	0.010673674	0.001491406	0.010381766	0.004122437	0.008999271	0	0.013132857	0	0.001428998	0.001816371	0	0	0.000825008	0.005027984	0	0	0	0	0	0.005687719	0.015750108	0.016363923	0	0	0.001117583	0	0.008261135	0	0	0	0.059190213	0.025300063	0.003517519	0.007097117	0.005347297	0	0	0	0	0.015236744	0	0	0.001509579	0	0	0.002010784	0	0	0	0	0	0	0	0.009282875	0	0	0.001622883	0	0	0	0.010556882	0	0	0	0.02303628	0.008235253	0	0	0	0.005172936	0.002121724	0	0	0	0.006945656	0	0	0.038374092	0	0	0
Parabacteroides_distasonis	0	0	0	0	0	0.020307847	0	0.011140012	0	0.03014328	0	0	0	0	0	0	0	0	0.012034603	0	0	0	0	0.003385601	0.01104325	0.003336114	0.008222745	0	0	0.019273024	0	0.006935934	0	0	0.093997281	0	0	0	0.009502524	0	0	0	0.00752248	0	0	0	0	0	0	0	0	0	0	0	0	0.011069521	0	0	0	0	0	0.018269842	0	0.01711847	0	0.02719593	0	0	0	0	0	0.027317839	0	0	0	0.008654095	0	0	0	0	0	0	0	0	0	0.006420827	0	0	0	0	0	0.008975632	0.007571041	0	0	0.002480228	0	0	0	0.012392982
Staphylococcus_aureus	0	0.003022479	0.00145825	0	0	0	0.002968267	0	0	0	0	0	0	0	0	0.009782641	0	0	0	0.006963284	0.018998115	0	0.001941255	0	0	0.006650979	0.004052992	0.003285108	0	0.00377209	0	0	0	0	0	0	0	0	0	0	0.007005132	0	0	0	0	0	0.003443521	0	0	0	0	0	0	0.006435458	0.0012562	0.014191511	0.009302583	0	0.018646636	0	0	0	0	0.008597513	0	0	0	0	0	0	0	0	0	0	0.001285781	0	0.133300775	0.024936402	0	0.008958335	0	0	0.010639194	0	0	0.000868632	0.011116534	0	0	0	0	0.009431336	0.000835845	0	0.050936347	0.011929767	0.003346658	0	0	0
Eubacterium_rectale	0.018541836	0.043619077	0	0	0	0	0.006047343	0	0.002987361	0.004273214	0	0	0	0.002841171	0.021657838	0	0	0	0	0	0.031811447	0.006814778	0	0	0.023675934	0.014449293	0.007859416	0	0	0	0	0.019729789	0	0.008355867	0	0	0	0.081052849	0.008694553	0.016290354	0	0	0	0	0	0	0	0.022857475	0	0	0.035683367	0	0	0.002575785	0	0	0	0	0	0.010248702	0	0.003964372	0	0	0	0.029659251	0	0	0	0.022021073	0	0	0	0	0	0.016835676	0	0	0	0	0	0	0	0	0	0.011515024	0	0	0	0	0.017232642	0	0	0	0.002732857	0	0	0	0	0
Acidovorax_ebreus	0.058016082	0.002507919	0.013748381	0	0.073543135	0	0	0.013910074	0	0.004086797	0.001342879	0	0	0	0	0	0	0.029306451	0	0	0.005434486	0.022523213	0	0	0	0	0	0.078701405	0.006554543	0.005880439	0.005146646	0	0	0	0	0	0	0	0.011291443	0	0	0	0.012377103	0.007397414	0	0.005882746	0	0	0	0	0	0.005467574	0	0	0	0	0.003378187	0	0	0	0	0.011778746	0	0.02001325	0.034848287	0	0	0	0	0	0	0	0.065692365	0	0	0	0	0	0	0.015696907	0.015435012	0	0	0.020021686	0	0.006968391	0	0	0	0	0	0	0	0	0	0	0	0.00262891	0	0
Corynebacterium_aurimucosum	0	0	0.016449393	0	0.008152575	0	0.038862043	0.007610413	0	0	0	0	0.005540398	0	0.019479645	0	0	0.022931305	0	0.005505978	0	0	0.00798164	0	0	0.022364647	0	0	0.007226543	0	0.016527479	0	0	0	0	0.010626793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008405959	0	0	0	0.009431526	0.012290464	0	0.002514936	0	0.001044859	0	0	0.013828788	0	0	0	0	0	0	0	0	0.007270955	0	0	0	0	0	0.007268314	0	0	0	0	0	0.014806495	0	0	0	0	0	0	0.003263289	0.027524366	0	0	0	0	0
Aggregatibacter_aphrophilus	0	0.004031011	0	0	0	0	0	0	0	0	0	0.004137656	0	0	0	0	0	0	0	0.000772544	0	0	0	0	0.01214354	0.003837311	0.000245603	0	0	0	0	0	0.009272427	0.019653711	0	0	0	0	0	0.003129765	0	0	0.004268773	0	0	0	0	0	0	0	0.005988002	0.003616856	0.003221095	0	0	0	0.003846241	0	0	0	0	0	0.046378149	0	0	0	0	0	0	0	0.022496617	0	0	0.002495617	0	0	0.010553293	0	0	0	0	0	0	0.006380167	0	0	0.00069835	0	0	0	0	0	0	0.005603822	0	0	0	0.001262906	0	0.008648075
Corynebacterium_kroppenstedtii	0	0	0.016177966	0	0.017518856	0.014318655	0	0	0	0.002347257	0	0	0	0	0.004823588	0.005823863	0	0.017881951	0	0	0	0	0.004644148	0	0	0	0	0.02507525	0	0.003300279	0	0.007243964	0	0.006321687	0	0	0.02921783	0	0	0	0	0	0	0.002123183	0	0	0.002334446	0.001566862	0.010934213	0	0	0.104765908	0	0	0	0	0	0.024226713	0.002274049	0	0	0	0.020291925	0	0	0	0.016604552	0	0	0	0	0	0	0	0	0	0	0.009031431	0	0	0	0	0	0.010914677	0	0	0	0	0	0	0.006781723	0.006995978	0	0	0	0.005463604	0	0	0	0
Capnocytophaga_ochracea	0	0.004227373	0	0.004014085	0	0	0.020350749	0	0	0	0.003940787	0	0	0.014791292	0	0.010012343	0	0	0	0	0.002429392	0	0	0.010664466	0	0	0	0	0	0.007646506	0	0	0	0	0	0	0.05887017	0	0	0.00508439	0	0	0	0	0	0.021860887	0	0	0	0	0	0	0	0.003373814	0.007607403	0	0	0	0	0	0	0	0	0.022197242	0	0	0.036878436	0	0	0	0	0	0	0	0	0.00754445	0	0	0	0.004365574	0.047512227	0	0	0	0	0	0.007111567	0	0	0	0	0.007516451	0.003846589	0	0	0	0.015981759	0	0	0
Leptotrichia_buccalis	0.001595031	0.006737984	0.012905011	0	0	0	0	0.008203016	0	0.002268176	0.012188995	0	0	0	0.007374281	0	0	0	0.006783751	0	0	0	0	0	0.013244483	0	0	0	0	0.005031488	0	0	0.004099375	0	0.036153071	0	0	0	0.004684403	0	0.016645337	0	0	0	0	0.012568251	0.008087208	0	0	0.005192727	0	0	0	0	0	0	0	0	0	0.002768492	0.031401449	0	0	0	0.01820737	0	0	0	0	0	0	0.026339394	0.019245585	0	0	0	0	0	0	0	0	0.00163874	0	0	0	0.00790314	0	0.007220334	0	0	0	0	0	0	0	0	0	0.001484321	0.004558345	0
Anaerococcus_prevotii	0	0.000963472	0	0	0	0	0.009491812	0	0	0	0	0	0	0	0	0.003139397	0	0	0	0	0	0.004140872	0	0	0	0.010602175	0	0	0	0	0.014738268	0	0	0.008573313	0	0.015009634	0	0.00294001	0	0	0	0	0	0	0	0	0	0	0	0	0.009082181	0	0	0.00585398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008699733	0	0.004544174	0	0	0.009013533	0	0.010468953	0	0	0	0	0	0	0	0	0.001067958	0	0	0	0	0	0	0.00377437	0	0	0	0
Atopobium_parvulum	0	0.014338401	0	0	0	0	0	0.025905825	0	0	0	0	0	0	0	0	0	0	0.016455561	0.000809071	0.003115001	0	0.001014014	0	0	0.003034826	0	0.002179885	0.007476239	0	0	0.002824173	0.054912655	0.055615431	0	0	0	0	0	0.030095717	0.004050533	0	0.00454349	0	0	0.003222583	0	0	0	0	0	0.013980272	0	0	0	0.014967071	0	0	0.032656298	0	0.00775351	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018437179	0	0	0	0	0.002467919	0	0	0	0.002689427	0	0	0.001946667	0	0	0	0	0	0.01339463	0.025469553	0	0	0	0	0	0.001252974
Veillonella_parvula	0	0.002671198	0	0	0	0	0	0	0.011091673	0	0	0	0	0.005894796	0	0	0.01892718	0.012516943	0	0.039061056	0	0	0	0	0	0	0	0	0	0	0	0.00112125	0	0	0.00483668	0	0	0	0	0	0	0.008835332	0	0	0.001151269	0	0	0	0	0.001877826	0	0	0.006016772	0	0	0	0	0.000868958	0.00099033	0	0	0.011127198	0	0	0.002359499	0	0	0	0.011403061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029710556	0	0	0	0	0	0	0	0	0	0.007671043	0	0
Staphylococcus_lugdunensis	0	0.003833397	0	0.000402241	0	0	0	0.038107595	0	0	0	0.003119645	0	0.006238563	0.008910669	0	0	0	0	0	0	0	0	0	0	0	0.006796278	0	0	0	0	0	0.007132689	0	0	0.001759353	0	0	0.004229994	0	0	0	0	0	0	0	0	0	0.001796989	0	0	0	0	0	0	0	0	0	0	0	0	0.003358786	0.003781996	0.01155522	0	0	0	0.007119014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008471049	0	0	0	0	0.005569035	0	0.029996085	0	0	0	0	0	0.003248696	0	0	0	0	0
Gardnerella_vaginalis	0.014690825	0	0	0.000990763	0	0	0	0	0	0	0	0	0	0	0.006064987	0	0	0	0	0	0.001140691	0	0	0	0.002932129	0	0	0.000810511	0	0.007747531	0.006737324	0	0	0	0	0.006872832	0	0	0.002603826	0	0	0	0.00878345	0	0	0	0	0	0	0	0	0.016635815	0	0.004394971	0	0.027784236	0	0.02613086	0.004916543	0	0	0	0.01418259	0	0	0	0.007888565	0.007993549	0.020747297	0	0	0.004697521	0	0	0	0	0	0.017930987	0.004049695	0.012619568	0	0.005008599	0	0	0	0	0.001156151	0	0	0	0	0.006306224	0	0.00221188	0	0	0	0.002076407	0	0.014620159
Lactobacillus_crispatus	0	0.009620797	0	0.005491867	0	0	0	0	0	0	0	0	0.004078705	0	0	0	0	0.001805232	0	0	0	0	0.003234407	0	0	0	0	0	0.002837343	0	0	0	0	0.019200757	0	0	0	0	0	0	0	0.026054606	0.012332483	0	0	0	0.006049282	0	0	0	0	0	0	0.004737986	0	0	0	0	0	0	0	0.019473362	0	0	0	0	0	0.011120536	0	0	0	0	0	0	0	0.001573931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008712127	0	0	0.002433028	0	0.004998121	0	0.001787737	0	0
Moraxella_catarrhalis	0	0	0	0	0.008068727	0	0.001592721	0	0.016825998	0.008336306	0	0	0	0	0.008992531	0	0	0	0	0.010327847	0	0.013362327	0	0	0.010792199	0	0	0.001263166	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002362844	0	0	0	0.008499224	0	0	0	0.014887144	0.002213758	0.031427893	0	0.001796787	0.010846576	0	0	0	0.005460929	0	0	0.022748356	0	0	0	0	0.001196436	0	0.001741271	0	0	0.002065635	0	0.040222585	0.008850849	0	0	0	0	0.006922957	0	0.00965393	0	0	0	0	0	0	0.002117825	0	0.004099552	0	0.005604717	0.001909987	0	0	0	0	0	0
Corynebacterium_genitalium	0	0	0	0	0	0	0	0	0.006521457	0	0.008782698	0	0.003112737	0	0	0	0	0	0	0	0	0	0.002679324	0	0	0	0	0	0.020471857	0	0	0	0	0	0	0	0	0.002565114	0	0.014541251	0	0	0	0.009320306	0	0	0	0.006593825	0	0	0	0	0.002849804	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007646171	0	0	0.012553184	0	0	0.002420978	0.010021519	0	0	0	0	0.008575787	0	0	0.012026969	0.015468872	0	0.006235307	0	0.007904292	0	0	0	0	0	0	0.007499485	0	0	0	0	0	0.001365619
Prevotella_melaninogenica	0	0	0	0.008541263	0	0	0.00722115	0	0	0	0	0.020191692	0.002420867	0	0.013774876	0.003282096	0	0.00351037	0	0	0.00201705	0	0	0	0	0.010548081	0	0.028192111	0	0	0.011193883	0.003606974	0	0.011250561	0.006812709	0.014519003	0.012964299	0.020562594	0	0	0	0.035078006	0	0	0	0.017963905	0	0	0	0	0.024946555	0	0	0	0	0	0.004055124	0	0.002891478	0	0	0	0	0.016330057	0	0.001027024	0	0	0.00266586	0.002577452	0	0	0.011278765	0	0	0.007538876	0	0	0	0	0	0	0	0	0	0	0	0	0.01086489	0.064378011	0	0.006433705	0	0	0.01825057	0.003086177	0.014218119	0	0	0.004894437
Eubacterium_eligens	0	0	0.007414927	0.012738623	0	0	0	0	0	0.003755117	0.013422354	0	0.009966953	0.006373524	0.004166244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001363998	0.009849248	0	0	0.005059474	0.041848633	0	0	0	0.006038648	0.007584125	0	0	0.039146076	0	0.004342277	0	0	0	0	0.002385352	0	0	0	0.006035827	0.015626268	0	0	0.016472136	0	0	0	0	0.019284869	0.002768389	0	0	0	0	0	0	0	0	0	0	0.022932287	0	0	0	0	0.02975325	0	0	0.018026546	0	0	0	0.010179924	0	0.010327816	0	0	0	0.005466314	0	0	0.011553354	0.005555908	0.001691349	0	0
Peptostreptococcus_stomatis	0.009993441	0	0.006893885	0	0	0.009376681	0.004411549	0	0	0.029550073	0	0.011109083	0	0.006005706	0	0	0	0	0	0.002393899	0	0.003543581	0	0	0.029509492	0	0.005022168	0	0.002692638	0	0.002740128	0.005569076	0	0	0	0.006117568	0.004798663	0	0	0	0	0	0	0.003380114	0.005920999	0	0	0.003378499	0.022459898	0	0.00285475	0.006555194	0	0	0.002758206	0.014306735	0	0.002704668	0	0	0	0	0	0.007755421	0	0	0	0	0.009131386	0	0	0	0.009783475	0	0	0.006214696	0	0	0	0.003541109	0	0	0.002804014	0	0	0.00496013	0.00497119	0.005636652	0	0	0.004259854	0	0	0.007141555	0	0	0.00245728	0.003032219	0	0
Ruminococcus_torques	0	0	0.02089117	0	0	0	0	0	0	0	0	0	0	0.006506751	0	0.00176951	0	0	0	0	0	0	0	0.001157542	0.024689497	0.00443277	0.003411485	0	0	0.011216227	0	0	0	0	0	0.004063142	0.003224535	0	0	0	0	0	0	0	0.006359038	0.004666382	0	0.003998741	0	0	0.028039552	0.012753188	0	0.043021213	0	0.009193711	0	0.012683732	0	0	0	0	0	0	0.006657287	0	0	0.001960142	0	0	0	0	0	0	0	0	0	0.020049034	0	0	0	0	0	0	0	0	0.020834275	0	0	0	0	0	0	0	0	0.001965205	0	0	0	0.008053711
Alistipes_putredinis	0	0	0	0	0	0.005915458	0	0	0	0	0	0.017363846	0.019653443	0	0	0	0	0	0	0.011525793	0	0	0.005247501	0.031497304	0	0.001085473	0	0	0.046291981	0	0	0	0	0	0	0	0.025724701	0	0	0	0	0.003282825	0	0	0.005726932	0	0	0	0	0	0	0	0	0	0	0.007728616	0	0.002717463	0	0	0	0.006944356	0	0.001824524	0.017200427	0	0.003492707	0	0	0	0	0	0	0.030627361	0.038961972	0	0.011978987	0	0.016428874	0.001477694	0	0	0	0	0	0	0	0	0	0.002875287	0	0	0	0.005534311	0	0.045238259	0.002482649	0	0	0.016190347
Bacteroides_stercoris	0.003108584	0	0.032859059	0	0	0	0	0.008624501	0	0	0	0.015232006	0.042042935	0	0	0	0.014018769	0	0	0	0	0	0	0.024875378	0	0	0	0	0.066809722	0.012826894	0	0	0	0	0	0.001842728	0	0	0.016897701	0	0.003336131	0	0	0.016857744	0	0	0	0	0	0	0	0	0	0	0	0	0.027249201	0	0	0.004751334	0	0.024450213	0	0	0.010090013	0.002389047	0	0	0.019751728	0	0	0	0	0	0	0.006296373	0	0	0	0	0	0	0	0	0	0.004059333	0	0	0	0	0	0	0	0.014927257	0	0	0	0.00257224	0	0
Brevundimonas_sp_BAL3	0.003268992	0	0	0	0	0.00953538	0.035198983	0	0	0	0.007401603	0	0	0	0.003584751	0.020849228	0	0	0	0	0.0020889	0	0	0.006041708	0	0	0.085860254	0.024983902	0	0.00196613	0	0	0	0	0	0	0	0.026149091	0.01151942	0	0.011804951	0	0	0.006960638	0.031900531	0	0	0	0	0.076629942	0	0.006771766	0	0	0.033313069	0	0	0.011283809	0	0	0	0	0	0	0	0	0	0	0	0.011757371	0	0	0	0.004536262	0	0	0	0	0.006219711	0	0	0	0	0	0.01796307	0.004362716	0	0	0.001574844	0.001689536	0	0.003674651	0	0.004302273	0	0	0	0	0	0
Roseburia_intestinalis	0.014494246	0	0	0	0	0	0.008925927	0	0	0	0	0	0.124471721	0	0.021187551	0	0	0.046670189	0.014245294	0	0	0	0	0.005397536	0	0	0.012489071	0	0	0	0	0.011366906	0	0	0	0	0	0	0	0	0	0	0	0.01256629	0	0.020366126	0	0	0	0	0	0.011346295	0	0	0	0	0.03113366	0	0	0	0.003067738	0.007584238	0.008080809	0	0	0.071973025	0.014118583	0	0	0	0	0	0	0.007911868	0	0	0	0	0	0	0	0.017376292	0	0	0	0	0	0	0	0	0	0	0	0	0.021505515	0	0.018991317	0	0.152355245	0
Prevotella_copri	0	0	0	0	0.011926725	0	0	0	0	0	0	0.0026134	0	0	0.000815332	0.008750045	0	0	0	0	0	0	0	0	0	0.054404587	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006130585	0.105510662	0.002318395	0	0	0	0	0	0	0	0.010204599	0	0.006429174	0.005152669	0	0	0.025504734	0	0	0	0	0	0	0	0.011270166	0	0.035634444	0	0	0	0	0	0	0	0	0.021460438	0.00637088	0.002501297	0	0	0	0	0.003924463	0	0	0	0	0	0	0.007881382	0.010184884	0.004700045	0	0	0	0	0.027778056	0	0	0	0
Fusobacterium_mortiferum	0.002808752	0	0	0	0	0	0.003766715	0	0.04419009	0.007119578	0.002181861	0	0	0	0	0.068423192	0	0.039778901	0	0.000920766	0	0.003323616	0	0.011307582	0	0	0	0	0	0	0	0	0	0.010450224	0	0	0.00934453	0	0	0	0	0	0	0	0.002527878	0	0	0	0.004771965	0	0.019513748	0.003546925	0	0	0.004434706	0	0	0	0	0	0	0.007412061	0	0.003208881	0.006873723	0	0	0	0	0	0.02768117	0.009271644	0	0	0	0	0.011989978	0	0	0	0.017190461	0	0	0	0	0	0.000962861	0	0	0	0	0	0	0	0.017297932	0.018742094	0.001869601	0	0	0.001262854
Fusobacterium_periodonticum	0	0	0	0	0	0.008792501	0	0	0.003325313	0	0	0.002006641	0	0	0	0	0.022584978	0.014508518	0	0	0	0	0.007944377	0	0	0	0	0	0	0	0	0.027645238	0.005436541	0	0	0.003947721	0	0	0	0	0	0	0	0	0	0.010890826	0.005146632	0.003831467	0	0	0	0	0	0	0.003000309	0	0	0.001436131	0	0	0	0	0.056645064	0.001699726	0	0	0	0.00512993	0.005262674	0	0.01996388	0.005834934	0	0.007330131	0	0.05606567	0.004636121	0.012338076	0	0.00395057	0	0.035961219	0	0	0	0	0	0.006928693	0	0	0.011686377	0	0	0	0.017947176	0	0	0.076495254	0	0.001395976
