SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_100
Deinococcus_radiodurans	0	0	0	0	0	0	0	0	0.001412148	0.001267552	0	0	0.008821281	0.001527264	0.004811049	0	0.005216793	0	0	0	0	0	0.000610235	0	0	0.012912423	0	0	0.00327181	0.001670054	0	0	0	0.001152201	0	0	0	0	0	0	0	0.007833472	0	0.001422798	0.00219943	0.000931571	0.011746083	0	0	0.003150033	0	0	0	0	0	0.000701688	0	0	0	0	0	0.010141937	0.00332838	0	0	0	0	0.00470221	0	0	0.00118675	0	0	0.002658988	0	0	0	0.009746442	0.001925399	0.003011129	0.000386491	0	0	0.014368119	0.001675045	0	0	0.007497365	0.000470059	0	0	0	0.000512106	0.011147849	0.001171836	0	0.005652828	0	0	0
Neisseria_meningitidis	0	0	0.002594827	0	0	0.007126424	0	0	0.007225929	0	0	0	0.002839554	0.005720883	0	0	0	0.003108642	0.010923132	0	0	0	0	0	0.001585506	0	0	0	0	0.004612094	0	0	0	0.009080873	0	0.001221573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018527548	0	0.006118802	0	0.004082166	0	0	0	0	0	0	0	0	0.002478525	0	0	0	0	0.00497679	0.027736303	0.00150293	0.002143823	0	0	0	0	0	0	0.014461002	0.00170241	0.002533621	0.01799709	0	0.003318154	0.007744097	0	0.001876986	0	0.015371967	0	0.002616107	0	0
Bifidobacterium_adolescentis	0	0	0	0	0	0	0.000894408	0.009717171	0.006666506	0	0	0	0	0	0	0	0.003020456	0.00162208	0.001909991	0	0	0	0	0	0	0.000533969	0	0.003323289	0.002805551	0.003628118	0	0.001916085	0.003293613	0	0.00054994	0	0	0	0	0	0.002308004	0	0	0	0.004461646	0	0	0	0.002138081	0	0	0.000858501	0.01227352	0	0	0	0.009711507	0	0.004503976	0	0.007592838	0.00272414	0.012454474	0	0	0	0	0	0	0.007288407	0	0.022528066	0	0	0.007188216	0	0.003498927	0	0	0.001238708	0	0.001280027	0.006756135	0	0.002961732	0	0.004982242	0.012834067	0	0	0.004924967	0.002874838	0	0.0425012	0	0.004284811	0.004441819	0	0	0
Porphyromonas_gingivalis	0	0	0.001314135	0	0.003327596	0.008792518	0.00961061	0.003734019	0	0.027845071	0	0.002314332	0.004234891	0	0	0	0	0.002715978	0	0	0.003928426	0.004062868	0	0.00261847	0.00205699	0.001235903	0	0	0	0	0.004028177	0	0	0.030062212	0.014298238	0	0.007331816	0.003943932	0.009932676	0.010777664	0	0.010956643	0.000512267	0.000913052	0	0	0	0	0.002636474	0.004179897	0.003519685	0	0.002606958	0	0	0.001331371	0	0.007899683	0	0	0	0	0	0.006558911	0.001010827	0.0066776	0	0.005392634	0.003445074	0	0	0.004304411	0	0	0.00206291	0.001083006	0.002317202	0	0	0.016614074	0	0.001578563	0	0	0	0	0	0.008735672	0	0.000995986	0.015399328	0	0.005025361	0.005686109	0.002132184	0	0.001664565	0	0	0
Rothia_mucilaginosa	0	0.001208971	0	0	0	0	0	0.001011278	0	0	0	0	0	0	0	0.005329675	0	0	0	0	0	0	0	0	0.00521907	0	0.00047373	0	0.022198217	0.003796256	0	0.002038139	0	0	0	0	0.004479927	0	0.004663914	0	0.000710884	0.004049965	0	0	0.002453362	0.000852196	0.010636302	0.014751674	0.002137161	0.000852425	0.011991889	0	0.007370609	0.002296779	0	0	0.002329797	0.014353953	0.001991919	0	0.001702048	0.008765207	0	0	0	0	0	0	0.008968087	0	0	0	0	0.001643933	0.001565707	0	0.003563221	0	0	0	0.001568525	0.000818463	0.001326425	0.002973235	0.003668524	0.002645387	0	0	0.002113101	0.026621269	0	0.004278855	0.002161254	0.002283943	0	0.001317896	0	0	0	0.008597748
Parabacteroides_distasonis	0.010235812	0	0.00473367	0	0.025926749	0.007023958	0	0	0.006905392	0	0.002345552	0	0.005008886	0	0.003285201	0	0.001545941	0	0	0	0	0	0.001125107	0.005988387	0	0	0	0	0.001217631	0	0	0.012493164	0.006635135	0	0	0	0	0.002376392	0	0	0	0	0.000182699	0	0	0.004956143	0.000268901	0	0.018751324	0	0	0	0	0.000421722	0	0	0	0	0.0025051	0.001007348	0	0	0	0	0	0	0.000667659	0	0	0	0.003074783	0	0	0.002338448	0	0.00818693	0.004201033	0.001063937	0.00368513	0	0	0	0	0.001651891	0	0.003042781	0	0	0.004744548	0	0	0.008300938	0.004712075	0	0	0	0.002300381	0	0	0
Synechococcus_sp_JA_2_3B_a_2_13	0.011314453	0	0	0	0.001338715	0.002359921	0	0.010839147	0	0	0.034312663	0	0.000670219	0.001110089	0.000839002	0	0.00751889	0.000813147	0	0	0.000755035	0	0	0	0.008625323	0	0	0	0	0	0.003435253	0	0.004566073	0	0	0	0	0.002514649	0	0	0	0	0	0.006231361	0	0	0	0.002771103	0	0.006602375	0.000866965	0	0.003443324	0	0	0.007548389	0	0	0.004982871	0	0	0	0	0.011424863	0	0	0	0	0	0.019183128	0.001408901	0	0.00271581	0.01798955	0	0.028419478	0	0	0	0	0.002110226	0	0	0.0019509	0.00079043	0.00156203	0.004645042	0	0	0	0.002254101	0.00689259	0	0.002640281	0.014213592	0.003916828	0.002160354	0.001553854	0	0.003769939
Staphylococcus_aureus	0	0	0.002078456	0.004051003	0	0.005292855	0.000626836	0.009293855	0	0.005470543	0	0	0	0.003511221	0	0	0.001958227	0	0	0	0.00683118	0.004163448	0	0	0	0.017259566	0	0	0	0.00323144	0.004001543	0	0	0.014184815	0.010644725	0	0	0	0.003072002	0	0.004930441	0	0.001422146	0	0	0	0.002623746	0.003238599	0.001076991	0	0	0	0.001376804	0	0.002393124	0.004147942	0	0	0	0	0	0.002996195	0.007644932	0	0.000881588	0.001910576	0	0.023268474	0	0	0.001160256	0	0	0	0	0.002389957	0	0.00039333	0	0.011148379	0	0.002977172	0	0	0	0.001325408	0	0	0	0	0	0.000577344	0	0	0.004726821	0	0	0	0	0.001833193
Streptococcus_sanguinis	0.013540129	0	0.003106089	0	0	0.00255225	0	0	0	0.001047797	0	0.008423143	0	0	0	0	0	0.004009092	0	0	0	0	0.000523588	0	0	0.003960829	0.007126737	0	0.000877239	0	0.005673151	0.009150901	0	0	0.00335552	0.032681159	0	0.005752604	0	0.009293322	0	0	0	0	0.000808126	0	0.005693584	0.001184613	0	0	0.007963788	0	0.008217654	0	0	0	0.002141376	0	0	0.001536609	0.012538356	0.002102939	0	0	0.007666827	0	0	0	0	0.007300231	0.012130484	0	0.013837304	0	0	0	0	0	0.004147788	0.028369649	0	0	0.036774214	0	0	0	0	0	0	0	0	0	0.001533462	0	0.006510752	0	0.001650116	0.004570508	0	0
Roseiflexus_sp_RS_1	0.000470679	0	0	0.005815929	0	0.007407668	0	0.007515189	0	0.002045189	0	0	0	0.00321238	0	0	0	0	0	0	0	0	0.011251115	0	0	0	0	0.010592221	0	0	0.004772077	0	0	0	0	0.000685456	0	0	0	0	0	0	0	0	0	0	0	0.003855418	0	0	0	0.009565632	0	0	0.019376729	0.004112382	0	0	0	0.001191315	0	0.005063604	0.003728672	0	0	0	0.003540025	0	0.005312821	0	0	0	0	0.002495531	0.001591326	0.003793087	0.002519177	0	0	0.004908335	0.073503103	0.001464801	0	0.002344914	0.013230296	0.007719475	0	0.004860551	0.00275611	0.001566453	0.011483481	0	0	0	0.001244584	0	0.00210017	0.002688588	0.001708244	0
Streptococcus_gordonii	0	0	0	0	0	0.013935807	0.052160399	0.003787708	0	0	0	0.019033276	0.005104129	0.003655443	0	0	0.000485566	0.003664647	0.010351763	0	0	0.005024122	0.000708653	0.002603871	0.00193036	0	0.001563452	0	0	0	0.003973433	0.001856548	0	0.003535311	0.001420513	0	0	0	0	0	0	0.005445782	0	0.008449131	0.024602164	0	0.00798019	0	0.000854435	0.004032714	0	0	0.007994846	0	0	0.004677169	0	0	0	0	0.006977255	0	0	0.003776293	0	0	0.004709012	0	0	0	0	0	0	0	0	0	0	0.009673651	0	0	0	0.015816343	0	0	0	0.007220231	0	0	0	0.012054863	0	0	0	0.003158258	0.012594418	0	0.00167007	0	0.001675031	0.00414298
Campylobacter_curvus	0.001781349	0.010130987	0.027388842	0	0.001793623	0	0	0.007808524	0.007222763	0	0	0	0	0.002999875	0.009356002	0.002040984	0	0.001896408	0	0	0.003808202	0.009488998	0	0	0	0.000729713	0	0	0.006117748	0.00989568	0	0.01369001	0.000553251	0	0	0	0.001748373	0	0	0	0	0	0	0	0	0.003073934	0.002571246	0.003995776	0	0.008671685	0	0	0.001423057	0.006253111	0	0.000640672	0	0	0	0.001910867	0	0	0	0.002759204	0.003970826	0	0	0	0	0	0	0	0.001350023	0	0	0	0	0	0	0.00187969	0	0.001249313	0	0	0	0	0	0	0	0.001493851	0	0.004974979	0.009547514	0	0.001105539	0	0	0	0	0.012044943
Serratia_proteamaculans	0	0.00095034	0	0	0	0	0.001866975	0.001705949	0	0.005294	0	0.006937335	0.00202301	0.000882866	0.016803261	0.004491972	0	0	0.001398248	0.01134928	0	0	0	0	0	0	0	0.002216763	0.001494488	0.002029983	0	0	0.006517629	0	0.009475762	0	0	0	0	0	0	0	0	0.005542056	0.001164262	0.00284302	0.002164177	0	0	0	0.001679625	0.003309522	0	0.002620535	0	0.006743462	0	0.001192734	0	0	0	0	0	0	0.002102887	0	0.001067386	0.003876191	0	0	0	0	0.005819657	0.004120869	0	0.004143584	0.006063833	0	0.000587288	0.00044532	0	0	0	0.000898732	0.005436705	0	0	0.01250087	0	0.00182764	0.001800746	0.015073142	0.012732886	0	0	0.011497499	0.001460237	0.001395887	0.006610627	0
Akkermansia_muciniphila	0	0.0090555	0.003671334	0.020117188	0	0	0	0	0	0	0.00117782	0	0	0	0.009418826	0.000284551	0	0.003145431	0	0	0	0	0.003333071	0	0.003070223	0.004219672	0.009862319	0.000904128	0	0.002098105	0.002603884	0.015029493	0.001136432	0	0	0	0	0	0.001194864	0	0.010272799	0	0	0.003424016	0	0.001813905	0	0	0	0	0.001206011	0	0.007698755	0	0	0.002745502	0	0	0.016958253	0	0	0	0	0.003336971	0	0	0.008311067	0	0	0	0	0.007511685	0.00853798	0	0	0.002208026	0.001337874	0.008046293	0	0	0.001503968	0.00403035	0.000847055	0.002150711	0.007271245	0	0.007253663	0	0.002659318	0.013572432	0.002691777	0.001012856	0.003228172	0	0.004329909	0	0.003406162	0	0.001539984	0
Eubacterium_rectale	0	0.000742536	0	0	0	0	0.023774195	0.002155001	0	0	0	0.002520869	0	0	0	0	0.002897326	0	0.002021821	0.001822859	0.003979181	0	0	0.003378645	0.003721704	0	0	0.02584737	0.008254389	0	0	0	0	0	0	0.010584334	0.000506636	0	0	0	0	0.005341538	0	0.005982256	0	0.019782878	0	0.009988906	0.007235892	0	0	0	0	0	0.007911007	0	0	0.002994843	0	0	0.000672003	0	0.000779168	0	0	0	0	0	0.000154697	0.001581053	0	0.001897699	0	0	0	0	0.016057436	0	0	0.001576048	0.001161649	0.001368085	0	0	0	0	0	0.010721734	0	0	0.001566188	0	0.002638712	0	0	0.003395736	0.004002574	0	0.022297427	0
Acidovorax_ebreus	0.001435777	0.012967333	0	0	0	0.010683398	0	0.001291394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002200659	0	0.002011471	0	0	0.000706883	0	0	0.008658832	0	0.00834555	0	0.007802697	0.004535463	0	0	0	0.001279394	0.012587518	0.000675753	0	0	0	0.004773388	0.000371439	0	0.002430749	0.004188828	0.005475565	0.001083286	0	0.005326626	0.002584561	0.002063427	0	0.021576315	0	0.001120316	0.001628724	0.001486379	0.002373728	0.003226498	0	0.001586165	0.001819024	0	0.001410866	0	0	0	0	0.001662697	0.005808097	0	0	0	0.000696019	0	0	0.010064875	0	0.018560002	0.000800887	0	0	0	0.003364093	0.012299776	0	0	0	0	0	0.003957134	0	0	0	0.001454652	0
Corynebacterium_aurimucosum	0	0	0.000377132	0	0	0	0	0	0	0	0	0	0	0	0	0.004076313	0	0	0	0.001881111	0	0	0	0.004337285	0	0.006997543	0	0	0.004168882	0	0	0.001574954	0	0	0	0	0	0.008264485	0.00114318	0.008437066	0	0	0.004034912	0	0.002748262	0.001345797	0	0.003549801	0.003149494	0.005437713	0.006230084	0	0	0	0.000396496	0.002357506	0.001421024	0	0	0	0	0	0	0	0	0.000549895	0	0.001315513	0	0.027821613	0	0.016031881	0.002502847	0	0	0.004528433	0.004618668	0	0	0	0.000384541	0	0	0	0	0	0.00884777	0.001116404	0.043096243	0	0.002959264	0.002465964	0	0.027661936	0	0.010188931	0	0.001955693	0	0
Aggregatibacter_aphrophilus	0	0.002598119	0	0	0.000698488	0	0	0	0.00829788	0	0.017939996	0	0	0	0	0	0	0	0	0	0.023340781	0.004017573	0.004332585	0.001229946	0	0	0.002825568	0	0	0	0	0	0.014598903	0	0.000416417	0	0.017853434	0	0	0	0.000908578	0	0	0	0	0	0	0	0	0.010617947	0	0	0.003167272	0.00610191	0	0	0.00373763	0.011766959	0	0.007330065	0	0	0.001774154	0.003133784	0	0	0.006489412	0	0.004481132	0.004131013	0	0	0.003296205	0.009965228	0.004016249	0.011037645	0.003850108	0.010149338	0	0	0.005334981	0	0	0.004248732	0	0.002038664	0.023440505	0	0.003831888	0	0.006303052	0	0	0	0	0.006019523	0.00981057	0	0	0
Corynebacterium_kroppenstedtii	0	0	0	0	0.017870957	0	0.003476283	0.001510494	0	0.001252072	0	0.0016905	0.001554747	0.000477177	0.00055878	0	0	0	0.001187237	0	0	0	0	0	0.004012984	0.003776878	0	0.001483213	0	0	0.003882465	0	0	0	0	0.011132448	0	0.00666006	0	0	0.001519165	0.004402085	0.004816288	0	0	0	0.020128958	0	0	0.006462545	0.000583255	0	0	0	0.013916056	0	0	0.003765361	0	0	0.001571717	0.001428142	0	0.002186439	0.035067179	0.007270703	0	0.005791818	0	0	0	0	0.000372727	0.00149139	0	0.002335809	0	0.000492441	0.0087033	0.004853125	0.000803014	0.003346913	0	0.003735467	0	0.003477989	0.000820804	0	0.006352311	0	0	0	0	0.007769415	0.003367914	0.004285692	0	0	0	0
Capnocytophaga_ochracea	0	0.002589081	0	0	0	0.000989539	0	0	0.002533562	0	0	0.000517277	0	0.006044189	0	0.001589612	0	0	0.00178712	0	0.005901484	0.030314283	0	0	0.005782311	0	0.003637201	0	0	0.004276021	0	0.006679824	0	0.013510856	0	0	0	0.000979693	0.00294088	0	0	0	0	0.01221794	0.00158542	0	0.003450384	0	0.001132615	0.001253986	0.002536266	0	0	0	0	0	0	0.000426997	0	0.012102456	0	0.003457229	0.002669917	0	0	0.013678954	0.00177032	0	0	0	0	0	0.001669992	0	0	0.026574056	0.002159214	0	0.017925361	0.004073025	0	0.011218531	0	0	0	0	0.002286406	0	0	0	0.00955421	0	0.005710476	0	0.007621769	0	0	0.003989852	0	0
Cryptobacterium_curtum	0	0.001909911	0.006589173	0.000892243	0.008020589	0	0	0	0	0.004203579	0.002645763	0	0	0.003809808	0	0.001707105	0	0.002418975	0.001763985	0	0	0.004547151	0.001496	0.010672275	0.011299706	0	0.002417017	0.002313622	0	0	0.006146086	0	0.003002346	0	0.00484289	0.002516374	0.003233443	0	0.003419464	0	0	0	0	0	0	0	0.00208369	0	0.005473508	0	0	0.008713669	0.000987932	0.003184974	0.0062816	0	0	0	0.000779368	0	0.032257647	0.003850125	0	0	0.009840985	0	0	0	0.004430203	0.004338501	0	0	0	0	0	0	0	0	0	0.012144159	0	0	0.002949209	0	0	0	0	0	0.017231547	0	0	0	0.046570061	0	0	0.003093907	0.001400266	0.00210693	0	0.001860026
Leptotrichia_buccalis	0	0.001417849	0	0	0.002992985	0.00442239	0	0.005999418	0.000326346	0	0	0	0.001740003	0	0.000786095	0.00268553	0	0	0	0	0	0	0	0	0.002127617	0.000349227	0.014493781	0.005026769	0.001502061	0	0	0	0.023013915	0.0044075	0	0	0	0.00221212	0	0	0.001776771	0.005005114	0	0.000995859	0.000987593	0	0	0	0.001470818	0.004748604	0	0	0.004414996	0	0	0.012786256	0	0.001986097	0	0.001372605	0.000447231	0.002130493	0	0.001574082	0	0	0	0	0	0.005247787	0.002175219	0.000499628	0	0.002348299	0	0.006527257	0	0	0	0	0.00212584	0	0	0.004661978	0.00148479	0	0	0.009639955	0	0	0	0.001253783	0	0	0	0.005695531	0	0	0	0
Atopobium_parvulum	0	0	0.00225468	0	0.003411839	0.007419649	0.005222215	0	0.002108898	0.003299791	0.002126444	0	0	0	0	0.011877363	0	0	0	0	0.001316601	0.000392197	0	0.001541575	0.01190446	0.000897364	0.009804814	0	0.000987246	0.00296174	0.037453445	0.00181566	0.001459382	0.002363261	0	0	0	0	0	0	0.004275425	0	0.002735773	0.003724961	0	0	0	0	0	0.014377221	0.009601882	0	0.002615397	0	0	0	0.010666276	0	0.018269921	0	0.00337603	0	0.00449488	0	0.016400379	0	0.00393393	0.005319875	0	0	0.002679838	0.00101563	0	0	0	0.003809852	0	0	0.013168735	0.034836017	0	0	0	0	0	0	0	0	0	0	0	0.003233663	0.00182498	0	0	0.023323314	0	0	0	0.001043611
Veillonella_parvula	0.002082774	0	0.006058057	0.034525988	0	0	0.002736595	0.001376192	0.027852693	0.008767785	0	0	0	0	0	0.017932513	0.002373591	0	0.009220167	0	0.004989061	0	0	0.0025243	0	0	0.042932907	0	0	0	0	0	0.001219433	0.010280999	0.003591174	0.01090733	0.001974283	0	0	0	0.000900289	0	0	0	0	0.004962782	0	0.003151044	0	0	0	0	0	0	0.000932372	0	0	0.001210368	0.002039416	0	0	0	0	0	0	0	0	0.002596336	0.001029957	0.00708795	0	0	0	0	0	0	0.004416217	0	0.008925761	0	0.01048366	0	0	0.005019817	0	0.002432557	0.002580437	0.003416305	0	0	0	0	0.003790699	0	0.004912544	0.001507381	0	0.016374584	0.005859106	0
