ID	PCOA1	PCOA2	Abd_type	SampleID
S036	-0.037553493647435	0.154831386905484	Taxonomic	sample_36
S037	0.200632681522373	-0.0533550754080615	Taxonomic	sample_37
S038	0.014146730535833	0.017439968192927	Taxonomic	sample_38
S039	0.0622373576894356	0.00302795938861101	Taxonomic	sample_39
S040	0.0472752969183954	-0.0401288873951708	Taxonomic	sample_40
S041	0.0417821985329744	-0.0580616972916071	Taxonomic	sample_41
S042	-0.0722393558780037	0.0168343311860832	Taxonomic	sample_42
S043	0.114779624209847	0.0421391074813356	Taxonomic	sample_43
S044	0.0370559541507611	0.0249958408019542	Taxonomic	sample_44
S045	0.0615601634749333	0.0176509441084145	Taxonomic	sample_45
S046	-0.00125337091490783	-0.0348804012235948	Taxonomic	sample_46
S047	-0.128108084699958	-0.00981377396998134	Taxonomic	sample_47
S048	0.0499231046207321	0.0380617304363627	Taxonomic	sample_48
S049	-0.0235441588895007	-0.0528096736070797	Taxonomic	sample_49
S050	-0.230379098697212	0.0402912551880057	Taxonomic	sample_50
S051	0.0597146195577644	-0.173265363024705	Taxonomic	sample_51
S052	0.0896957564525729	-0.018236313478886	Taxonomic	sample_52
S053	0.00946262757662937	0.0152673314227792	Taxonomic	sample_53
S054	-0.0880479978158874	-0.00277421176651129	Taxonomic	sample_54
S055	-0.103823091340213	0.010357945998875	Taxonomic	sample_55
S056	-0.0868261448982419	0.0731666487627462	Taxonomic	sample_56
S057	-0.0491859276678952	-0.0468197952258284	Taxonomic	sample_57
S058	-0.0865835908766557	-0.036999752479644	Taxonomic	sample_58
S059	-0.0575262963171937	-0.224961630085829	Taxonomic	sample_59
S060	0.161274228707228	0.0311184806087883	Taxonomic	sample_60
S061	0.00279826902950805	-0.0675647093616741	Taxonomic	sample_61
S062	0.074502709923423	0.0397794706848399	Taxonomic	sample_62
S063	0.0337010687002576	0.0923226710081622	Taxonomic	sample_63
S064	0.0529339843041571	-0.00781417216696512	Taxonomic	sample_64
S065	0.0322893064219493	-0.0487008528528457	Taxonomic	sample_65
S066	-0.0640779517831573	0.178627935098892	Taxonomic	sample_66
S067	-0.00417591069560362	-0.0127245266261048	Taxonomic	sample_67
S068	0.0877934771485027	-0.0419998914007013	Taxonomic	sample_68
S069	0.0239113490296062	0.103167033049648	Taxonomic	sample_69
S070	-0.0656859335393497	-0.0582017259787645	Taxonomic	sample_70
S071	-0.0372303575604485	0.0428807976837665	Taxonomic	sample_71
S072	-0.0402117257317827	0.0673941322012732	Taxonomic	sample_72
S073	-0.111279800695192	-0.0471031924999922	Taxonomic	sample_73
S074	0.106676004361567	-0.0202245646694428	Taxonomic	sample_74
S075	-0.0996319174260831	-0.0115594120186609	Taxonomic	sample_75
S076	-0.00981642979560209	0.0533161258030278	Taxonomic	sample_76
S077	-0.0675412792522846	-0.0344364925621697	Taxonomic	sample_77
S078	-0.037223681343012	0.0888136168602919	Taxonomic	sample_78
S079	0.0121586127162378	-0.0636860090522894	Taxonomic	sample_79
S080	0.0965082014978474	-0.0203843709951976	Taxonomic	sample_80
S081	0.00407743682124395	0.0107014262824196	Taxonomic	sample_81
S082	-0.0147606075884647	0.047431700570441	Taxonomic	sample_82
S083	0.0260727698062562	0.134636962710443	Taxonomic	sample_83
S084	-0.0979696766596132	-0.0686862455146682	Taxonomic	sample_84
S085	-0.0284364713992678	0.0394900265763893	Taxonomic	sample_85
S086	-0.0346006160124588	0.0343534019217706	Taxonomic	sample_86
S087	-0.028134720942386	-0.0826064817584598	Taxonomic	sample_87
S088	-0.0111238087042662	0.112440751108179	Taxonomic	sample_88
S089	-0.0422355999571354	0.110743774240681	Taxonomic	sample_89
S090	0.0313082138303004	0.0381547500834988	Taxonomic	sample_90
S091	0.0460649292823338	-0.0848555794653213	Taxonomic	sample_91
S092	0.0512441919907932	-0.0342435637397329	Taxonomic	sample_92
S093	-0.0340124925480177	-0.101984360270239	Taxonomic	sample_93
S094	-0.0439424750615136	-0.0867118095494972	Taxonomic	sample_94
S095	0.0256588259881879	0.0339323971639005	Taxonomic	sample_95
S096	-0.0402629528990126	-0.0531095827624097	Taxonomic	sample_96
S097	-0.0224927456028076	0.0711104641696926	Taxonomic	sample_97
S098	0.0547245226580607	0.0250159440771271	Taxonomic	sample_98
S099	0.0208819087254944	0.0313667758406691	Taxonomic	sample_99
S100	-0.0690352328947546	-0.0141738130997924	Taxonomic	sample_100
S001.1	-0.0806149740174742	0.130093769951099	Sequence	sample_1
S002.1	-0.0365203912457115	0.0603419995812733	Sequence	sample_2
S003.1	-0.0733995188737313	-0.0365035267691111	Sequence	sample_3
S004.1	0.176573769930045	0.0695810488108181	Sequence	sample_4
S005.1	0.0410226513216512	0.189634561636974	Sequence	sample_5
S006.1	-0.0372159349551808	0.016588155380446	Sequence	sample_6
S007.1	-0.116159026109396	0.110687541260144	Sequence	sample_7
S008.1	-0.0496845528239445	0.0879403315289958	Sequence	sample_8
S009.1	-0.0484850816865076	0.0195080055446292	Sequence	sample_9
S010.1	0.0843361680803949	0.0833266811569918	Sequence	sample_10
S011.1	0.158057283793221	-0.0405252759063045	Sequence	sample_11
S012.1	-0.0152351851514579	0.00194015097994009	Sequence	sample_12
S013.1	0.0609383345803853	-0.0215259817446344	Sequence	sample_13
S014.1	-0.19978947015611	-0.00951824371642049	Sequence	sample_14
S015.1	-0.0167796233783292	-0.0776417779191402	Sequence	sample_15
S016.1	-0.0465834512015386	0.0120634362305221	Sequence	sample_16
S017.1	0.0693378596930323	0.16847510943831	Sequence	sample_17
S018.1	0.0670364754292943	-0.0400078972099702	Sequence	sample_18
S019.1	0.0958324527870976	0.0567039613980126	Sequence	sample_19
S020.1	-0.112694613713977	-0.00995506941829219	Sequence	sample_20
S021.1	0.0410470355048747	-0.0219300565692883	Sequence	sample_21
S022.1	0.0485843482996847	-0.00177373160581031	Sequence	sample_22
S023.1	-0.0237700666643914	-0.170908449503324	Sequence	sample_23
S024.1	0.114903018635183	-0.0632016332804365	Sequence	sample_24
S025.1	-0.0656875932880067	0.125447057496616	Sequence	sample_25
S026.1	-0.0359291005887415	0.0738913822468946	Sequence	sample_26
S027.1	-0.0895637508218261	0.119655184944238	Sequence	sample_27
S028.1	0.0251598374574148	-0.0136990748445022	Sequence	sample_28
S029.1	0.121752166886395	0.158252332399007	Sequence	sample_29
S030.1	-0.112072994066191	-0.0444292763958993	Sequence	sample_30
S031.1	0.0616645790693374	-0.140334895856779	Sequence	sample_31
S032.1	-0.0963037417175856	0.12513472492771	Sequence	sample_32
S033.1	0.0575889901589037	-0.0957522475836358	Sequence	sample_33
S034.1	-0.034155537720338	-0.00595452867052601	Sequence	sample_34
S035.1	0.014293574513172	0.0706900457027949	Sequence	sample_35
S036.1	-0.0844053857298332	-0.0699951319856345	Sequence	sample_36
S037.1	0.124565221835952	0.0948067032004778	Sequence	sample_37
S038.1	0.0481855608285226	-0.0496782581838578	Sequence	sample_38
S039.1	0.0445799061546027	-0.0481589480863506	Sequence	sample_39
S040.1	0.0936045178635873	-0.0838645359292142	Sequence	sample_40
S041.1	-0.00283900222601225	0.0489345638319346	Sequence	sample_41
S042.1	-0.0230219104448473	-0.142534580856909	Sequence	sample_42
S043.1	0.103712692361825	0.0248611942842259	Sequence	sample_43
S044.1	-0.00896873497897467	-0.0991678096652807	Sequence	sample_44
S045.1	0.109913518052387	-0.0408192719580008	Sequence	sample_45
S046.1	-0.0458688223721419	0.0594874346015827	Sequence	sample_46
S047.1	-0.146199729581858	0.0548352791829939	Sequence	sample_47
S048.1	0.112914075919432	-0.0625056214896231	Sequence	sample_48
S049.1	0.00862478283454179	-0.0475262550800134	Sequence	sample_49
S050.1	-0.177006888045592	-0.0515739498636087	Sequence	sample_50
S051.1	0.0629746663194885	0.08890295793787	Sequence	sample_51
S052.1	0.0613421424569032	0.0476158964028689	Sequence	sample_52
S053.1	-0.0293385496131008	-0.0511698988072748	Sequence	sample_53
S054.1	-0.060737305373181	-0.0890498288722001	Sequence	sample_54
S055.1	0.0327329902774354	-0.0152096426774972	Sequence	sample_55
S056.1	-0.0710349419537209	-0.0275211949018997	Sequence	sample_56
S057.1	-0.0234101945586438	-0.0308938265675031	Sequence	sample_57
S058.1	-0.0191333461554187	-0.115133235996702	Sequence	sample_58
S059.1	-0.0261814380503582	0.0606145612828139	Sequence	sample_59
S060.1	0.135331195990075	0.00138773520416394	Sequence	sample_60
S061.1	-0.00504848671274386	-0.00544274509042904	Sequence	sample_61
S062.1	0.112382043167601	-0.0051603351156463	Sequence	sample_62
S063.1	0.0266130500514592	-0.0205651840904402	Sequence	sample_63
S064.1	0.0456616587607966	0.018938829601282	Sequence	sample_64
S065.1	0.0862832120739418	-0.0520941273369298	Sequence	sample_65
S066.1	-0.0764386847410286	-0.112277249729206	Sequence	sample_66
S067.1	0.0066906574447419	-0.0191134006664385	Sequence	sample_67
S068.1	0.0740057336416907	0.0188611610131116	Sequence	sample_68
S069.1	0.0224987186187398	-0.0954068812454586	Sequence	sample_69
S070.1	-0.0813162553359093	0.0209058643479741	Sequence	sample_70
S071.1	-0.000542209895883787	-0.0849955943901739	Sequence	sample_71
S072.1	-0.00579433715444882	-0.0317087849681372	Sequence	sample_72
S073.1	-0.0193747235919054	-0.0664862822619182	Sequence	sample_73
S074.1	0.119166943393833	-0.0594229405198706	Sequence	sample_74
S075.1	-0.0359185077580498	-0.147155135952387	Sequence	sample_75
S076.1	-0.00167896440845729	-0.0360505979347435	Sequence	sample_76
S077.1	-0.11555998106202	0.0940025481321955	Sequence	sample_77
S078.1	-0.105515038113829	-0.0402052586799401	Sequence	sample_78
S079.1	0.0416797145525519	0.0279283007680903	Sequence	sample_79
S080.1	0.120966538403875	-0.0257681725974764	Sequence	sample_80
S081.1	-0.0753291686555999	0.0395523566237638	Sequence	sample_81
S082.1	-0.0745710341366563	0.0466176181856667	Sequence	sample_82
S083.1	0.0303097544359948	0.079146677846285	Sequence	sample_83
S084.1	-0.0214336408120261	0.0178953074194659	Sequence	sample_84
S085.1	-0.0288550233886368	-0.0344073550676012	Sequence	sample_85
S086.1	-0.0258099479393498	-0.0509000515564021	Sequence	sample_86
S087.1	-0.0147037210032241	0.117221065056925	Sequence	sample_87
S088.1	-0.0057237861331602	-0.114837481245988	Sequence	sample_88
S089.1	-0.0819058949467139	-0.10030121619231	Sequence	sample_89
S090.1	0.0109017483288348	0.0370884934984404	Sequence	sample_90
S091.1	0.0709020683898175	0.0284699379139718	Sequence	sample_91
S092.1	0.0975713169509094	0.0233081362297142	Sequence	sample_92
S093.1	-0.0905050430806856	0.0619096017511412	Sequence	sample_93
S094.1	-0.0270308078060598	-0.0741699873367998	Sequence	sample_94
S095.1	-0.0459788772752274	0.0226655293680276	Sequence	sample_95
S096.1	-0.02872471920969	-0.0205791870698286	Sequence	sample_96
S097.1	-0.0474734315718522	0.0147909270372269	Sequence	sample_97
S098.1	0.0444173525835834	0.0641625565671308	Sequence	sample_98
S099.1	0.0267063950461896	0.102225607225809	Sequence	sample_99
S100.1	-0.0893435808821221	0.0184193018332026	Sequence	sample_100
