ID	NMDS1	NMDS2	Abd_type	SampleID
S062	0.0255592198545931	-0.0191717291592936	Taxonomic	sample_62
S063	-0.0316274789788453	0.00719200359594997	Taxonomic	sample_63
S064	-0.0522378067029223	-0.0236093533349664	Taxonomic	sample_64
S065	-0.0479732545187021	0.0965257714319526	Taxonomic	sample_65
S066	-0.0802197763086331	0.0154985648059524	Taxonomic	sample_66
S067	0.0267925493928467	0.129341105997851	Taxonomic	sample_67
S068	-0.0133028945925174	-0.120032886305973	Taxonomic	sample_68
S069	0.0818995634975762	0.0795962887242	Taxonomic	sample_69
S070	0.0819146493819973	0.0973704115026041	Taxonomic	sample_70
S071	0.112138227530621	0.00812914356467072	Taxonomic	sample_71
S072	-0.0664323359523749	-0.110948108361831	Taxonomic	sample_72
S073	-0.0156504449449126	-0.0506506795427994	Taxonomic	sample_73
S074	-0.020294825062503	-0.0175816046996248	Taxonomic	sample_74
S075	-0.0667880616566478	-0.0027143056603597	Taxonomic	sample_75
S076	0.0856740466032123	0.00979881345235831	Taxonomic	sample_76
S077	-0.0932778107037337	0.064488064451959	Taxonomic	sample_77
S078	0.0433455888882963	0.0829741693948293	Taxonomic	sample_78
S079	-0.0732704436789717	-0.0312698532439475	Taxonomic	sample_79
S080	-0.00259248597175228	-0.00796369314249464	Taxonomic	sample_80
S081	-0.0285240604748607	0.10918216217291	Taxonomic	sample_81
S082	0.0188984765319646	0.0866037580858989	Taxonomic	sample_82
S083	0.0162908097496302	-0.0808081729639285	Taxonomic	sample_83
S084	-0.0744025253440119	-0.0916985503744446	Taxonomic	sample_84
S085	-0.017969013141617	0.0881267162853922	Taxonomic	sample_85
S086	0.0828951352341293	0.028708463180068	Taxonomic	sample_86
S087	0.108342067870576	-0.0866296293383792	Taxonomic	sample_87
S088	0.00338533244293505	-0.0717165198656351	Taxonomic	sample_88
S089	0.0313217947703623	-0.0428411995188854	Taxonomic	sample_89
S090	0.0682465184743985	-0.123968601462316	Taxonomic	sample_90
S091	0.0746733490677639	-0.0815513772902057	Taxonomic	sample_91
S092	-0.0726072844800826	0.0371178304270888	Taxonomic	sample_92
S093	0.0576532946861662	0.0578640899028561	Taxonomic	sample_93
S094	-0.00777751274376949	0.0942675769838908	Taxonomic	sample_94
S095	0.00411768598310565	-0.109085001960706	Taxonomic	sample_95
S096	0.0312972148935336	0.011780805108648	Taxonomic	sample_96
S097	-0.0983309428156524	0.0442485255285477	Taxonomic	sample_97
S098	-0.113336638134761	-0.0362540655264914	Taxonomic	sample_98
S099	-0.0323192545108893	-0.0124747793007535	Taxonomic	sample_99
S100	0.116289964666768	0.0584627116500253	Taxonomic	sample_100
S0011	0.00112158793392051	0.0952451759054523	Sequence	sample_1
S0021	0.073355367519122	-0.0958981107803268	Sequence	sample_2
S0031	0.071962807244108	0.135826540770529	Sequence	sample_3
S0041	-0.127704934281255	0.0586326858285414	Sequence	sample_4
S0051	0.0444066454281481	-0.11308705106714	Sequence	sample_5
S0061	0.118421018699521	-0.0202244926092763	Sequence	sample_6
S0071	0.117794680115544	0.00969099360531883	Sequence	sample_7
S0081	-0.12131545111044	0.00181235770574706	Sequence	sample_8
S0091	-0.0200714483877461	0.0444071923134347	Sequence	sample_9
S0101	0.0919890398320462	0.0923017366118132	Sequence	sample_10
S0111	-0.0559331283316853	-0.109338515578418	Sequence	sample_11
S0121	0.0349320459439766	0.00801794845411163	Sequence	sample_12
S0131	-0.0450211362386993	-0.133681925970108	Sequence	sample_13
S0141	-0.108052114311041	0.0386005597557645	Sequence	sample_14
S0151	0.0068312833886435	0.015126989018377	Sequence	sample_15
S0161	-0.0414979110996796	-0.0583592331525429	Sequence	sample_16
S0171	0.0477385643850845	0.108349039593742	Sequence	sample_17
S0181	-0.081901829874759	-0.11053004164732	Sequence	sample_18
S0191	0.0205737916569126	0.12206615874173	Sequence	sample_19
S0201	0.050523356525966	-0.0180758341454835	Sequence	sample_20
S0211	-0.0425102061180292	0.0302758192361571	Sequence	sample_21
S0221	-0.0852275507545607	0.0337644695369699	Sequence	sample_22
S0231	-0.0883286659877492	0.0144470007960356	Sequence	sample_23
S0241	0.00336531033803973	-0.0519129897261353	Sequence	sample_24
S0251	-0.0248930778686884	-0.0595804419103664	Sequence	sample_25
S0261	-0.0122192257536087	0.122744152749718	Sequence	sample_26
S0271	0.0131387732160134	0.0745226184043255	Sequence	sample_27
S0281	-0.05762436735113	0.0110305302522567	Sequence	sample_28
S0291	-0.126443766851433	-0.028804897294988	Sequence	sample_29
S0301	-0.114167029748421	-0.0510245590034144	Sequence	sample_30
S0311	-0.0961031886281596	-0.0410681440231015	Sequence	sample_31
S0321	0.00204793529307748	-0.0644635648658003	Sequence	sample_32
S0331	0.0898423964624928	0.0333536698713974	Sequence	sample_33
S0341	-0.0379915789073093	0.0926440716688681	Sequence	sample_34
S0351	0.130994435509481	-0.0418938969453332	Sequence	sample_35
S0361	0.0934282334528888	0.0237656569770192	Sequence	sample_36
S0371	-0.0170543376026301	0.0033164546955135	Sequence	sample_37
S0381	-0.128334920297677	0.020691380889216	Sequence	sample_38
S0391	-0.10185511910039	-0.0195565964112603	Sequence	sample_39
S0401	0.0758507358855689	-0.00461097937329894	Sequence	sample_40
S0411	0.043336236837378	-0.0549528867627756	Sequence	sample_41
S0421	0.0390661343497102	-0.0721528556096327	Sequence	sample_42
S0431	0.12123356653428	0.0264556879384186	Sequence	sample_43
S0441	0.0765541223910384	0.0959232705622182	Sequence	sample_44
S0451	-0.123278347188967	0.0800796465668169	Sequence	sample_45
S0461	-0.0341261246723134	-0.11049882310659	Sequence	sample_46
S0471	-0.0766080896952172	-0.0108156690772122	Sequence	sample_47
S0481	-0.0724684668860702	0.0647136068472875	Sequence	sample_48
S0491	-0.0673366905917922	-0.0503113588716486	Sequence	sample_49
S0501	0.0478680506446425	0.0458966679559848	Sequence	sample_50
S0511	0.0221355568404515	-0.025283273293362	Sequence	sample_51
S0521	0.080048031785956	-0.0562817368946026	Sequence	sample_52
S0531	0.104913555489579	-0.0863903729982871	Sequence	sample_53
S0541	0.0219067447556803	0.0228426172917357	Sequence	sample_54
S0551	0.0862918121196735	-0.0319685330522549	Sequence	sample_55
S0561	-0.101840707816236	0.0625625291894737	Sequence	sample_56
S0571	0.0574979067842824	-0.0331556332557689	Sequence	sample_57
S0581	0.0226210856495686	0.140984425757923	Sequence	sample_58
S0591	0.0392385983485391	0.0823333767679707	Sequence	sample_59
S0601	0.0289360267606294	0.0601634616804973	Sequence	sample_60
S0611	0.11689899234085	0.0720523888507696	Sequence	sample_61
S0621	-0.0571921212102634	-0.026908530553248	Sequence	sample_62
S0631	-0.035720405990063	-0.0179822984406376	Sequence	sample_63
S0641	-0.0433129858966877	0.00146315548993797	Sequence	sample_64
S0651	-0.0547579433879174	0.0977241403997492	Sequence	sample_65
S0661	-0.0623931982760129	0.042654350192873	Sequence	sample_66
S0671	-0.1233745451004	-0.0132728941611377	Sequence	sample_67
S0681	0.106236391373612	0.0440584498208221	Sequence	sample_68
S0691	-0.0236261203509653	0.116697793825565	Sequence	sample_69
S0701	0.116969559951291	-0.0282659964520409	Sequence	sample_70
S0711	0.0564624060726413	-0.102475232342479	Sequence	sample_71
S0721	-0.10308210365019	-0.0681451587202982	Sequence	sample_72
S0731	0.0630451380745695	0.00594630550803768	Sequence	sample_73
S0741	0.0108501452774839	0.0386333543270127	Sequence	sample_74
S0751	-0.047491733868987	0.0661542213984178	Sequence	sample_75
S0761	0.0229802765398842	-0.0868080735998658	Sequence	sample_76
S0771	0.0236846401961425	-0.121501507617082	Sequence	sample_77
S0781	-0.0738386477179604	-0.0828663323234695	Sequence	sample_78
S0791	0.0638417324969563	-0.0664643696465654	Sequence	sample_79
S0801	0.00201582317224827	-0.025916078096076	Sequence	sample_80
S0811	-0.0461851712359456	-0.0865621021647055	Sequence	sample_81
S0821	0.0657343338822759	0.0806603155012414	Sequence	sample_82
S0831	-0.0100054453070459	0.0682325511238547	Sequence	sample_83
S0841	-0.0506976437176643	0.111920736470391	Sequence	sample_84
S0851	-0.0203027070227181	0.0745313977474165	Sequence	sample_85
S0861	0.0716058366911217	0.0414475026829526	Sequence	sample_86
S0871	0.0172515423106291	-0.144261668632496	Sequence	sample_87
S0881	-0.0367599733935983	-0.0348430059992359	Sequence	sample_88
S0891	0.0229595509602485	-0.0449942884866045	Sequence	sample_89
S0901	0.130962846052574	-0.00669523090853136	Sequence	sample_90
S0911	-0.0791528584098001	-0.0667188231424636	Sequence	sample_91
S0921	-0.0202319813543722	-0.0874355202315305	Sequence	sample_92
S0931	0.00926167859686274	-0.0875110445749031	Sequence	sample_93
S0941	-0.0349588540894127	0.0527435644600436	Sequence	sample_94
S0951	0.0828079715624844	0.0640219112651665	Sequence	sample_95
S0961	0.00544685146192229	-0.0030792461706692	Sequence	sample_96
S0971	-0.00234793694949454	-0.1147863950514	Sequence	sample_97
S0981	-0.0820446829147453	0.095562871406135	Sequence	sample_98
S0991	0.0510410946835161	0.0178474113981772	Sequence	sample_99
S1001	0.0973642254806555	-0.0935247010670405	Sequence	sample_100
