ID	NMDS1	NMDS2	Abd_type	SampleID
S0221	-0.13468958750209	-0.011770774443494	Sequence	sample_22
S0231	-0.00979587129725239	0.0453158033073635	Sequence	sample_23
S0241	0.0338805905321342	-0.0258014423884091	Sequence	sample_24
S0251	0.118710278844843	-0.0165968678323876	Sequence	sample_25
S0261	-0.0602416964482328	-0.0382310274556677	Sequence	sample_26
S0271	-0.0457473274211125	-0.0318831317693775	Sequence	sample_27
S0281	-0.0377181221662448	0.112161742244079	Sequence	sample_28
S0291	-0.0248021791239377	-0.0500317128271068	Sequence	sample_29
S0301	0.103267554088892	0.000753550393277416	Sequence	sample_30
S0311	-0.0800295710151296	-0.0497962839621545	Sequence	sample_31
S0321	0.0769437988825342	0.10166944027032	Sequence	sample_32
S0331	-0.00107358040151758	0.0376869330137549	Sequence	sample_33
S0341	-0.0705130422845861	-0.0781522330532646	Sequence	sample_34
S0351	0.0406911797424584	0.0174801703937244	Sequence	sample_35
S0361	-0.0407565935768772	-0.0960639828244153	Sequence	sample_36
S0371	0.00460395525770916	0.107566701681719	Sequence	sample_37
S0381	-0.096441599175744	0.0102982953797995	Sequence	sample_38
S0391	0.0615470745737923	-0.0267942828187182	Sequence	sample_39
S0401	-0.0950133874937047	0.0861266502281158	Sequence	sample_40
S0411	-0.114778847464171	0.0307940025692397	Sequence	sample_41
S0421	0.0488821015494156	-0.00617732806807661	Sequence	sample_42
S0431	0.130967283014471	-0.0355214762094355	Sequence	sample_43
S0441	0.0311519682936188	0.0361298499855644	Sequence	sample_44
S0451	-0.0890715498165154	0.0278534212115338	Sequence	sample_45
S0461	0.121080225325749	0.0432274397201519	Sequence	sample_46
S0471	0.0266013768344044	-0.0816634312719244	Sequence	sample_47
S0481	-0.0201309489535791	-0.0737656773863469	Sequence	sample_48
S0491	0.0883403797138521	-0.0239475019264771	Sequence	sample_49
S0501	-0.057762262283974	-0.0889816236015319	Sequence	sample_50
S0511	-0.0659425497426626	0.0400286334339637	Sequence	sample_51
S0521	-0.0175005482943706	0.0553562868639221	Sequence	sample_52
S0531	-0.0203040443443271	0.00387782710579221	Sequence	sample_53
S0541	0.103660893343383	0.0587233114733712	Sequence	sample_54
S0551	-0.00596058009546149	0.139003274193992	Sequence	sample_55
S0561	0.0621059319129912	0.105457162310421	Sequence	sample_56
S0571	-0.1086897621998	-0.0378491456391965	Sequence	sample_57
S0581	-0.00377370002531556	-0.129446034414515	Sequence	sample_58
S0591	0.0690916203621416	0.000131745636870295	Sequence	sample_59
S0601	-0.0424427979273119	0.0251391370789754	Sequence	sample_60
S0611	-0.0396612678688672	0.00159672254806141	Sequence	sample_61
S0621	-0.118268461642452	0.0048090587052552	Sequence	sample_62
S0631	0.0228029514349545	0.0056527983181914	Sequence	sample_63
S0641	-0.00620389677348567	-0.0765515415346807	Sequence	sample_64
S0651	-0.100200546086148	0.0412417897140209	Sequence	sample_65
S0661	0.0657928679369629	-0.0968812778929789	Sequence	sample_66
S0671	0.0096677060986701	-0.101704957728406	Sequence	sample_67
S0681	-0.0913494157316892	-0.080598082892556	Sequence	sample_68
S0691	-0.0457799785523464	-0.0685296904858536	Sequence	sample_69
S0701	-0.0741120943733634	-0.120783616813372	Sequence	sample_70
S0711	0.0362656625875495	0.0469480780393771	Sequence	sample_71
S0721	0.0890243965741574	0.0275864908317065	Sequence	sample_72
S0731	0.0810720289994892	0.0570482986740546	Sequence	sample_73
S0741	-0.0139504139914119	-0.0237442625521941	Sequence	sample_74
S0751	0.00815795017832102	-0.0367890839798976	Sequence	sample_75
S0761	-0.154051250537334	-0.0639032281224083	Sequence	sample_76
S0771	-0.0122083523897379	0.0940389353003622	Sequence	sample_77
S0781	0.0223820028253756	0.056156045580258	Sequence	sample_78
S0791	-0.0549169225791776	-0.133646124524195	Sequence	sample_79
S0801	-0.0676617035691683	0.0911041177581168	Sequence	sample_80
S0811	0.0363195352739658	0.134781996162705	Sequence	sample_81
S0821	0.0268281143426915	0.13775620802813	Sequence	sample_82
S0831	-0.0359240536082834	0.0652885382835416	Sequence	sample_83
S0841	0.0475654239308474	-0.0753388489345772	Sequence	sample_84
S0851	0.145449391340411	0.0279322479703334	Sequence	sample_85
S0861	0.0760240014875785	-0.0461200512769368	Sequence	sample_86
S0871	-0.106203839855228	0.0693766302846067	Sequence	sample_87
S0881	0.00285060924558153	0.0122284727642742	Sequence	sample_88
S0891	-0.0296679507465941	0.0939611655531488	Sequence	sample_89
S0901	-0.105411297263466	-0.0146324297276388	Sequence	sample_90
S0911	0.0875621812449981	0.0950179637245567	Sequence	sample_91
S0921	0.062650983770625	0.0732313791435065	Sequence	sample_92
S0931	0.101649744644534	0.0751632790076851	Sequence	sample_93
S0941	-0.00594112691232702	-0.05320036762245	Sequence	sample_94
S0951	-0.0819235834452463	0.0530367103888225	Sequence	sample_95
S0961	0.0116474809609122	-0.020337558423665	Sequence	sample_96
S0971	-0.122663663663904	-0.0743223980891682	Sequence	sample_97
S0981	0.0214376645618366	0.109656848533682	Sequence	sample_98
S0991	0.0255017677741924	0.0892454553824755	Sequence	sample_99
S1001	0.0373408475621627	-0.087723363277857	Sequence	sample_100
