ID	PCOA1	PCOA2	Abd_type	SampleID
S049	0.109765931029228	0.0599973820542524	Taxonomic	sample_49
S050	-0.0384873941198288	-0.0900232849221071	Taxonomic	sample_50
S051	0.140331696569519	-0.00473317326611683	Taxonomic	sample_51
S052	0.0500520947837133	0.0255722238264339	Taxonomic	sample_52
S053	0.133509636891532	-0.0573687887799572	Taxonomic	sample_53
S054	-0.0252672542483793	0.0427972269366905	Taxonomic	sample_54
S055	-0.129661003307409	-0.029266658544169	Taxonomic	sample_55
S056	0.0313196367621858	0.110972531435372	Taxonomic	sample_56
S057	0.192024429883031	0.0210270821530559	Taxonomic	sample_57
S058	-0.153600558673139	0.0475711009255464	Taxonomic	sample_58
S059	0.0031555417607085	-0.0487651950625234	Taxonomic	sample_59
S060	0.00739862877258772	-0.0681158836954802	Taxonomic	sample_60
S061	-0.147923920149346	-0.0819660178047958	Taxonomic	sample_61
S062	0.0429983362325677	0.0252440288037308	Taxonomic	sample_62
S063	0.00892224004540825	0.0618614633641073	Taxonomic	sample_63
S064	0.0479476540355856	0.148108107435161	Taxonomic	sample_64
S065	-0.114003598123677	0.0297584253868907	Taxonomic	sample_65
S066	-0.00164236729054173	0.0712518874604466	Taxonomic	sample_66
S067	-0.176842705906088	-0.103977847257694	Taxonomic	sample_67
S068	-0.063946027050624	-0.0197699414243983	Taxonomic	sample_68
S069	-0.100026528758185	-0.0527098949381552	Taxonomic	sample_69
S070	-0.100256948075774	-0.16828428962956	Taxonomic	sample_70
S071	0.0838896207159459	-0.052896471968097	Taxonomic	sample_71
S072	0.00925071957187355	0.0466009903721311	Taxonomic	sample_72
S073	0.0102489756943627	-0.0227060213281677	Taxonomic	sample_73
S074	0.0460090237314498	0.0468110078690071	Taxonomic	sample_74
S075	0.00256995653021423	0.120783512354292	Taxonomic	sample_75
S076	0.0288959717788238	-0.024292523883773	Taxonomic	sample_76
S077	-0.0271608752386091	-0.1386818783315	Taxonomic	sample_77
S078	-0.0526097186834358	-0.0104990769079322	Taxonomic	sample_78
S079	0.0329292515972323	-0.0184942636247325	Taxonomic	sample_79
S080	0.121157192625088	0.0291795632266858	Taxonomic	sample_80
S081	0.0262115951534804	0.0335496006498853	Taxonomic	sample_81
S082	-0.0619360489164226	-0.0235697744408374	Taxonomic	sample_82
S083	-0.043500320594977	0.0636394446855276	Taxonomic	sample_83
S084	0.0807738071424789	0.135224721661803	Taxonomic	sample_84
S085	-0.1766751490085	0.0666866273581768	Taxonomic	sample_85
S086	0.039434486330122	-0.0896241353505987	Taxonomic	sample_86
S087	0.0445625405564321	-0.0443031546939889	Taxonomic	sample_87
S088	0.02805549750304	-0.00423366481923068	Taxonomic	sample_88
S089	0.100679535352048	-0.109079560356427	Taxonomic	sample_89
S090	0.0266919236992951	-0.1049576237308	Taxonomic	sample_90
S091	0.126441047006405	-0.0463317746902369	Taxonomic	sample_91
S092	-0.0129013829068318	0.0611868216037081	Taxonomic	sample_92
S093	-0.000348104101567201	-0.0243669225863006	Taxonomic	sample_93
S094	-0.103155576346836	0.0604882128941401	Taxonomic	sample_94
S095	0.0497177537436224	-0.00783807855668216	Taxonomic	sample_95
S096	0.006723856960819	-0.0241364791486422	Taxonomic	sample_96
S097	-0.0201685611573008	-0.00407686214246824	Taxonomic	sample_97
S098	-0.0212462127540567	0.142760888705125	Taxonomic	sample_98
S099	0.0261132823158437	-0.0185840948184518	Taxonomic	sample_99
S100	-0.0430818806378738	-0.121048371293466	Taxonomic	sample_100
S001.1	0.0401450697984477	0.0129407103775134	Sequence	sample_1
S002.1	-0.0458458166477015	0.0420374744623319	Sequence	sample_2
S003.1	0.0388318607933728	-0.0113198414034469	Sequence	sample_3
S004.1	0.0414212249560971	0.0718825178780815	Sequence	sample_4
S005.1	-0.105750269723052	-0.0494014139247032	Sequence	sample_5
S006.1	-0.0638883999685873	0.0346690210000643	Sequence	sample_6
S007.1	0.0113764451975409	-0.0637785038161157	Sequence	sample_7
S008.1	0.159315096164939	0.0564564209635198	Sequence	sample_8
S009.1	0.128813080846228	0.0194409593557129	Sequence	sample_9
S010.1	0.107736210593018	-0.124349360815825	Sequence	sample_10
S011.1	-0.00788655698748013	-0.0575475325911849	Sequence	sample_11
S012.1	-0.0588211917088597	-0.0418691113822854	Sequence	sample_12
S013.1	0.0170454098698309	0.0407091952076025	Sequence	sample_13
S014.1	-0.0624784357212407	0.105300598442015	Sequence	sample_14
S015.1	-0.0505378962621435	-0.110583023525503	Sequence	sample_15
S016.1	0.0515629394583947	0.103863377628637	Sequence	sample_16
S017.1	0.0461945605459176	-0.107922425951817	Sequence	sample_17
S018.1	0.0939041781867222	-0.0236148804736022	Sequence	sample_18
S019.1	-0.0546757713871052	-0.0662958428445481	Sequence	sample_19
S020.1	-0.0373079634841452	-0.0669851156350452	Sequence	sample_20
S021.1	0.0103881687839674	0.0662509564954495	Sequence	sample_21
S022.1	0.0215563236321132	0.0496425188024563	Sequence	sample_22
S023.1	0.0618229679907855	0.0440677326673721	Sequence	sample_23
S024.1	-0.0425518215345279	-0.00168458735657022	Sequence	sample_24
S025.1	0.0139630114257401	0.0898318304897416	Sequence	sample_25
S026.1	0.044097079409719	-0.0456712411686514	Sequence	sample_26
S027.1	-0.0590673707854678	0.0305232979150596	Sequence	sample_27
S028.1	0.0342161162725062	0.00344498094574852	Sequence	sample_28
S029.1	0.151172561914171	0.0385820968444298	Sequence	sample_29
S030.1	-0.0616116877113719	0.176311083545966	Sequence	sample_30
S031.1	0.106381596838321	0.133803595166459	Sequence	sample_31
S032.1	-0.0289555996539149	-0.00773523192562293	Sequence	sample_32
S033.1	-0.114796766365856	-0.055586410566914	Sequence	sample_33
S034.1	0.110408311001172	0.0893846901569833	Sequence	sample_34
S035.1	-0.125824723871114	-0.0922847601386064	Sequence	sample_35
S036.1	0.0159003803544777	-0.104346883725978	Sequence	sample_36
S037.1	0.0357410573266606	0.0267415898377655	Sequence	sample_37
S038.1	-0.0398436711103762	-0.00208291451643877	Sequence	sample_38
S039.1	-0.000682601985686487	0.092589675647529	Sequence	sample_39
S040.1	-0.119828302369612	0.0160811146372788	Sequence	sample_40
S041.1	0.0163859798207229	-0.0321883489337135	Sequence	sample_41
S042.1	-0.113036093114924	-0.050597541924517	Sequence	sample_42
S043.1	-0.0906791158629132	-0.00158123075976939	Sequence	sample_43
S044.1	0.00178326320459172	-0.0621938511158129	Sequence	sample_44
S045.1	0.025970681928573	0.104697276251903	Sequence	sample_45
S046.1	0.0966948897851958	-0.0510575483480461	Sequence	sample_46
S047.1	0.0613876290075243	0.188722860277574	Sequence	sample_47
S048.1	0.0292419148155792	-0.0524505384956099	Sequence	sample_48
S049.1	-0.0747350632015492	0.0743551725598836	Sequence	sample_49
S050.1	-0.0164878405686573	-0.133247816028912	Sequence	sample_50
S051.1	-0.152744765600525	0.0386934395696026	Sequence	sample_51
S052.1	-0.0635936518412108	0.0860023678399999	Sequence	sample_52
S053.1	-0.109352119086727	-0.0506099852055106	Sequence	sample_53
S054.1	-0.0223335331886658	-0.0140954595865057	Sequence	sample_54
S055.1	0.0688015637051948	-0.0145262244153656	Sequence	sample_55
S056.1	0.0554113489027955	0.0764909104732173	Sequence	sample_56
S057.1	-0.215852135676286	0.0608904505212615	Sequence	sample_57
S058.1	0.106000742613488	-0.0876249301422798	Sequence	sample_58
S059.1	-0.00617456382555127	-0.0729507467486638	Sequence	sample_59
S060.1	-0.0653734074116058	-0.0400554135176213	Sequence	sample_60
S061.1	0.0471419349608959	-0.151149512219853	Sequence	sample_61
S062.1	-0.0171878015614164	0.084917043117055	Sequence	sample_62
S063.1	0.096770471692959	0.0581960415783093	Sequence	sample_63
S064.1	-0.0211797880314349	0.141997385398482	Sequence	sample_64
S065.1	0.109941921754812	0.0471319269589701	Sequence	sample_65
S066.1	0.0172274732882854	-0.00368182690558187	Sequence	sample_66
S067.1	0.177188209326868	-0.0572394116235169	Sequence	sample_67
S068.1	0.00804848790449131	-0.0828395717852575	Sequence	sample_68
S069.1	0.0993617988018393	-0.081366564148217	Sequence	sample_69
S070.1	0.00324617708112917	-0.171083089786057	Sequence	sample_70
S071.1	-0.0933524461676239	0.0136031682388178	Sequence	sample_71
S072.1	0.00722485276961608	0.0605530450310331	Sequence	sample_72
S073.1	-0.0250172334810133	-0.049524907361919	Sequence	sample_73
S074.1	-0.0838635354635371	0.0134040629688866	Sequence	sample_74
S075.1	0.0563360545641019	0.0239618244067972	Sequence	sample_75
S076.1	-0.106471020926378	0.023990338848972	Sequence	sample_76
S077.1	0.0406179043216307	-0.134315808071475	Sequence	sample_77
S078.1	0.0505114124708552	0.0619333056749057	Sequence	sample_78
S079.1	-0.032346573973781	0.0473839790028179	Sequence	sample_79
S080.1	-0.0825550116675985	0.0241479891740046	Sequence	sample_80
S081.1	-0.0380470435324087	0.0721015908907488	Sequence	sample_81
S082.1	0.0564272372979632	-0.0743997419593562	Sequence	sample_82
S083.1	0.0823490039584181	-0.0583954797050913	Sequence	sample_83
S084.1	-0.038189995100354	0.187844842013307	Sequence	sample_84
S085.1	0.16385351954898	-0.00918414482797441	Sequence	sample_85
S086.1	-0.0366553870003435	-0.157682752933282	Sequence	sample_86
S087.1	0.0104982255699387	-0.0796472743137806	Sequence	sample_87
S088.1	-0.0049832293238287	0.0644237553969133	Sequence	sample_88
S089.1	-0.0565633061425818	-0.105649035313501	Sequence	sample_89
S090.1	-0.0492522634190724	-0.0624731938790407	Sequence	sample_90
S091.1	-0.0819886986797462	0.016046878020034	Sequence	sample_91
S092.1	0.0363320667919963	0.0213277321149486	Sequence	sample_92
S093.1	-0.107540066979529	0.0709354297306684	Sequence	sample_93
S094.1	0.11398967575613	0.00209507484014258	Sequence	sample_94
S095.1	-0.0491918554568495	-0.0270257642782824	Sequence	sample_95
S096.1	-0.071238053966123	-0.0202339011224518	Sequence	sample_96
S097.1	0.0358838605869294	-0.0237645427938625	Sequence	sample_97
S098.1	0.0897523443262963	0.0765749810392172	Sequence	sample_98
S099.1	-0.0927734754112821	-0.00487126261918314	Sequence	sample_99
S100.1	-0.00726037497617916	-0.0362118077733202	Sequence	sample_100
