ID	t_SNE1	t_SNE2	Abd_type	SampleID
S076 	5.23411031865759	-4.51091317216205	Taxonomic	sample_76
S077 	1.98623399838928	-0.521269804834879	Taxonomic	sample_77
S078 	0.522912401111858	-6.173704739442	Taxonomic	sample_78
S079 	0.0236004709740995	-2.78049140488863	Taxonomic	sample_79
S080 	-4.5592139078244	-4.57547212030153	Taxonomic	sample_80
S081 	-3.90468700641887	-5.04551440850587	Taxonomic	sample_81
S082 	1.7166509391416	4.89444486293648	Taxonomic	sample_82
S083 	5.23620625169812	-4.61531120901237	Taxonomic	sample_83
S084 	-1.21549364469515	0.8271770549268	Taxonomic	sample_84
S085 	0.876331247926139	5.96955216677754	Taxonomic	sample_85
S086 	-0.374058531393514	7.09917552026978	Taxonomic	sample_86
S087 	0.380671242916241	-3.20999642356843	Taxonomic	sample_87
S088 	-0.867482128613484	-0.665684907231222	Taxonomic	sample_88
S089 	5.89947094569422	0.435919661208654	Taxonomic	sample_89
S090 	0.901901490285636	0.71601054814196	Taxonomic	sample_90
S091 	-3.01959875471356	-1.71344228020049	Taxonomic	sample_91
S092 	-0.0524368867594622	4.61017529190866	Taxonomic	sample_92
S093 	1.85386762761039	5.09490261054837	Taxonomic	sample_93
S094 	-7.30844604783432	2.21730583638682	Taxonomic	sample_94
S095 	0.264206567973843	-5.67965615765284	Taxonomic	sample_95
S096 	-5.379516465394	-1.04829192717621	Taxonomic	sample_96
S097 	-5.28332158947793	-1.85894985084055	Taxonomic	sample_97
S098 	0.738595932880511	-4.23272637804339	Taxonomic	sample_98
S099 	0.939337918900441	3.8840967115014	Taxonomic	sample_99
S100 	4.73502919671837	-0.873186082023012	Taxonomic	sample_100
S101	-1.92947637817809	-6.03092719423687	Sequence	sample_1
S102	-1.65879561052994	-7.06263982321775	Sequence	sample_2
S103	-3.66261621071114	-0.718199648761626	Sequence	sample_3
S104	1.66788198817753	-3.55844744584799	Sequence	sample_4
S105	4.04601912769651	-2.72865791875853	Sequence	sample_5
S106	7.37049250771504	0.433593133518247	Sequence	sample_6
S107	-1.28399139168739	-3.52651236009387	Sequence	sample_7
S108	-1.50253945519272	-1.23135834050807	Sequence	sample_8
S109	6.22001072352721	1.42233940108581	Sequence	sample_9
S110	4.70685286623145	-2.22797154473653	Sequence	sample_10
S111	-4.5700039946299	-3.07944308972415	Sequence	sample_11
S112	6.2571205076051	-0.416961722777367	Sequence	sample_12
S113	2.85101337980636	-3.5051592037961	Sequence	sample_13
S114	-1.4983754825696	-6.55676343506825	Sequence	sample_14
S115	-0.691934451422245	4.03318767997608	Sequence	sample_15
S116	0.576539527319378	3.26324644536963	Sequence	sample_16
S117	4.48443981396469	1.32046568099125	Sequence	sample_17
S118	-3.74409219567108	1.72546658266617	Sequence	sample_18
S119	-2.91375700230849	-4.46888484010806	Sequence	sample_19
S120	-3.32219787875439	1.60327393198868	Sequence	sample_20
S121	-2.52386270552582	-6.10428835310038	Sequence	sample_21
S122	-2.9975185630397	2.70284299954913	Sequence	sample_22
S123	5.04537134515866	2.14501197580981	Sequence	sample_23
S124	-1.17300091886995	-7.55954733095075	Sequence	sample_24
S125	-4.05824001527597	-1.93280932759382	Sequence	sample_25
S126	-3.63922337373554	-4.03218649217679	Sequence	sample_26
S127	-0.524931873275901	-6.73754598106042	Sequence	sample_27
S128	4.61575591313366	-1.94871569344979	Sequence	sample_28
S129	-1.8338276458418	-0.432291343192637	Sequence	sample_29
S130	-1.69027438337687	5.27130670024968	Sequence	sample_30
S131	0.116053136044781	5.69946903811747	Sequence	sample_31
S132	2.21295978552488	-3.48277493818484	Sequence	sample_32
S133	3.97831151297988	2.44755805935771	Sequence	sample_33
S134	1.78157224536674	3.61003387424295	Sequence	sample_34
S135	4.02163968953051	1.72071251739674	Sequence	sample_35
S136	-1.16170336588277	-2.66640787469769	Sequence	sample_36
S137	-4.28462703713942	6.35761814637238	Sequence	sample_37
S138	7.50475303686881	0.254743591510506	Sequence	sample_38
S139	-2.6663271820642	-0.155535841880217	Sequence	sample_39
S140	0.645197288174469	1.30152924363773	Sequence	sample_40
S141	1.23673553832695	-3.99390995820662	Sequence	sample_41
S142	0.485874477213807	3.80619136949235	Sequence	sample_42
S143	-3.74635132818957	0.325899613752819	Sequence	sample_43
S144	-4.41242748300481	5.89894900336954	Sequence	sample_44
S145	5.88648377955259	-0.305167721884165	Sequence	sample_45
S146	-0.264623450348423	-2.75303433165045	Sequence	sample_46
S147	4.52453326120144	2.12215290312723	Sequence	sample_47
S148	1.10146163049372	-0.106503250385556	Sequence	sample_48
S149	1.46700834703256	2.30509441298009	Sequence	sample_49
S150	-0.180895387175208	-3.08592063171513	Sequence	sample_50
S151	-1.69052620576659	3.20375126379107	Sequence	sample_51
S152	0.0852146872015837	1.94372032165392	Sequence	sample_52
S153	-2.730428360976	2.56941958925332	Sequence	sample_53
S154	-1.43083046303037	2.63862088338677	Sequence	sample_54
S155	-2.87699109331938	-1.20387393988632	Sequence	sample_55
S156	-2.26676139741042	-2.0792182372737	Sequence	sample_56
S157	-0.869370131282743	1.18412354890916	Sequence	sample_57
S158	0.457808525327768	-1.56736017069555	Sequence	sample_58
S159	-1.98038710216192	-4.83602336720283	Sequence	sample_59
S160	-4.21477661738622	4.9944060248175	Sequence	sample_60
S161	-2.76174811542342	3.64838894278402	Sequence	sample_61
S162	-1.40854620168116	-1.81052185475163	Sequence	sample_62
S163	6.34021461720375	0.208483133703313	Sequence	sample_63
S164	-1.41184167902641	-7.53131472198303	Sequence	sample_64
S165	0.226916355978645	0.392150746312508	Sequence	sample_65
S166	-0.40626727657115	-7.13039479447676	Sequence	sample_66
S167	-4.39988165350862	0.600925953030308	Sequence	sample_67
S168	1.49663733496913	1.67785659442188	Sequence	sample_68
S169	-4.92670523696945	2.9110732980066	Sequence	sample_69
S170	5.00441612674663	-1.54506467730605	Sequence	sample_70
S171	2.40998952333165	1.34926053838239	Sequence	sample_71
S172	-3.54316034740322	5.76445356621894	Sequence	sample_72
S173	-2.11545244284128	5.17352385468563	Sequence	sample_73
S174	1.46387796821494	3.50091226097294	Sequence	sample_74
S175	-2.25920969999562	4.00737522148625	Sequence	sample_75
S176	1.63195771195431	5.95926326192218	Sequence	sample_76
S177	-0.52798069299344	2.25757416503686	Sequence	sample_77
S178	-5.07828209235367	5.61657594418806	Sequence	sample_78
S179	-4.08270326098565	0.955356934333686	Sequence	sample_79
S180	-3.67542452107424	2.84486355600712	Sequence	sample_80
S181	0.909540914489889	5.96356357073403	Sequence	sample_81
S182	5.04598104782492	-0.594742501644579	Sequence	sample_82
S183	3.13513430568337	0.424506327926802	Sequence	sample_83
S184	-1.77580573115057	-2.53856708008267	Sequence	sample_84
S185	5.84051802328828	0.320074401575031	Sequence	sample_85
S186	7.18752572305039	0.937854474278867	Sequence	sample_86
S187	-0.605298908437903	-1.39937332038719	Sequence	sample_87
S188	-0.585819372693544	-0.653895711982139	Sequence	sample_88
S189	-1.56156372990623	4.74033723936259	Sequence	sample_89
S190	1.2813488770203	-0.772347610556064	Sequence	sample_90
S191	-0.613620475379542	-0.130941433099976	Sequence	sample_91
S192	0.255683870528388	-0.00963131272963262	Sequence	sample_92
S193	4.99398836479988	1.47843613982931	Sequence	sample_93
S194	-2.21092887088213	-6.53514820053475	Sequence	sample_94
S195	-2.00960033972128	-3.03650229934319	Sequence	sample_95
S196	-0.595693528066896	-3.94875205753187	Sequence	sample_96
S197	-3.7536080942589	-3.71410544667585	Sequence	sample_97
S198	-4.6517987100726	1.37336855527828	Sequence	sample_98
S199	1.63426700517831	0.528300677754671	Sequence	sample_99
S200	2.75152470569264	2.5071370813022	Sequence	sample_100
