ID	t_SNE1	t_SNE2	Abd_type	SampleID
S183	-2.79446268290633	3.97689629053149	Sequence	sample_83
S184	0.52282429232011	1.54673933778121	Sequence	sample_84
S185	2.13022780575979	3.11576757892112	Sequence	sample_85
S186	4.81754158066001	1.00404620365771	Sequence	sample_86
S187	5.85634626902645	-5.20618177895069	Sequence	sample_87
S188	-6.2455234034477	5.49853654217596	Sequence	sample_88
S189	-6.0658635010749	-1.11586836119495	Sequence	sample_89
S190	4.0483962890463	0.0813422036636348	Sequence	sample_90
S191	-7.42251466094012	3.86454999043058	Sequence	sample_91
S192	7.13415357370941	4.17580840151498	Sequence	sample_92
S193	4.78190068914874	-5.89109381215641	Sequence	sample_93
S194	4.10342465913192	-2.17458088877895	Sequence	sample_94
S195	-2.87722129352156	-1.37925287480351	Sequence	sample_95
S196	3.72868538637174	5.96978519960954	Sequence	sample_96
S197	6.67840439411826	2.03774054140656	Sequence	sample_97
S198	-3.82983575251491	-1.68702657701292	Sequence	sample_98
S199	-2.43149992475516	3.06360352043988	Sequence	sample_99
S200	-4.52357793451812	-6.42254113781363	Sequence	sample_100
