ID	t_SNE1	t_SNE2	Abd_type	SampleID
S034 	4.46150048192542	2.635562373172	Taxonomic	sample_34
S035 	0.270934703679478	-5.70162864883107	Taxonomic	sample_35
S036 	2.28577445508167	-0.340569654305862	Taxonomic	sample_36
S037 	0.719178165182786	5.13036921568773	Taxonomic	sample_37
S038 	-4.35208076921557	1.10364022914351	Taxonomic	sample_38
S039 	-1.88725852923746	-0.944546857945062	Taxonomic	sample_39
S040 	-2.26749784314918	2.83316006344003	Taxonomic	sample_40
S041 	0.145152409646616	-5.7062946562834	Taxonomic	sample_41
S042 	1.15578908363332	-2.03741823706415	Taxonomic	sample_42
S043 	1.61720737843031	-5.00825265407623	Taxonomic	sample_43
S044 	-0.229430475990347	1.76492559443995	Taxonomic	sample_44
S045 	-1.10235028985519	-1.90225826894522	Taxonomic	sample_45
S046 	-2.46837356632569	0.994619806417992	Taxonomic	sample_46
S047 	1.67340365292391	2.72048050786538	Taxonomic	sample_47
S048 	-1.68069657264608	4.19646410191959	Taxonomic	sample_48
S049 	3.97814767815828	-0.902118205908417	Taxonomic	sample_49
S050 	-2.32701932737928	-0.598371468266241	Taxonomic	sample_50
S051 	-1.99008490161839	-2.77517352128888	Taxonomic	sample_51
S052 	1.08804302589753	3.57077283318603	Taxonomic	sample_52
S053 	-1.20623784528338	0.622247509452535	Taxonomic	sample_53
S054 	-0.589375112108044	-2.92636190701723	Taxonomic	sample_54
S055 	-1.56595996127115	0.319677499464516	Taxonomic	sample_55
S056 	1.26554403083763	0.500710447234671	Taxonomic	sample_56
S057 	-0.762744455555925	4.82540897736716	Taxonomic	sample_57
S058 	2.89884668992326	3.86425049998129	Taxonomic	sample_58
S059 	-1.46903337392975	2.21653604303994	Taxonomic	sample_59
S060 	-2.89400955846553	1.9002506674505	Taxonomic	sample_60
S061 	-4.54582561616439	-2.17939326893269	Taxonomic	sample_61
S062 	0.573586966866235	-0.810821832727653	Taxonomic	sample_62
S063 	3.22414234467427	3.98489382043571	Taxonomic	sample_63
S064 	-0.533675272220367	2.1030337520028	Taxonomic	sample_64
S065 	0.516346868070636	1.63988868656397	Taxonomic	sample_65
S066 	-0.371281112621856	-0.478509322006488	Taxonomic	sample_66
S067 	1.82756963763069	-3.75607643708354	Taxonomic	sample_67
S068 	1.67762080014756	-4.88621701737504	Taxonomic	sample_68
S069 	2.89192294688678	-0.399305557329815	Taxonomic	sample_69
S070 	2.08324823591633	-1.71748678252995	Taxonomic	sample_70
S071 	4.6795435286062	-2.03488239315046	Taxonomic	sample_71
S072 	-1.09068223883381	-0.761247452566927	Taxonomic	sample_72
S073 	-4.08118092917859	-0.306600051932945	Taxonomic	sample_73
S074 	0.99538188853505	-0.121350179173726	Taxonomic	sample_74
S075 	-1.73344416244856	-3.62262374297789	Taxonomic	sample_75
S076 	-2.84163288942401	-1.74825552297911	Taxonomic	sample_76
S077 	0.794400418384196	-3.58711211011919	Taxonomic	sample_77
S078 	-0.699530839349969	-3.55569894245968	Taxonomic	sample_78
S079 	-0.980829808683488	-4.31942459645373	Taxonomic	sample_79
S080 	-2.75072732692747	0.339938335442869	Taxonomic	sample_80
S081 	-0.476613068743669	-0.487759033215847	Taxonomic	sample_81
S082 	2.43419344330798	-3.04492632933133	Taxonomic	sample_82
S083 	3.43788123293773	-2.56149508813505	Taxonomic	sample_83
S084 	3.78369656155546	0.229229233297181	Taxonomic	sample_84
S085 	-1.86638382847305	-1.27512057367612	Taxonomic	sample_85
S086 	-3.07196360507269	0.289132855955922	Taxonomic	sample_86
S087 	0.131565439606806	0.847522011714638	Taxonomic	sample_87
S088 	1.47201248327843	-1.31595195960621	Taxonomic	sample_88
S089 	1.55547291320723	-1.26248319206103	Taxonomic	sample_89
S090 	3.80649276464131	-4.43007831248361	Taxonomic	sample_90
S091 	-3.59672349121561	-1.76188947513111	Taxonomic	sample_91
S092 	0.354625157857832	3.60945448291611	Taxonomic	sample_92
S093 	-4.28471501486143	3.15314804075773	Taxonomic	sample_93
S094 	-2.02259732494747	2.88323240279744	Taxonomic	sample_94
S095 	1.31698707669596	-3.35114925526384	Taxonomic	sample_95
S096 	-2.23454278453071	-4.14893968026857	Taxonomic	sample_96
S097 	-2.11799369153529	-2.31370403997877	Taxonomic	sample_97
S098 	4.24795748718972	1.6204296700557	Taxonomic	sample_98
S099 	3.8993158484726	-4.31096934082624	Taxonomic	sample_99
S100 	1.79495278642558	0.814240938641987	Taxonomic	sample_100
S101	0.935123037543279	-2.09317617031304	Sequence	sample_1
S102	-2.4708354539694	-1.27705553260727	Sequence	sample_2
S103	0.550001310932524	1.34810534227662	Sequence	sample_3
S104	1.24742060599014	3.1943692940082	Sequence	sample_4
S105	-5.30515596481277	3.82375521688925	Sequence	sample_5
S106	3.74261880299821	-4.22692292466984	Sequence	sample_6
S107	1.59928055741762	-0.377485479389957	Sequence	sample_7
S108	-1.20038912476777	4.43294192294995	Sequence	sample_8
S109	3.36049406362822	4.15047983256206	Sequence	sample_9
S110	-0.274831564038284	-2.58641221472012	Sequence	sample_10
S111	2.54226731235274	2.16292891304141	Sequence	sample_11
S112	-2.40549261036581	-5.2105854681229	Sequence	sample_12
S113	-1.90066066739725	-3.0210964377536	Sequence	sample_13
S114	2.4207783866515	-5.14794508810681	Sequence	sample_14
S115	-2.87187059583168	-1.39954159172201	Sequence	sample_15
S116	-0.0239059109922273	-0.51956297513247	Sequence	sample_16
S117	-0.445737437896509	5.80652860101955	Sequence	sample_17
S118	0.639688488734824	5.66180391940889	Sequence	sample_18
S119	3.08387178130008	-4.48291170903882	Sequence	sample_19
S120	1.97691073731205	-0.960931074015476	Sequence	sample_20
S121	1.19978331995903	-0.800593796437987	Sequence	sample_21
S122	-2.03672186212118	-3.21377874040621	Sequence	sample_22
S123	-0.781711378613009	-1.06408121665446	Sequence	sample_23
S124	-1.673796842667	0.836989611008703	Sequence	sample_24
S125	-1.15414478298154	2.75307962694702	Sequence	sample_25
S126	-1.80472694648949	0.255995801598478	Sequence	sample_26
S127	4.42850202144665	-1.48271959509903	Sequence	sample_27
S128	0.424942428362993	-5.02330703997428	Sequence	sample_28
S129	-1.65545360904019	1.4005869661366	Sequence	sample_29
S130	0.915292412501911	1.02131880526003	Sequence	sample_30
S131	4.60771206599228	2.9083853548242	Sequence	sample_31
S132	2.05673833011051	1.49008017108391	Sequence	sample_32
S133	4.23706139340421	1.21449152115973	Sequence	sample_33
S134	-0.803806031087998	5.42168731631771	Sequence	sample_34
S135	-2.71866021472971	5.06658886339862	Sequence	sample_35
S136	-3.52860179201131	0.573931964174252	Sequence	sample_36
S137	-4.28266097707829	-4.18320213219923	Sequence	sample_37
S138	-3.77349750901176	-0.803263438963264	Sequence	sample_38
S139	1.48089744178717	2.32429080707306	Sequence	sample_39
S140	3.03087772140802	0.363019366845706	Sequence	sample_40
S141	-2.57182311055637	5.35519093050801	Sequence	sample_41
S142	-3.18650680257876	0.780766795755268	Sequence	sample_42
S143	-2.62394474746598	3.9816253684643	Sequence	sample_43
S144	1.48618460496564	-1.94722108750225	Sequence	sample_44
S145	-2.22392086688474	-4.99659499301866	Sequence	sample_45
S146	2.33658960585261	-3.00223045513157	Sequence	sample_46
S147	-5.60325763088518	-0.656808485362437	Sequence	sample_47
S148	2.51762036155012	-5.27433194465842	Sequence	sample_48
S149	-1.26535358202369	1.78781034585015	Sequence	sample_49
S150	4.39490331741608	-1.38762392630463	Sequence	sample_50
S151	-0.898242037347503	-4.26657088339149	Sequence	sample_51
S152	1.22570361562794	0.49375502396454	Sequence	sample_52
S153	3.35359434863699	0.936537877119102	Sequence	sample_53
S154	-1.11576741292503	2.95237385700905	Sequence	sample_54
S155	3.06794715339477	-0.860417992610184	Sequence	sample_55
S156	-0.217129518950684	-1.74090067721414	Sequence	sample_56
S157	5.12514257174762	0.332876025613155	Sequence	sample_57
S158	4.2291467187849	2.9498514890026	Sequence	sample_58
S159	-0.805966871548561	-0.808356272667505	Sequence	sample_59
S160	-2.83248809582276	-1.36356072560475	Sequence	sample_60
S161	5.27101505220716	-2.59832414333996	Sequence	sample_61
S162	-0.89006864988191	-2.91327521797781	Sequence	sample_62
S163	4.04280572508638	3.66384725410526	Sequence	sample_63
S164	3.55850848248501	0.46468905530631	Sequence	sample_64
S165	1.08103206395912	-2.76449124813133	Sequence	sample_65
S166	-1.52079373177509	-2.26426322888298	Sequence	sample_66
S167	-3.80149476417672	2.92808091831735	Sequence	sample_67
S168	-3.61162849330746	3.22187198281127	Sequence	sample_68
S169	-4.92862811954132	1.13698966648083	Sequence	sample_69
S170	1.98489671881488	-3.916293301744	Sequence	sample_70
S171	-4.3236471434593	4.58350819732065	Sequence	sample_71
S172	0.107279986117447	0.140257468558301	Sequence	sample_72
S173	0.577413129636903	-4.92095472150003	Sequence	sample_73
S174	0.544962240069775	-2.22901815018828	Sequence	sample_74
S175	0.499266178710766	3.55282182206598	Sequence	sample_75
S176	-2.54941068357423	-3.84403871362166	Sequence	sample_76
S177	-2.39295247397683	2.19818462079047	Sequence	sample_77
S178	1.81808880105823	4.38049494742269	Sequence	sample_78
S179	2.22043989001701	4.02999584036524	Sequence	sample_79
S180	3.61765467229976	-2.38702415736504	Sequence	sample_80
S181	-0.999963204671069	-2.31707990568443	Sequence	sample_81
S182	2.41214887674568	-1.56945187497958	Sequence	sample_82
S183	0.969784906571604	-3.68102904188353	Sequence	sample_83
S184	-5.20203577618745	2.33429727617329	Sequence	sample_84
S185	1.82829174323833	2.33098583377314	Sequence	sample_85
S186	3.52198397229502	-2.07458140788322	Sequence	sample_86
S187	0.328917914771781	-1.36833669001855	Sequence	sample_87
S188	0.23467950476506	2.72305373097807	Sequence	sample_88
S189	-0.610994760328553	1.00257667534953	Sequence	sample_89
S190	-5.57040916613746	-0.616985719016169	Sequence	sample_90
S191	-3.29316127015305	-3.18914266364144	Sequence	sample_91
S192	1.18989927609836	0.67638358587559	Sequence	sample_92
S193	4.0190908896113	-4.01810557941753	Sequence	sample_93
S194	2.74638236242633	0.187163729175219	Sequence	sample_94
S195	-3.50937801401492	2.10393730297628	Sequence	sample_95
S196	0.751864965399424	5.09975052855872	Sequence	sample_96
S197	-0.658536359295004	-4.6497099845882	Sequence	sample_97
S198	-0.471856816134095	5.8448271528496	Sequence	sample_98
S199	-4.64239073714163	-2.32329037387696	Sequence	sample_99
S200	-2.10908975354741	-0.561278327990351	Sequence	sample_100
