ID	UMAP1	UMAP2	Abd_type	SampleID
S033	0.953950758252816	-0.628670082542899	Taxonomic	sample_33
S034	-0.74495432188366	0.316615711728176	Taxonomic	sample_34
S035	-0.165704280356543	2.07491239107721	Taxonomic	sample_35
S036	1.13694059169793	-1.41397467799583	Taxonomic	sample_36
S037	0.220017135298376	-1.34661705780482	Taxonomic	sample_37
S038	1.33342465096313	0.161638541368526	Taxonomic	sample_38
S039	1.16069068172213	0.19255318714299	Taxonomic	sample_39
S040	-0.444969636425617	0.376590702718265	Taxonomic	sample_40
S041	0.268862570888385	0.881287637821043	Taxonomic	sample_41
S042	1.90987762623951	0.221801331320701	Taxonomic	sample_42
S043	-0.0937979078181854	1.33034376443251	Taxonomic	sample_43
S044	1.70024518823094	1.12727465107158	Taxonomic	sample_44
S045	-0.0287858728086254	1.39896528229185	Taxonomic	sample_45
S046	1.42231034181715	1.64288477307329	Taxonomic	sample_46
S047	-0.990577197201959	-0.456519868317483	Taxonomic	sample_47
S048	0.549069029285735	0.206288129693754	Taxonomic	sample_48
S049	0.672701617406457	0.0345486675466982	Taxonomic	sample_49
S050	0.802622595358604	-1.391754449306	Taxonomic	sample_50
S051	0.0308729403859487	-0.493061988173718	Taxonomic	sample_51
S052	-0.391758736178135	1.60304620371362	Taxonomic	sample_52
S053	0.602334727243154	0.0129894795452516	Taxonomic	sample_53
S054	-0.115232260482701	-1.69127734118536	Taxonomic	sample_54
S055	-1.94630772771882	-0.998642343312332	Taxonomic	sample_55
S056	-0.10222189622897	1.22249529362725	Taxonomic	sample_56
S057	0.573464994592376	-0.759329345026057	Taxonomic	sample_57
S058	-1.42718263817819	-0.670635522836772	Taxonomic	sample_58
S059	1.41608446174265	-1.21175463507714	Taxonomic	sample_59
S060	1.00353915789427	-1.1402454555579	Taxonomic	sample_60
S061	-1.82841823158744	-0.592286370873715	Taxonomic	sample_61
S062	-0.387532089746496	1.17328010663551	Taxonomic	sample_62
S063	0.248279517427421	-0.181786885378963	Taxonomic	sample_63
S064	0.141615624237544	0.0348325114497485	Taxonomic	sample_64
S065	-1.84900096078103	-0.0221428526201768	Taxonomic	sample_65
S066	0.224427337879369	0.686436884112711	Taxonomic	sample_66
S067	-2.03866901324337	-1.39108781813504	Taxonomic	sample_67
S068	2.260671970074	-0.120017026519727	Taxonomic	sample_68
S069	-1.61363619044924	-1.85014040136322	Taxonomic	sample_69
S070	-2.17438340695029	-0.178779933436075	Taxonomic	sample_70
S071	-0.315176901903967	-0.174788606191302	Taxonomic	sample_71
S072	1.25555606071096	0.0639768336658992	Taxonomic	sample_72
S073	0.856366766470727	-1.68395473685871	Taxonomic	sample_73
S074	-0.0552461166726892	0.394382909832869	Taxonomic	sample_74
S075	0.18782762679887	-0.600621733434502	Taxonomic	sample_75
S076	0.933983831141394	-0.651034561932531	Taxonomic	sample_76
S077	1.19742249828453	1.48855953658789	Taxonomic	sample_77
S078	-0.962526469677103	-1.49899092976118	Taxonomic	sample_78
S079	0.631864549616211	1.65444123476381	Taxonomic	sample_79
S080	-0.366016504883809	-0.56922867432898	Taxonomic	sample_80
S081	-0.765470472173216	0.0447166898088389	Taxonomic	sample_81
S082	-1.6416820266726	0.618889765636294	Taxonomic	sample_82
S083	1.30507999391597	0.4758025162025	Taxonomic	sample_83
S084	-1.08422152760874	0.546058913042267	Taxonomic	sample_84
S085	-0.993617169533323	-1.01469069184169	Taxonomic	sample_85
S086	-1.88114107909345	0.463790638707679	Taxonomic	sample_86
S087	1.99178298847351	-0.653321433329853	Taxonomic	sample_87
S088	0.150874098412008	1.15784078740328	Taxonomic	sample_88
S089	1.82080874302027	0.857987063404964	Taxonomic	sample_89
S090	2.25501880835238	0.210740802555406	Taxonomic	sample_90
S091	-0.0364778426714079	2.17127063556924	Taxonomic	sample_91
S092	-0.0518081030441828	-0.44382262843772	Taxonomic	sample_92
S093	1.53191423807954	-0.146215655691634	Taxonomic	sample_93
S094	-0.887654591924072	-0.955106357334306	Taxonomic	sample_94
S095	-0.765393111895081	0.763349510506345	Taxonomic	sample_95
S096	0.576904232246298	-1.44051190204015	Taxonomic	sample_96
S097	1.72492898160648	1.24813563899442	Taxonomic	sample_97
S098	-1.25288147509159	1.14488500335624	Taxonomic	sample_98
S099	-0.477367747165149	0.535110847868832	Taxonomic	sample_99
S100	-2.35663239275406	-0.633461668491814	Taxonomic	sample_100
S001.1	0.839384610855654	-0.457764719619911	Sequence	sample_1
S002.1	-1.10729631252514	0.207053555289792	Sequence	sample_2
S003.1	-0.844123463395901	-1.60100703637916	Sequence	sample_3
S004.1	0.99064790672863	1.21462116749074	Sequence	sample_4
S005.1	-0.21838779595035	-0.554118302380174	Sequence	sample_5
S006.1	-1.28182095233048	-0.971438244850884	Sequence	sample_6
S007.1	0.973723098332225	1.44077150162824	Sequence	sample_7
S008.1	2.26061799073941	-0.0822533327021278	Sequence	sample_8
S009.1	1.13677113046765	-0.625242850657748	Sequence	sample_9
S010.1	0.75865424753926	-1.47706096480924	Sequence	sample_10
S011.1	-0.211516804162762	-0.0348923442675808	Sequence	sample_11
S012.1	-0.850416233627902	1.30461062481551	Sequence	sample_12
S013.1	0.487814384163662	0.706277657417696	Sequence	sample_13
S014.1	-0.0899342959159806	1.11652135815092	Sequence	sample_14
S015.1	-0.0260185863826412	-0.727237646462452	Sequence	sample_15
S016.1	1.44142540493885	-0.666095915331164	Sequence	sample_16
S017.1	0.0605996363520269	-2.14210618184188	Sequence	sample_17
S018.1	2.31463709690419	0.393682661541539	Sequence	sample_18
S019.1	0.0843559218952254	1.00248560695927	Sequence	sample_19
S020.1	-0.027235095266517	-1.26176264149989	Sequence	sample_20
S021.1	1.26336718197132	0.893386419979678	Sequence	sample_21
S022.1	0.323583570069093	-0.593141480719202	Sequence	sample_22
S023.1	-1.78050385624197	1.02880734156052	Sequence	sample_23
S024.1	-0.563523005822245	-1.09468921013099	Sequence	sample_24
S025.1	-0.993863532863488	0.00379621238006989	Sequence	sample_25
S026.1	0.605595989156259	-1.86439480779539	Sequence	sample_26
S027.1	0.795506180634192	-0.188015187752181	Sequence	sample_27
S028.1	1.74898965582016	0.626772074248803	Sequence	sample_28
S029.1	0.707474982452889	0.805814065689198	Sequence	sample_29
S030.1	1.04273558566958	0.0951985983716752	Sequence	sample_30
S031.1	1.59517425326471	-0.271220761293942	Sequence	sample_31
S032.1	-1.01719870964141	0.50189436663667	Sequence	sample_32
S033.1	-1.47486722132848	-1.47193853754849	Sequence	sample_33
S034.1	1.51732026164549	1.22110315099263	Sequence	sample_34
S035.1	-0.321832461106794	-0.792312943479806	Sequence	sample_35
S036.1	-1.11994600456885	1.31139262708843	Sequence	sample_36
S037.1	-0.49117139878197	-0.932905784632293	Sequence	sample_37
S038.1	1.21208408780679	1.03116283534757	Sequence	sample_38
S039.1	1.41067778921259	-0.139369020410118	Sequence	sample_39
S040.1	-0.739603118204631	1.63137620518192	Sequence	sample_40
S041.1	-1.32590935019409	0.601732125445614	Sequence	sample_41
S042.1	-0.510329838718457	0.371467388419508	Sequence	sample_42
S043.1	-0.187226137958239	0.407870069217829	Sequence	sample_43
S044.1	-1.75379971328784	1.33838558070131	Sequence	sample_44
S045.1	0.630935142000384	1.44380178911772	Sequence	sample_45
S046.1	-2.02171312200584	0.756356143998347	Sequence	sample_46
S047.1	1.63098917635968	-0.238094408363994	Sequence	sample_47
S048.1	-0.633134877685075	1.17107478183808	Sequence	sample_48
S049.1	-0.487961237418891	0.0727161956821076	Sequence	sample_49
S050.1	0.166339317458927	-1.33685285757414	Sequence	sample_50
S051.1	-0.674413907727719	0.593840468055957	Sequence	sample_51
S052.1	-1.67628240114828	-0.86692448430087	Sequence	sample_52
S053.1	-0.706956474378943	-0.601710890934507	Sequence	sample_53
S054.1	-0.932235814861754	-0.862062004541266	Sequence	sample_54
S055.1	2.34781126058463	0.698243721354343	Sequence	sample_55
S056.1	0.868310451979191	1.33035410763346	Sequence	sample_56
S057.1	-0.696352746080759	0.861359653987677	Sequence	sample_57
S058.1	0.541988481638711	-2.2070752126729	Sequence	sample_58
S059.1	-1.12998809464758	1.58885261388097	Sequence	sample_59
S060.1	-0.162476960909979	-1.65469628339237	Sequence	sample_60
S061.1	-0.333035954432076	-2.22088652102445	Sequence	sample_61
S062.1	0.237313335668794	0.218752060218834	Sequence	sample_62
S063.1	0.180856175494679	0.677614673588296	Sequence	sample_63
S064.1	1.32302060441527	0.223828844369011	Sequence	sample_64
S065.1	2.03964022229678	0.165263257689002	Sequence	sample_65
S066.1	-0.0367706267345529	1.58144309122863	Sequence	sample_66
S067.1	1.2221251608734	-1.45790906051954	Sequence	sample_67
S068.1	-0.212230154945534	1.14857149291986	Sequence	sample_68
S069.1	-0.054964570097547	-2.06841121227687	Sequence	sample_69
S070.1	-0.986528580010387	-2.01567783664625	Sequence	sample_70
S071.1	0.262190689318035	-0.107843625287666	Sequence	sample_71
S072.1	1.82363212361587	-0.117860127960833	Sequence	sample_72
S073.1	-1.0648823666522	1.03887764631171	Sequence	sample_73
S074.1	-0.437387874386639	1.63459983409071	Sequence	sample_74
S075.1	0.249603860820025	1.657860872146	Sequence	sample_75
S076.1	-1.72737721656878	-1.05000058837113	Sequence	sample_76
S077.1	-1.91688981427495	0.808758194617107	Sequence	sample_77
S078.1	2.36858387091848	0.357005595091649	Sequence	sample_78
S079.1	-1.64929208205307	0.0356829967019872	Sequence	sample_79
S080.1	-1.20162475686144	-0.442256154592468	Sequence	sample_80
S081.1	-0.980394230293027	-0.122420402333059	Sequence	sample_81
S082.1	0.969367629636189	-1.02055088164508	Sequence	sample_82
S083.1	1.70145366373927	1.37868998355826	Sequence	sample_83
S084.1	1.22257421090341	0.39298625240451	Sequence	sample_84
S085.1	0.845715123027983	-1.51573640926409	Sequence	sample_85
S086.1	-1.34126059142907	-1.66911667418851	Sequence	sample_86
S087.1	-0.281924645927345	-1.41810481163805	Sequence	sample_87
S088.1	2.37516755374505	0.599339092203544	Sequence	sample_88
S089.1	-1.17431661049597	-0.174326019166515	Sequence	sample_89
S090.1	-1.07094133234208	1.9515468539108	Sequence	sample_90
S091.1	-0.0475540387717794	0.0127558718208332	Sequence	sample_91
S092.1	0.503347136511231	0.433402239286468	Sequence	sample_92
S093.1	-1.92669981720255	-0.715424400221784	Sequence	sample_93
S094.1	0.421524234649752	-1.18949310416772	Sequence	sample_94
S095.1	-1.55338120834733	0.461316762631267	Sequence	sample_95
S096.1	-1.11048744551793	-1.03823958668904	Sequence	sample_96
S097.1	-2.0973973822914	1.16100736946311	Sequence	sample_97
S098.1	1.16654733691134	-0.0724587100826479	Sequence	sample_98
S099.1	-0.680869917328001	1.90149554928402	Sequence	sample_99
S100.1	-0.725926987082341	-1.48048102121901	Sequence	sample_100
