ID	UMAP1	UMAP2	Abd_type	SampleID
S018.1	2.28332826916002	1.0996071692326	Sequence	sample_18
S019.1	-0.818074141794498	0.84989628511736	Sequence	sample_19
S020.1	0.200732623604036	-1.19743154083986	Sequence	sample_20
S021.1	0.280195653044113	0.134555865905838	Sequence	sample_21
S022.1	-1.33372683765708	0.705700782929198	Sequence	sample_22
S023.1	-0.27331925580468	0.397268199392594	Sequence	sample_23
S024.1	0.993086760071063	0.0792118547113694	Sequence	sample_24
S025.1	1.18221177374439	-0.713514598684459	Sequence	sample_25
S026.1	1.0547172865801	0.196977226763479	Sequence	sample_26
S027.1	-1.81661822414141	-1.43485723971566	Sequence	sample_27
S028.1	-1.29554500506838	-1.66887610635096	Sequence	sample_28
S029.1	1.52570154284098	-0.335694426765948	Sequence	sample_29
S030.1	-0.131186170014245	-0.339714839690651	Sequence	sample_30
S031.1	0.651018473081034	-0.144601783871642	Sequence	sample_31
S032.1	-1.98777694807725	-0.387073088728278	Sequence	sample_32
S033.1	-0.91037651406521	-0.598936516317576	Sequence	sample_33
S034.1	2.06146450413324	1.44001040088683	Sequence	sample_34
S035.1	0.839417872077739	0.986755394825287	Sequence	sample_35
S036.1	1.60307035178185	0.355570088421678	Sequence	sample_36
S037.1	-0.352340090709002	-0.476037191638516	Sequence	sample_37
S038.1	-1.22309385280503	0.348187117196866	Sequence	sample_38
S039.1	-1.39722038935913	-0.859062973221627	Sequence	sample_39
S040.1	-0.838074490494908	-0.00811295011163282	Sequence	sample_40
S041.1	0.49009891877434	1.50283676165468	Sequence	sample_41
S042.1	1.8210833014376	0.0262796898807049	Sequence	sample_42
S043.1	0.653887984675173	0.820927687270259	Sequence	sample_43
S044.1	0.384308496563445	-0.23580801049529	Sequence	sample_44
S045.1	0.744419675935712	-1.19343081746772	Sequence	sample_45
S046.1	-2.19729062101079	0.683213975004607	Sequence	sample_46
S047.1	-0.118821223750561	0.558926571906193	Sequence	sample_47
S048.1	-0.451948379222981	0.963545310517632	Sequence	sample_48
S049.1	1.78276507260741	-0.656284949319705	Sequence	sample_49
S050.1	-1.68818841885023	-1.40302584906514	Sequence	sample_50
S051.1	-1.34049671580921	1.37178035590586	Sequence	sample_51
S052.1	-0.0640388675505409	-0.422842974975526	Sequence	sample_52
S053.1	-0.815733662287684	-0.737262266849208	Sequence	sample_53
S054.1	1.23501583239045	-1.00105284534523	Sequence	sample_54
S055.1	-0.930868637318099	-1.26132366666977	Sequence	sample_55
S056.1	0.809566775261039	-0.993713224426276	Sequence	sample_56
S057.1	-2.06212598379673	0.104689110063657	Sequence	sample_57
S058.1	0.623201813196613	-0.780846406066711	Sequence	sample_58
S059.1	1.08753342734515	-1.50284881406634	Sequence	sample_59
S060.1	-1.89227403401455	0.361246246337705	Sequence	sample_60
S061.1	-1.80713235619309	-0.680295194718121	Sequence	sample_61
S062.1	-1.57983791009531	1.44864705314625	Sequence	sample_62
S063.1	1.19326066513868	-0.280744898696489	Sequence	sample_63
S064.1	-0.443205967108393	-1.15909782603641	Sequence	sample_64
S065.1	-0.506522668627308	-1.95574492088444	Sequence	sample_65
S066.1	-2.16003871300041	1.38453071644729	Sequence	sample_66
S067.1	0.74281729343037	1.21146117485329	Sequence	sample_67
S068.1	0.614280983996752	0.964341008926864	Sequence	sample_68
S069.1	1.74826956228637	0.772754781900836	Sequence	sample_69
S070.1	-0.11736865702	1.73126966436155	Sequence	sample_70
S071.1	1.49077976650776	1.6461059378757	Sequence	sample_71
S072.1	-0.583480085397618	-1.02065802649952	Sequence	sample_72
S073.1	-1.29781036690819	-1.67803838557128	Sequence	sample_73
S074.1	-0.148251064508511	-1.75688962790101	Sequence	sample_74
S075.1	2.42750304566015	0.303958858144776	Sequence	sample_75
S076.1	-1.41169253232226	0.990186179137452	Sequence	sample_76
S077.1	1.90969193818139	-0.497690822103491	Sequence	sample_77
S078.1	2.15239057273858	-0.303197697010432	Sequence	sample_78
S079.1	2.35939457299886	-0.0166266034288129	Sequence	sample_79
S080.1	-1.58124726113699	-1.21368825189363	Sequence	sample_80
S081.1	-1.99138383210887	1.10957079962126	Sequence	sample_81
S082.1	-0.279208274057049	-1.51863218089562	Sequence	sample_82
S083.1	-1.01124837210587	-1.9755050023404	Sequence	sample_83
S084.1	1.29917892127061	1.25707381521691	Sequence	sample_84
S085.1	-1.44367729425612	-0.462953246766978	Sequence	sample_85
S086.1	-1.60070445800213	-1.81600733277435	Sequence	sample_86
S087.1	0.594459775638542	-1.54639649476086	Sequence	sample_87
S088.1	2.2244512661714	0.00517032928439942	Sequence	sample_88
S089.1	1.489748202406	-0.707607429641827	Sequence	sample_89
S090.1	-0.263573638602684	0.900787380017025	Sequence	sample_90
S091.1	-1.62454718001736	0.28583900028356	Sequence	sample_91
S092.1	-0.195392694199123	-0.625433317545212	Sequence	sample_92
S093.1	-0.121428476922988	1.51128603113634	Sequence	sample_93
S094.1	-0.777427243190317	0.181447521979404	Sequence	sample_94
S095.1	0.201488333397504	1.22167543849696	Sequence	sample_95
S096.1	2.41315777078045	0.739962609498836	Sequence	sample_96
S097.1	-1.16108955187036	0.933408052128304	Sequence	sample_97
S098.1	2.1699117597394	1.13550095531151	Sequence	sample_98
S099.1	-2.05612495507793	1.49021929930382	Sequence	sample_99
S100.1	0.0547286228795893	-1.05203166862113	Sequence	sample_100
