ID	UMAP1	UMAP2	Abd_type	SampleID
S046	-0.364263113376902	2.22919873674879	Taxonomic	sample_46
S047	-2.22347949185813	-1.71806514140854	Taxonomic	sample_47
S048	0.81927297321982	-0.100001390753693	Taxonomic	sample_48
S049	-2.11832356231306	-2.02501751668982	Taxonomic	sample_49
S050	1.57270451514671	0.380914807553119	Taxonomic	sample_50
S051	0.0396322794832802	-1.78193335108367	Taxonomic	sample_51
S052	-1.65897268905064	0.606432431833177	Taxonomic	sample_52
S053	0.646959984875973	-0.582302063481043	Taxonomic	sample_53
S054	-0.0939894947168654	-2.39145872087803	Taxonomic	sample_54
S055	-0.673625027022893	2.13346631721527	Taxonomic	sample_55
S056	3.09208186359689	0.655117990703808	Taxonomic	sample_56
S057	-1.293434646556	-2.18567954465038	Taxonomic	sample_57
S058	-1.09462220684802	-0.955557057666686	Taxonomic	sample_58
S059	2.80923668649792	2.07973132031587	Taxonomic	sample_59
S060	0.439641327082585	-0.819646143000396	Taxonomic	sample_60
S061	0.742923587004988	-0.654517231683028	Taxonomic	sample_61
S062	3.44656455595857	0.882418183569824	Taxonomic	sample_62
S063	-0.301714322598125	-2.03225696745791	Taxonomic	sample_63
S064	1.5095540717985	2.0331852611926	Taxonomic	sample_64
S065	1.43212337673469	-1.24268785650686	Taxonomic	sample_65
S066	1.2514799373261	2.18757308671183	Taxonomic	sample_66
S067	-1.30369902979968	-1.44708711009886	Taxonomic	sample_67
S068	-0.178918660565754	-2.12923551344083	Taxonomic	sample_68
S069	-0.430182793492942	1.43986554781422	Taxonomic	sample_69
S070	-2.388886036141	-0.187527176481136	Taxonomic	sample_70
S071	-3.07018035936878	-0.844198966091054	Taxonomic	sample_71
S072	-0.256615628198797	-0.522625424151511	Taxonomic	sample_72
S073	-0.240798251437821	0.802522080396748	Taxonomic	sample_73
S074	-0.257459100788048	-1.58280075216971	Taxonomic	sample_74
S075	-1.04714013810425	-2.63272878538398	Taxonomic	sample_75
S076	-0.617456677249271	-0.364876520544814	Taxonomic	sample_76
S077	-0.304172755587704	-2.3515443566528	Taxonomic	sample_77
S078	1.14644901609144	0.572565138598967	Taxonomic	sample_78
S079	1.46632932640144	-0.604370010358462	Taxonomic	sample_79
S080	-0.431229743253443	1.5996920278942	Taxonomic	sample_80
S081	-0.548088331547756	1.20994153343444	Taxonomic	sample_81
S082	-1.76179533730896	0.755846404411282	Taxonomic	sample_82
S083	-0.382268576053509	-0.159189166010536	Taxonomic	sample_83
S084	3.35050533800208	1.25430669986417	Taxonomic	sample_84
S085	-1.79233816653113	1.18893129348257	Taxonomic	sample_85
S086	-2.21927727242489	0.334257857217711	Taxonomic	sample_86
S087	1.2678528563306	-0.624526157033348	Taxonomic	sample_87
S088	2.94384617997122	0.342297767201093	Taxonomic	sample_88
S089	-1.18118614094209	-1.67793941972459	Taxonomic	sample_89
S090	0.353736341748823	-1.91034307049317	Taxonomic	sample_90
S091	-1.39881467164225	1.31402676081848	Taxonomic	sample_91
S092	-3.01836216524737	-0.414462400744263	Taxonomic	sample_92
S093	-1.88206053276589	0.872245589826231	Taxonomic	sample_93
S094	1.20270141818529	1.72816080099643	Taxonomic	sample_94
S095	1.27451595790589	0.176279523874046	Taxonomic	sample_95
S096	-0.329200068942699	2.64357510562105	Taxonomic	sample_96
S097	-0.0715437002451151	2.32322260084208	Taxonomic	sample_97
S098	0.962765592603594	-0.295289870678269	Taxonomic	sample_98
S099	-2.94263841052471	-0.742762345877549	Taxonomic	sample_99
S100	-0.944500341970203	-1.92568073770058	Taxonomic	sample_100
S001.1	-1.28246845391138	-2.60388694964083	Sequence	sample_1
S002.1	-1.40329567829413	-3.22525954513567	Sequence	sample_2
S003.1	0.382091134938869	-0.900341341598118	Sequence	sample_3
S004.1	-2.12973662718213	0.100878396779063	Sequence	sample_4
S005.1	-2.80226754406429	0.701659600386281	Sequence	sample_5
S006.1	-2.95775164457991	2.21087403865616	Sequence	sample_6
S007.1	-1.22312708965878	-0.752999829786787	Sequence	sample_7
S008.1	-0.411132885545794	-0.122316005873484	Sequence	sample_8
S009.1	-2.47222787994769	2.44969028166107	Sequence	sample_9
S010.1	-2.91041134886466	0.695432400914629	Sequence	sample_10
S011.1	-0.274814689165575	-1.82118300049975	Sequence	sample_11
S012.1	-2.86038706483684	1.86610830202469	Sequence	sample_12
S013.1	-2.54706609542479	0.161747491748359	Sequence	sample_13
S014.1	-1.46837987950648	-2.85193049110925	Sequence	sample_14
S015.1	2.50362998426725	0.688938344183472	Sequence	sample_15
S016.1	2.01122869600386	1.37048263484868	Sequence	sample_16
S017.1	-1.62371012224118	3.14673002059579	Sequence	sample_17
S018.1	1.58923723035796	-0.649413815488288	Sequence	sample_18
S019.1	-0.805271875376605	-1.72688881692397	Sequence	sample_19
S020.1	1.69424950883168	-0.625489271236177	Sequence	sample_20
S021.1	-1.14374781135938	-2.62661150008028	Sequence	sample_21
S022.1	2.33653840043954	-0.355731844082068	Sequence	sample_22
S023.1	-1.89996438786462	2.90847469881433	Sequence	sample_23
S024.1	-1.47203621149987	-3.31398533742817	Sequence	sample_24
S025.1	0.0650894190514325	-1.44042492150386	Sequence	sample_25
S026.1	-0.663335480688028	-1.87894619318287	Sequence	sample_26
S027.1	-1.74692528841797	-2.80981134578421	Sequence	sample_27
S028.1	-2.84182526883051	0.833842931326886	Sequence	sample_28
S029.1	0.00907395135059717	-0.0106477006880963	Sequence	sample_29
S030.1	3.42886347297112	-1.05456641098039	Sequence	sample_30
S031.1	3.55392190326252	-1.1269561550199	Sequence	sample_31
S032.1	-2.49503469050318	0.101665320679673	Sequence	sample_32
S033.1	-1.53021192477145	3.15016203984173	Sequence	sample_33
S034.1	1.79145397334977	1.65640407958127	Sequence	sample_34
S035.1	-1.36276277908012	3.27773180132708	Sequence	sample_35
S036.1	-1.19409051461464	-0.60857904887441	Sequence	sample_36
S037.1	2.8122042814939	-1.82560112980204	Sequence	sample_37
S038.1	-3.04382795300124	2.45292828369523	Sequence	sample_38
S039.1	0.317022580458239	-0.447618737679408	Sequence	sample_39
S040.1	0.887343501014213	1.29281671731623	Sequence	sample_40
S041.1	-2.18167340211297	-0.260279662968578	Sequence	sample_41
S042.1	2.1438596342444	1.19461509060104	Sequence	sample_42
S043.1	1.15601723076982	-0.895915086043589	Sequence	sample_43
S044.1	2.70013120874904	-1.8092293107134	Sequence	sample_44
S045.1	-2.82138992689542	2.04247214331731	Sequence	sample_45
S046.1	-1.68018056024399	-0.373331852832103	Sequence	sample_46
S047.1	-1.71263775419344	3.0386135275717	Sequence	sample_47
S048.1	0.16635724943726	1.34722779211981	Sequence	sample_48
S049.1	1.02180587904023	1.97348289883433	Sequence	sample_49
S050.1	-1.41500296135642	-0.187297707850557	Sequence	sample_50
S051.1	2.41404302531217	0.180569401348267	Sequence	sample_51
S052.1	1.21604956785001	1.29362638472507	Sequence	sample_52
S053.1	2.07757006531971	-0.0754956182619435	Sequence	sample_53
S054.1	2.0973508012679	0.52245522062911	Sequence	sample_54
S055.1	0.0394863796884654	-0.793825959952281	Sequence	sample_55
S056.1	-0.558088166344168	-0.610178987514125	Sequence	sample_56
S057.1	1.1016211980924	0.977384135097217	Sequence	sample_57
S058.1	-0.295686451256334	0.885741302991945	Sequence	sample_58
S059.1	-1.15394787305068	-1.78719156875616	Sequence	sample_59
S060.1	2.56781621070191	-1.42931937569478	Sequence	sample_60
S061.1	2.68854716464607	-0.234684593912198	Sequence	sample_61
S062.1	-0.610698604898843	-0.244966678674616	Sequence	sample_62
S063.1	-2.71874004637024	2.0620359992489	Sequence	sample_63
S064.1	-1.4731927722017	-3.41930444125799	Sequence	sample_64
S065.1	0.32469894167141	1.019598745651	Sequence	sample_65
S066.1	-1.63608732201928	-2.94937831202781	Sequence	sample_66
S067.1	1.17367523760289	-0.993871752797362	Sequence	sample_67
S068.1	0.688219513761467	1.69182859295442	Sequence	sample_68
S069.1	1.81512378112339	-1.2539335130901	Sequence	sample_69
S070.1	-2.86919651564312	1.03857904174546	Sequence	sample_70
S071.1	0.355390477189177	2.05496170163028	Sequence	sample_71
S072.1	2.95432734784946	-1.65426008849439	Sequence	sample_72
S073.1	3.17816441614826	-0.85557798389761	Sequence	sample_73
S074.1	1.9121635261145	1.64119145934095	Sequence	sample_74
S075.1	2.81260022116063	-0.344101363438395	Sequence	sample_75
S076.1	3.51110954615516	-1.57507566614801	Sequence	sample_76
S077.1	1.40528313384544	1.13567798001369	Sequence	sample_77
S078.1	2.48311559639523	-1.91119593663427	Sequence	sample_78
S079.1	1.21822033694054	-1.26601511577273	Sequence	sample_79
S080.1	2.14751425186967	-0.510070382817684	Sequence	sample_80
S081.1	3.63089674075461	-1.56424911685831	Sequence	sample_81
S082.1	-2.85653184794985	1.57224589739281	Sequence	sample_82
S083.1	3.30200221693938	-1.71345521707861	Sequence	sample_83
S084.1	-0.874821861060638	-0.642138548908834	Sequence	sample_84
S085.1	-2.69056262663095	2.03380748046973	Sequence	sample_85
S086.1	-2.81804477981175	2.29870030081526	Sequence	sample_86
S087.1	-0.390161790319694	0.229670510746605	Sequence	sample_87
S088.1	-0.0105225162585283	0.379605672093805	Sequence	sample_88
S089.1	3.16694248397158	-0.618501621653846	Sequence	sample_89
S090.1	-0.0528063413002575	1.53828298177461	Sequence	sample_90
S091.1	0.0758194930008898	0.614425543681221	Sequence	sample_91
S092.1	0.416342810725949	1.01270486898831	Sequence	sample_92
S093.1	-1.74549803164579	3.0444247399624	Sequence	sample_93
S094.1	-1.46186795837376	-3.03897384891725	Sequence	sample_94
S095.1	-1.05932926675813	-0.847658839065716	Sequence	sample_95
S096.1	-1.53761206465553	-0.63097818157644	Sequence	sample_96
S097.1	-0.548680161527643	-1.64403834269531	Sequence	sample_97
S098.1	1.4814813877793	-1.04110260634451	Sequence	sample_98
S099.1	0.230470060086244	1.68898704137395	Sequence	sample_99
S100.1	0.682607618114841	2.37530283554771	Sequence	sample_100
