ID	t_SNE1	t_SNE2	Abd_type	SampleID
S111	-3.33994995908592	-6.36213596196961	Sequence	sample_11
S112	1.08404820854266	2.9730236624143	Sequence	sample_12
S113	-0.85731220419938	-0.548513981189883	Sequence	sample_13
S114	-5.00361874292915	2.13757187069077	Sequence	sample_14
S115	0.129120125726603	-6.19607733263886	Sequence	sample_15
S116	4.99954747397013	1.95190957103682	Sequence	sample_16
S117	-1.44696294554458	2.90756100403416	Sequence	sample_17
S118	4.09874742526355	3.07413159270368	Sequence	sample_18
S119	-1.34304748681149	-5.0688079773966	Sequence	sample_19
S120	0.328000059995164	2.2681118066092	Sequence	sample_20
S121	-0.0750126772403182	0.813221192331405	Sequence	sample_21
S122	5.83025791064101	4.45646008405158	Sequence	sample_22
S123	-0.45908092851583	3.21695476900582	Sequence	sample_23
S124	0.00521801259358855	-1.36677622819078	Sequence	sample_24
S125	3.3433348919676	2.77744699370095	Sequence	sample_25
S126	0.353011072852098	-4.62643310531568	Sequence	sample_26
S127	2.25127022777576	-2.55106107219222	Sequence	sample_27
S128	-1.71964910537408	-6.75745383391346	Sequence	sample_28
S129	1.58571630134881	3.02033766747464	Sequence	sample_29
S130	-3.62137984112357	1.26727350696321	Sequence	sample_30
S131	5.29047017314471	5.49821350499727	Sequence	sample_31
S132	-3.211370436534	-7.18562907948858	Sequence	sample_32
S133	-4.16850894264404	2.74735821784035	Sequence	sample_33
S134	-3.71098686801586	2.20533056532851	Sequence	sample_34
S135	-0.00654591359423277	-3.0554464070666	Sequence	sample_35
S136	3.23597764068861	1.99974356302994	Sequence	sample_36
S137	1.1595078019301	-0.471556548942598	Sequence	sample_37
S138	0.110240826540729	-1.80206217349428	Sequence	sample_38
S139	1.99709974649631	1.35165533406626	Sequence	sample_39
S140	-2.2449593994551	2.28242951888386	Sequence	sample_40
S141	5.74842839654862	1.84885918765653	Sequence	sample_41
S142	-1.97682179389723	-6.83915084069455	Sequence	sample_42
S143	-2.60415965490181	-6.88302408557102	Sequence	sample_43
S144	-6.43013000374428	1.83666556378286	Sequence	sample_44
S145	-1.00357804457453	-3.65541716320499	Sequence	sample_45
S146	-4.99113124004087	2.70508597623185	Sequence	sample_46
S147	1.3112646100508	1.96184558363931	Sequence	sample_47
S148	-6.06826694679467	1.85581757445949	Sequence	sample_48
S149	-1.34933004734603	0.0770516268204023	Sequence	sample_49
S150	-6.33447445276673	0.807666394857407	Sequence	sample_50
S151	-0.924017590131407	-4.07925230330786	Sequence	sample_51
S152	-5.70838803717714	-0.6852792590774	Sequence	sample_52
S153	0.744055691654178	1.63211392665788	Sequence	sample_53
S154	0.334425756900734	-4.99648253359392	Sequence	sample_54
S155	1.85104343705209	-0.89736835567724	Sequence	sample_55
S156	1.57856197305333	3.83361428004296	Sequence	sample_56
S157	-1.84757472355517	3.37185178231064	Sequence	sample_57
S158	-1.72736018089643	1.89529762490219	Sequence	sample_58
S159	-0.638231143901992	-6.7926010573886	Sequence	sample_59
S160	-0.414031232816962	-3.24199108378918	Sequence	sample_60
S161	-0.286731907450274	-5.74530622954809	Sequence	sample_61
S162	4.73127499519761	1.81487057748746	Sequence	sample_62
S163	-0.171687222192355	0.082498867293298	Sequence	sample_63
S164	-0.703300895230191	-0.261390483959692	Sequence	sample_64
S165	4.86372429325175	2.70539254777104	Sequence	sample_65
S166	0.162367128078244	-5.48265968689704	Sequence	sample_66
S167	1.20234975987955	2.47853969130576	Sequence	sample_67
S168	2.13870562280962	3.58099966975402	Sequence	sample_68
S169	-3.68041733860142	0.819210896436116	Sequence	sample_69
S170	-5.36349957083768	-0.952877173302756	Sequence	sample_70
S171	-3.64658299717818	-6.12440456367314	Sequence	sample_71
S172	5.23365122971305	3.58873376102842	Sequence	sample_72
S173	-2.77317740764998	-5.06010247608863	Sequence	sample_73
S174	0.0847724358373825	-6.84008391087363	Sequence	sample_74
S175	5.06537333461855	6.02647854343562	Sequence	sample_75
S176	2.67776518818468	4.70754863898276	Sequence	sample_76
S177	-0.385507019114487	1.89912340239963	Sequence	sample_77
S178	-2.60145453297801	2.77981917957111	Sequence	sample_78
S179	6.27017816062542	3.54515375659704	Sequence	sample_79
S180	1.53246530124034	-0.677278276205142	Sequence	sample_80
S181	-0.436832982468507	-2.56223228065419	Sequence	sample_81
S182	3.56347686075787	4.52960571413067	Sequence	sample_82
S183	-1.46927687724641	-1.77805540478315	Sequence	sample_83
S184	-4.4661768701625	3.24919127380922	Sequence	sample_84
S185	1.09104714085369	-2.32707420085402	Sequence	sample_85
S186	-2.71162183981708	3.33361666091007	Sequence	sample_86
S187	-0.557050813587078	-6.47364367169445	Sequence	sample_87
S188	5.66675297844718	2.90430420697857	Sequence	sample_88
S189	-1.98420214091925	-4.23794777459202	Sequence	sample_89
S190	1.43821880490291	-1.51769267121088	Sequence	sample_90
S191	-0.707376231500763	-2.34766612719301	Sequence	sample_91
S192	4.75386693674711	3.46043914746793	Sequence	sample_92
S193	2.12112671702011	-1.65079049233944	Sequence	sample_93
S194	-6.15278314991621	0.149833499816249	Sequence	sample_94
S195	6.04092178489457	6.08817178833044	Sequence	sample_95
S196	-4.54539903622104	1.79529870181859	Sequence	sample_96
S197	5.57386860309021	5.49064854510823	Sequence	sample_97
S198	-3.00160853705043	1.36340188589902	Sequence	sample_98
S199	4.14000673031216	2.27963470080467	Sequence	sample_99
S200	0.0925945352049522	1.44678333332297	Sequence	sample_100
