SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_100
Finegoldia_magna	0.009716803	0	0	0.008464922	0	0	0.024945778	0.001024686	0.004874007	0	0	0	0	0	0.007511202	0	0	0	0.006552814	0.003575847	0	0.000624465	0	0.024441397	0	0	0	0	0	0	0.003907406	0	0.009597921	0.032181964	0	0.007686452	0.00456217	0	0	0	0	0	0	0	0	0.005272459	0	0	0	0	0	0	0	0.012937084	0	0	0	0	0	0	0	0	0	0.021092401	0	0.005109568	0.000976263	0	0	0	0	0	0	0	0.007507109	0	0	0.004481402	0	0.002413611	0	0.007567393	0	0	0	0	0	0	0	0	0	0	0	0.005320589	0	0.004978462	0	0	0.003608998	0
Bifidobacterium_adolescentis	0	0	0	0	0.006928854	0.009814352	0	0.00165945	0	0	0	0	0.002210403	0	0.002445092	0.00172246	0	0.011131832	0	0	0	0	0	0.003575743	0	0	0.001427859	0.002751793	0	0	0	0	0	0.02053675	0.007429544	0	0	0.004301657	0	0.001998417	0	0.02324512	0	0	0	0	0	0.003771026	0	0	0	0.12911189	0	0	0	0	0	0.005810359	0	0	0	0	0	0	0	0.009517072	0	0	0	0	0.00139656	0	0	0	0	0	0	0.00807314	0	0.002315511	0.011194012	0	0	0	0	0	0	0.006568983	0	0	0.009768829	0.003143186	0.012957143	0.002929751	0	0.001316166	0	0	0	0
Rothia_mucilaginosa	0.004404347	0	0.001439349	0	0	0.060117345	0.004606684	0	0.003705712	0.004335707	0	0.008902089	0	0	0	0	0	0.001747939	0	0	0.007186612	0	0	0.007047997	0	0.013578022	0	0	0	0	0	0	0	0.002590039	0.001947988	0.004267372	0	0	0	0	0	0	0	0	0	0	0.001930038	0	0.001938024	0.00696003	0	0.002181237	0	0.016020569	0	0	0	0	0	0	0	0	0	0	0	0.002611377	0	0	0.011237306	0.01218084	0	0	0.001848377	0.011635927	0	0	0	0	0.007143063	0	0	0	0	0	0.001502078	0	0	0	0	0	0	0	0.003637175	0.01265801	0	0.024365573	0	0	0.004751306	0.01394542
Lactobacillus_acidophilus	0.001459483	0.010413712	0	0	0	0	0	0.013745626	0	0	0.002803873	0.000650636	0.001424889	0	0	0.003328593	0	0	0	0	0	0	0.003739357	0.004230708	0.038062438	0	0	0.021437589	0.023104359	0	0	0.004783642	0	0	0.008207563	0	0	0	0	0	0.00860954	0	0.003076772	0	0	0	0	0	0.004962343	0.00638267	0	0	0.001591621	0.009783808	0	0	0.005481654	0	0.011483248	0	0	0.002590549	0	0	0.015161216	0	0	0.002701229	0.001795237	0.005833809	0	0	0	0	0	0	0	0.019159662	0	0	0.016067518	0.009621567	0	0	0.005807584	0	0	0	0.000795733	0	0.01976508	0.002514693	0	0	0.002475818	0	0	0	0	0.004413344
Methanosphaera_stadtmanae	0.017668226	0.021663606	0.002579719	0.004129408	0.065981524	0	0.00418231	0	0	0	0	0.004993846	0	0	0.027192992	0	0.00286865	0	0	0	0	0.002838564	0	0.002281792	0	0	0.003923906	0.002499203	0	0	0	0	0	0	0.00639975	0.054240423	0.008696889	0.010129991	0	0	0	0.03319465	0.022463625	0.002138997	0.006487886	0	0	0.002219726	0	0	0	0	0	0	0	0	0.004892919	0.004022625	0	0	0.026809112	0	0	0.003803038	0	0	0	0	0	0.005464618	0	0	0	0	0	0.018316837	0	0	0.000576525	0	0	0	0.000507743	0	0	0	0	0	0	0.002837833	0	0	0.009215917	0	0	0	0.003657621	0.001997009	0	0
Parabacteroides_distasonis	0	0.001967335	0	0	0.002136072	0	0.006374046	0	0	0.013007273	0	0.002910334	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003907314	0	0	0.003185908	0	0	0.007237807	0	0	0	0	0	0.002390598	0	0	0.003468213	0	0	0	0	0.001331721	0	0	0	0.002699563	0.002445504	0.015270469	0	0	0	0.004293537	0	0	0	0.004188385	0	0	0	0	0.018867027	0	0.010709524	0	0	0	0.006201837	0	0.003414418	0.012449906	0	0	0	0	0.003140729	0	0	0	0.004583273	0	0	0	0	0.000965305	0	0	0	0.002218599	0	0.00180752	0	0	0	0	0.001410967	0
Clostridium_perfringens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007409325	0.004995214	0.011062479	0.000974612	0	0.004796688	0.00198544	0.008008479	0	0.005719029	0.020943876	0	0.004873332	0	0	0	0	0	0	0	0	0.004846645	0.012195925	0	0.005327956	0	0	0	0	0	0.003390317	0.004489672	0	0	0	0	0	0	0	0	0	0.010632043	0	0	0	0	0	0	0	0.009452441	0.005903172	0	0	0.010694015	0.017190997	0.001108706	0	0.001130432	0	0	0	0	0	0	0	0	0	0.011892032	0	0.017155347	0.018831304	0	0	0	0	0	0	0	0	0.002847946	0	0	0	0.025998748	0.00202809	0
Streptococcus_sanguinis	0	0	0	0.001562477	0	0	0.008569137	0.006644585	0	0	0	0.006169681	0	0	0	0.002076024	0	0.002563158	0	0	0	0	0.003544897	0	0	0	0.002452113	0	0	0	0	0	0	0.009308988	0	0	0.011558559	0	0	0	0.027233441	0	0	0	0	0.006330723	0	0	0	0	0	0	0	0	0	0.003475649	0	0	0	0.003796862	0	0	0.010476123	0	0	0.028977718	0	0	0	0	0	0	0	0	0	0	0	0.003553956	0	0.007309547	0.007110955	0	0	0	0.007673282	0	0	0.011744057	0.00371299	0.001122047	0	0	0	0	0	0	0	0.021272662	0	0
Leuconostoc_mesenteroides	0	0	0	0	0	0	0	0	0	0	0	0.001794567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010484946	0	0	0	0	0	0	0	0.002882579	0	0	0	0.013462598	0.003105949	0	0	0	0	0	0	0	0	0	0.008602014	0	0.043429514	0	0	0	0.002203608	0	0	0	0.005057934	0.018836777	0.025171212	0.00065709	0.007906559	0	0	0.00188326	0	0	0	0	0.003044683	0.004052666	0	0	0	0	0	0.004350124	0	0	0	0	0.005254751	0	0.004181116	0	0.001246947	0	0	0	0.00595224	0.004278221	0	0	0	0	0	0.00578686	0
Methanobrevibacter_smithii	0.003971478	0	0.013785697	0	0.002838739	0	0	0	0	0	0	0	0	0	0	0	0.00952834	0.003805164	0	0	0.006031472	0	0	0.003456213	0	0	0	0.005863039	0.005197806	0	0	0	0	0.005779404	0	0	0	0	0	0	0	0	0.012202191	0.004704347	0	0	0	0	0	0	0.006871637	0.009711256	0	0.024591234	0	0	0.005383704	0	0	0.003184311	0	0.007716416	0	0	0	0	0	0	0.006740299	0	0	0	0	0.003818237	0	0.004925806	0	0.002210326	0.004832011	0	0	0	0.003792986	0.005238415	0	0	0.005889124	0.001533164	0	0	0	0	0	0	0.005821281	0.00163971	0.009670348	0.016634148	0	0
Lactobacillus_reuteri	0	0.002758323	0	0	0.007327025	0.008694178	0	0	0	0	0	0	0.007792569	0	0	0.003753907	0	0.003939701	0.007895391	0	0	0	0	0.019238954	0	0	0	0	0.003278705	0	0.003901554	0	0	0	0	0	0	0	0.004907758	0	0.003560778	0	0.004754794	0	0	0	0	0	0	0.001163864	0.013281804	0.004394487	0	0	0	0	0	0	0	0	0	0	0	0	0.003666442	0	0	0.004398147	0	0	0	0	0.006095806	0	0	0	0.006331679	0	0	0	0	0	0.011359101	0	0	0	0	0	0	0	0	0.006637066	0.027671457	0	0	0.006748792	0	0.003212274	0.001850982	0
Streptococcus_gordonii	0.009677525	0	0.016511605	0	0	0	0	0	0.006252512	0	0	0	0	0	0	0	0	0	0	0	0.004692324	0.011905121	0	0.002431586	0	0	0	0	0.022858344	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018120977	0	0	0.004076412	0.005379142	0	0	0.00641363	0.006366681	0.008708883	0.014215982	0.002742531	0.004340002	0	0	0	0	0.00741301	0.001843707	0	0.002155001	0	0	0.001928526	0	0	0.005761651	0	0	0	0	0	0	0.007226989	0	0	0	0.002678611	0.000441131	0	0	0.004264578	0	0	0	0	0	0	0	0	0	0	0	0	0.003804393	0	0	0
Campylobacter_hominis	0	0.004086154	0	0	0	0	0	0	0	0	0	0.004980011	0	0	0.004666167	0	0	0	0	0	0	0	0	0	0	0	0	0.000816736	0	0	0	0	0	0	0	0.008704297	0.011889841	0	0	0	0	0.002168541	0.00071586	0	0	0	0	0	0	0	0	0	0	0.004706139	0.012427916	0	0	0	0.006618455	0	0.002666975	0.015636262	0.017799795	0	0	0.005658961	0.040225085	0.00637026	0.002919671	0.036783544	0	0	0.005504539	0	0	0	0	0	0	0.005094577	0	0	0	0	0	0	0	0.019989093	0.007956462	0.003268456	0.005974424	0	0	0	0	0	0	0	0	0.009142566
Clostridium_botulinum	0	0	0	0	0	0.005455884	0	0	0	0	0.001762065	0	0.087605657	0	0	0	0	0	0	0	0.008213603	0	0.002815463	0	0.003738967	0	0	0.001370072	0	0	0	0.002178148	0	0.004062547	0	0.002663935	0.004997433	0.013314046	0	0	0	0.002424475	0.003704074	0	0	0	0	0.01137571	0	0.004680885	0	0	0	0.002567925	0	0	0	0.003723512	0	0.002273332	0.007002739	0.003412901	0.054862422	0	0	0	0	0	0	0	0	0.002808197	0	0	0.029904413	0	0.010709317	0.002597659	0	0	0	0.006071338	0	0	0.003158898	0	0.00351946	0	0	0.004528518	0	0	0	0	0.002924759	0.005220531	0	0	0	0
Akkermansia_muciniphila	0	0	0	0	0	0	0	0	0	0	0.00087176	0.002361012	0	0	0	0.009550918	0	0.003167362	0	0.00133979	0.001133816	0	0.003886204	0	0.010091353	0	0	0	0	0	0	0	0.000331531	0	0.005847786	0	0.000897568	0	0	0	0	0	0	0	0	0	0.016793994	0	0.01230573	0	0	0.000823497	0	0	0	0	0	0	0.005039871	0	0	0	0	0.016584092	0	0	0	0	0	0	0	0	0	0.000553132	0.004011586	0	0.003878173	0	0.004064085	0.017406926	0	0	0	0	0	0	0.012448417	0.000673023	0	0	0	0	0.004249981	0	0	0	0	0	0.01153129	0
Eubacterium_rectale	0.007919371	0	0.003169994	0.034075105	0.017000984	0	0	0	0	0.002855496	0	0	0	0	0	0	0	0	0	0.002257374	0.005007515	0.047544103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008991702	0	0.013470943	0.007031488	0	0	0	0	0	0	0	0.002723383	0.007834101	0	0	0	0.001964015	0.0034752	0	0	0.007300368	0	0	0.003079777	0	0	0	0.008171216	0	0	0.002462119	0	0	0	0	0	0.005996585	0	0	0	0	0	0	0	0	0.006524509	0	0	0	0	0	0.006105877	0	0	0	0	0	0	0.0129579	0	0.001324619	0
Bifidobacterium_animalis	0	0	0	0	0.002297264	0	0.000962189	0.002698436	0	0	0.014837724	0	0	0	0.001250548	0.003891494	0.034716364	0.007261103	0	0	0	0	0	0	0.008295893	0	0	0.000515132	0.00530485	0	0.007158277	0	0	0	0	0	0	0	0	0	0.007346214	0.002628469	0	0	0	0	0.000720213	0.007603168	0	0	0	0	0	0	0.008897544	0.003917991	0	0	0.009607756	0.004012971	0	0	0	0.001945137	0.010201457	0	0.003308574	0	0	0	0	0	0	0.00099856	0.01239236	0	0	0	0.006479636	0	0	0.007583938	0	0	0	0	0	0	0	0	0	0	0	0	0.013400486	0.002667424	0	0	0	0
Desulfovibrio_desulfuricans	0.001697727	0	0	0.010875479	0	0	0	0	0.002176215	0	0	0	0.013080367	0	0	0	0	0.015609591	0	0.010278488	0.004246035	0	0	0	0	0	0	0	0.00347057	0	0	0	0	0.018318228	0	0	0	0	0	0.001287955	0.001419462	0	0.010597473	0.0019665	0.002389678	0.007804187	0	0	0	0	0	0	0	0.004184763	0.019057205	0	0.006339159	0	0	0	0	0	0.00265643	0	0	0	0	0.002116269	0	0	0.001578962	0	0	0	0	0	0	0.014187758	0	0	0	0	0	0	0.007440653	0	0.005195395	0	0	0	0	0.005034094	0	0	0.00079221	0	0.009142719	0.003095265	0.003425647	0
Aggregatibacter_aphrophilus	0	0	0	0.00261172	0.030965561	0.002279329	0	0.027948472	0	0.003466717	0	0.002644716	0	0	0.002588452	0	0.001862357	0	0	0	0.000863433	0	0.003345006	0	0	0.001141599	0.003351431	0	0	0	0	0	0.002161765	0	0.003646478	0.010266349	0.003193466	0.002164438	0.004830621	0	0	0	0.000792727	0	0	0	0	0	0.023808606	0.007328484	0.016304591	0.007162361	0	0	0	0.001837713	0	0.000783743	0.015747932	0.011812292	0	0.00330386	0.009564199	0	0	0.001449497	0	0.001163005	0	0	0	0.009389316	0	0.00157721	0	0.002704894	0	0	0	0	0.0010408	0	0	0.004406216	0	0	0	0	0	0	0	0	0	0	0	0.005013813	0	0	0	0
Atopobium_parvulum	0	0	0	0	0.025320759	0.036310208	0	0.001314299	0.016929003	0	0.002036728	0.003716573	0	0	0	0	0	0.007526908	0.012799502	0	0.001937593	0.004956061	0.001918475	0.002893494	0	0.00598624	0	0	0.006390989	0.008577535	0.001521969	0.008298103	0	0	0	0	0	0.002162802	0	0	0	0	0.004115981	0.00222596	0	0.075755671	0	0	0.004112659	0	0	0	0.001703405	0	0	0.005497063	0	0	0	0.011150913	0	0	0	0	0.005735392	0	0	0	0.008187389	0	0	0	0	0.001897691	0	0.004986282	0	0	0.009541912	0.002435513	0	0.001329383	0	0	0	0	0	0.011071041	0	0	0.015911634	0	0	0.002032396	0.002254616	0.002809194	0	0	0	0
Eggerthella_lenta	0	0.001658578	0.00355185	0.003629946	0	0	0	0	0	0	0	0	0	0.000405226	0	0	0	0	0	0.004894577	0	0	0	0.028390357	0.009753874	0	0.000401656	0	0.00764014	0.003105402	0.00356649	0	0	0	0	0	0	0.003054468	0.004128461	0	0	0.003205479	0.017602487	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001573734	0	0	0	0	0	0	0.005293874	0	0	0	0	0.000900561	0	0	0	0	0	0.005617262	0	0	0	0	0	0.002743925	0	0	0.006632712	0	0	0.031094368	0	0	0	0.004202215	0	0	0	0	0.003535782	0	0	0	0
Veillonella_parvula	0.003890772	0	0.000751169	0	0.005519728	0	0	0	0	0.004147052	0.004985234	0.003875361	0.007910695	0	0.005576228	0	0	0	0	0	0	0.000822068	0	0	0.008950716	0	0	0.003635208	0	0	0	0	0	0	0	0	0	0	0	0.007752158	0	0.003302323	0	0	0	0.007651552	0	0.004777446	0.011804707	0	0	0	0.007507975	0	0	0	0.002000548	0	0	0	0.002760013	0	0	0	0	0.010663323	0	0	0.015488643	0	0.002395829	0	0.001834951	0.001939794	0	0.006031287	0	0	0	0	0	0	0	0	0	0	0.006165039	0.010286742	0	0.009070608	0.013320768	0.001128959	0	0	0	0	0	0	0	0
Gardnerella_vaginalis	0	0	0.009458983	0	0	0	0.003576574	0	0	0	0	0	0	0.004701857	0	0	0.00339704	0	0.00778842	0.008780864	0.028836874	0.040466905	0	0	0	0	0	0	0.042561379	0	0.003419396	0	0	0	0	0	0	0.007354519	0	0.001815138	0	0	0	0.003626408	0	0	0.020307444	0.007262218	0	0.003010536	0	0	0	0	0	0	0.011308772	0	0	0	0.005131834	0	0	0	0	0.00319559	0.001359341	0	0	0.004949134	0.013937044	0	0	0	0	0	0	0	0	0.016041866	0.008623095	0	0	0.005766429	0	0	0	0	0.004763513	0	0.003560889	0	0.006791936	0.00275018	0	0	0	0.001916649	0	0
Lactobacillus_casei	0.006663357	0	0.016114701	0.003288572	0	0	0.005151526	0	0.002712018	0	0.003132725	0	0.016470323	0	0.002989458	0.004067768	0.013258589	0	0	0	0.001160094	0	0.006206729	0.008296796	0	0.005901561	0	0	0	0	0.004373034	0	0.000627273	0	0	0	0	0.006011017	0.014651925	0	0.006449027	0	0.002103132	0	0.000555984	0	0.003805295	0	0.001514782	0	0	0.000260784	0	0	0	0.006173324	0	0	0	0	0	0.0015308	0	0.002018906	0	0	0.005677952	0	0.001043344	0	0	0	0	0	0	0	0	0	0.005099636	0.010520878	0	0	0	0	0	0	0	0	0	0	0	0.000480833	0.003126974	0.001512988	0	0.006778566	0.001837273	0.003675677	0	0.00332787
Lactobacillus_rhamnosus	0	0	0	0.027713235	0	0.00195484	0	0.003533662	0	0	0.003140536	0.001438101	0	0.019282735	0	0.004751795	0	0	0	0.015785252	0	0.004930433	0.005161373	0	0	0	0	0.008240492	0	0	0	0	0	0	0	0	0	0.008945725	0.014230928	0.002970787	0	0	0	0	0	0	0	0	0	0.004839564	0.005138558	0	0	0	0	0.030938103	0	0	0	0	0	0	0	0.005170805	0.00048897	0.004763941	0	0.001485633	0	0.003512342	0.002869344	0	0	0.004169157	0	0.01012832	0	0	0	0	0	0	0	0	0.012606229	0.007500298	0.012943399	0.002367121	0	0.001653847	0	0	0	0	0	0.004446123	0.000633269	0.012668313	0	0
Haemophilus_influenzae	0	0.003554873	0.003589797	0	0.001502269	0	0	0	0.006564711	0	0.000704309	0	0.000174303	0	0	0	0	0	0.002460145	0.005003956	0	0	0	0.002602716	0	0.006185616	0	0	0	0	0	0	0	0.009970953	0	0	0	0	0	0	0.003366079	0	0.002192853	0.004127962	0	0	0	0	0.007714621	0.006480798	0.014464516	0	0	0	0.000984661	0	0	0	0.007134011	0.004889269	0	0	0.0081586	0.015180988	0	0	0	0.009723301	0	0	0	0	0.001701994	0	0	0.001446842	0	0	0.000446912	0.00586533	0	0.003872541	0	0.008492314	0	0.013835449	0	0	0.001906145	0	0	0.011009859	0	0	0	0.013374136	0	0.025021794	0	0.003401982
Mycoplasma_hominis	0.013199371	0.016083084	0	0.003002356	0.001660174	0	0	0	0.007812815	0	0.000790376	0	0	0.005210697	0.006539464	0	0	0.003871601	0	0	0	0	0	0.00974982	0	0	0	0	0	0	0	0	0	0.013318905	0	0	0	0.001597648	0	0	0.002649954	0	0.002961055	0	0.009116097	0.012165044	0	0	0	0	0	0	0	0	0	0	0	0.006928451	0	0.02259491	0	0.008378144	0	0	0	0	0.01228257	0.000420743	0	0	0.012322813	0	0	0	0	0	0.005887193	0	0	0	0	0.004265267	0	0	0	0.001340631	0	0	0	0	0	0	0	0	0	0.038694227	0.009480488	0	0.00682911	0
Lactobacillus_crispatus	0	0	0.003298517	0.007764352	0.006928414	0	0	0	0	0	0	0.005905237	0	0	0.005327022	0	0	0	0	0.002842608	0	0.006014795	0	0	0	0	0.002557328	0	0	0.001196054	0	0	0.001467309	0	0.055411988	0	0	0.004929722	0	0	0	0	0	0.00153511	0	0	0	0	0	0	0	0	0	0	0	0	0.001385206	0	0	0	0	0.000560374	0	0	0.014292673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01081511	0.004690281	0	0	0	0	0.004320821	0	0	0	0	0	0
Prevotella_melaninogenica	0	0	0	0	0	0	0	0	0.006315018	0.005557825	0.00667372	0	0	0	0	0	0	0	0	0	0	0.006355834	0.001347973	0	0	0	0.007132528	0	0	0	0	0	0.002285989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007977546	0	0	0.015544609	0	0	0	0	0.027139042	0	0	0.01744737	0	0	0	0	0	0	0	0	0	0	0.001488542	0.00277821	0.003255835	0	0	0	0	0	0	0	0.128573238	0.015361942	0.002803968	0.00649689	0	0	0	0	0	0	0	0	0	0	0.010879965	0.003166557	0.002788457	0.005747131	0.002566835
