tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length
1581102	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC14D10	species	Staphylococcus_sp._HMSC14D10	Bacteria	0.003585936953592857	1.9794642107643295E-5	2	0	2383654
589873	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Alteromonas|Alteromonas_australica	species	Alteromonas_australica	Bacteria	0.00602808834179138	3.3275501734480625E-5	2	0	4308833
1857572	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_sp._I-2	species	Bacillus_sp._I-2	Bacteria	0.0016052560552281025	8.861134346640082E-6	1	0	3708057
1501230	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_tyrfis	species	Paenibacillus_tyrfis	Bacteria	0.0010639612939818525	5.873146489553992E-6	1	0	8033195
1581092	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC12H08	species	Staphylococcus_sp._HMSC12H08	Bacteria	0.003183998922422426	1.757591389813089E-5	2	0	2684559
497735	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Brevibacillus|Brevibacillus_panacihumi	species	Brevibacillus_panacihumi	Bacteria	0.02114079878624753	1.1669880180804281E-4	7	0	0
1714264	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Domibacillus|Domibacillus_antri	species	Domibacillus_antri	Bacteria	0.0018650643823954931	1.0295295883616147E-5	1	0	3191515
653388	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_subtilis_group|Bacillus_mojavensis_subgroup	species_subgroup	Bacillus_mojavensis_subgroup	Bacteria	0.07452675202475462	4.1139328517670134E-4	8	0	0
1917019	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_sp._VT-16-64	species	Bacillus_sp._VT-16-64	Bacteria	0.0017691885854658326	9.766054262369508E-6	2	0	4831386
1581136	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_sp._HMSC08B12	species	Lactobacillus_sp._HMSC08B12	Bacteria	0.016985717898819135	9.376244231277981E-5	1	0	1962433
1046599	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_acidipiscis|Lactobacillus_acidipiscis_KCTC_13900	no_rank	Lactobacillus_acidipiscis_KCTC_13900	Bacteria	0.18223380743280676	0.0010059443444568599	6	0	2286440
942150	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_xiangfangensis	species	Lactobacillus_xiangfangensis	Bacteria	0.17839753079977616	9.847678084609689E-4	5	0	2989578
1046596	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_mali|Lactobacillus_mali_KCTC_3596_=_DSM_20444	no_rank	Lactobacillus_mali_KCTC_3596_=_DSM_20444	Bacteria	0.7021031948917611	0.00387566252429247	20	0	2652969
1581129	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus_sp._HMSC06H08	species	Aerococcus_sp._HMSC06H08	Bacteria	0.8635342621819342	0.004766774176119539	12	0	2179205
1642570	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_sp._DMB20	species	Paenibacillus_sp._DMB20	Bacteria	0.0012858095103786924	7.097765355592494E-6	1	0	6647181
1413187	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_fabifermentans|Lactobacillus_fabifermentans_DSM_21115	no_rank	Lactobacillus_fabifermentans_DSM_21115	Bacteria	0.03388463636702483	1.87045745230089E-4	2	0	3279100
1116231	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_macedonicus|Streptococcus_macedonicus_ACA-DC_198	no_rank	Streptococcus_macedonicus_ACA-DC_198	Bacteria	0.02745219926980444	1.5153820790659198E-4	2	0	2142762
1837130	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_sp._FJAT-14266	species	Bacillus_sp._FJAT-14266	Bacteria	0.02718279273396078	1.5005106353470273E-4	8	0	4109356
1470540	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Jeotgalibaca	genus	Jeotgalibaca	Bacteria	0.3282040116587998	0.001811710867523622	8	0	0
1581122	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC06C11	species	Staphylococcus_sp._HMSC06C11	Bacteria	0.003600625529471984	1.9875724152966753E-5	2	0	2373930
53344	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_delphini	species	Staphylococcus_delphini	Bacteria	0.003407867201968031	1.8811683664919215E-5	2	0	0
1915004	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._'caviae'	species	Streptococcus_sp._'caviae'	Bacteria	0.09564631103675815	5.279748418309536E-4	3	0	2108609
53345	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_durans	species	Enterococcus_durans	Bacteria	0.7961753996845031	0.004394948181081147	32	0	3071879
575594	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_coleohominis|Lactobacillus_coleohominis_101-4-CHN	no_rank	Lactobacillus_coleohominis_101-4-CHN	Bacteria	1.9893821075745821	0.010981539091291856	17	0	1725829
53346	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_mundtii	species	Enterococcus_mundtii	Bacteria	0.004263043420802458	2.3532320812160343E-5	1	0	0
1816695	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_tuaregi	species	Bacillus_tuaregi	Bacteria	0.002670284817144784	1.4740173339605256E-5	1	0	4863531
622695	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus_salinarum	species	Planococcus_salinarum	Bacteria	0.05391322633369794	2.976050705728856E-4	5	0	1073956
1816681	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_sp._Marseille-P2472	species	Paenibacillus_sp._Marseille-P2472	Bacteria	0.0015077726948950906	8.323018854311353E-6	1	0	5668632
268407	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_wynnii	species	Paenibacillus_wynnii	Bacteria	0.0014271509302033472	7.877980640083762E-6	1	0	5988861
39029	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Megasphaera|Megasphaera_cerevisiae	species	Megasphaera_cerevisiae	Bacteria	0.0026411540754341504	1.4579369450982942E-5	2	0	0
100468	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_perolens	species	Lactobacillus_perolens	Bacteria	0.020145983842719498	1.1120734838169553E-4	1	0	0
1935460	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_sp._NRRL_B-41282	species	Bacillus_sp._NRRL_B-41282	Bacteria	0.023397754257931936	1.2915736602516276E-4	7	0	4519724
1667172	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._NAM3COL9	species	Staphylococcus_sp._NAM3COL9	Bacteria	0.0031300070502076546	1.727787469637019E-5	2	0	2730867
329857	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Cohnella	genus	Cohnella	Bacteria	0.003757983826989217	2.074435380885092E-5	1	0	0
157838	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_shackletonii	species	Bacillus_shackletonii	Bacteria	0.002451493619556392	1.3532429447670503E-5	1	0	5297592
303240	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_uvarum	species	Lactobacillus_uvarum	Bacteria	0.85173130562787	0.004701620966840252	21	0	0
137357	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_equi	species	Lactobacillus_equi	Bacteria	1.9522539444008435	0.010776588833758191	25	0	0
1849491	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|unclassified_Staphylococcaceae|Staphylococcaceae_bacterium_S31	species	Staphylococcaceae_bacterium_S31	Bacteria	0.004896143212713236	2.7027079354064193E-5	2	0	1745789
1302659	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus_sp._L10.15	species	Planococcus_sp._L10.15	Bacteria	0.01738712578558528	9.59782440852455E-5	5	0	3330075
1212545	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_arlettae|Staphylococcus_arlettae_CVD059	no_rank	Staphylococcus_arlettae_CVD059	Bacteria	0.0033315337925417005	1.839031749479274E-5	2	0	2565675
1138822	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_curieae	species	Lactobacillus_curieae	Bacteria	0.02914295108191647	1.6087128527151177E-4	4	0	2095860
176280	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_epidermidis|Staphylococcus_epidermidis_ATCC_12228	no_rank	Staphylococcus_epidermidis_ATCC_12228	Bacteria	0.0033329107734219087	1.839791853297761E-5	2	0	2564615
319652	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus_cellicola	species	Pediococcus_cellicola	Bacteria	1.5268813765895441	0.008428500216696045	38	0	2038400
319653	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus_ethanolidurans	species	Pediococcus_ethanolidurans	Bacteria	0.5759086286226023	0.0031790590124196588	18	0	2260906
176291	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_vaccinostercus	species	Lactobacillus_vaccinostercus	Bacteria	0.024034038947287263	1.3266970544087455E-4	2	0	0
333990	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium_sp._AT7	species	Carnobacterium_sp._AT7	Bacteria	0.05738509363773797	3.1677003962228393E-4	8	0	2442118
938155	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_futsaii	species	Lactobacillus_futsaii	Bacteria	0.1011972187209203	5.586162703899435E-4	6	0	0
176292	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_malefermentans	species	Lactobacillus_malefermentans	Bacteria	0.8517207679698482	0.004701562798174184	8	0	0
88233	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_manihotivorans	species	Lactobacillus_manihotivorans	Bacteria	0.25897469177441534	0.0014295598068102067	7	0	0
1714354	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Domibacillus|Domibacillus_sp._SAOS_44	species	Domibacillus_sp._SAOS_44	Bacteria	0.001790593653419855	9.884211849890709E-6	1	0	3324250
1714355	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Domibacillus|Domibacillus_sp._SAB_38	species	Domibacillus_sp._SAB_38	Bacteria	0.011881593645837782	6.558729194950341E-5	1	0	3237069
272558	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_halodurans|Bacillus_halodurans_C-125	no_rank	Bacillus_halodurans_C-125	Bacteria	1.0561441517249122	0.005829995275440862	36	0	4202352
456876	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_plurextorum	species	Streptococcus_plurextorum	Bacteria	0.027965075424045624	1.5436932291227462E-4	2	0	0
1310911	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter_calcoaceticus/baumannii_complex|Acinetobacter_sp._25977_7	species	Acinetobacter_sp._25977_7	Bacteria	0.0035318751021594873	1.949621661532449E-5	1	0	4044796
471223	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Geobacillus|Geobacillus_sp._WCH70	species	Geobacillus_sp._WCH70	Bacteria	0.0016964130662131462	9.364327914012633E-6	1	0	3508804
766136	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|unclassified_Bacillales|Desulfuribacillus|Desulfuribacillus_alkaliarsenatis	species	Desulfuribacillus_alkaliarsenatis	Bacteria	0.002751388181954088	1.518787002276007E-5	1	0	3106435
526524	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Erysipelotrichia	class	Erysipelotrichia	Bacteria	0.0016438954488281058	9.074426709965683E-6	1	0	0
526525	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Erysipelotrichia|Erysipelotrichales	order	Erysipelotrichales	Bacteria	0.0016438954488281058	9.074426709965683E-6	1	0	0
340146	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillales_incertae_sedis|Bacillales_Family_XII._Incertae_Sedis|Exiguobacterium|Exiguobacterium_mexicanum	species	Exiguobacterium_mexicanum	Bacteria	0.6709531029365996	0.0037037116702054213	23	0	3359295
61624	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_mucilaginosus	species	Paenibacillus_mucilaginosus	Bacteria	9.780251289395077E-4	5.398772385064446E-6	1	0	0
936140	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_farciminis|Lactobacillus_farciminis_KCTC_3681_=_DSM_20184	no_rank	Lactobacillus_farciminis_KCTC_3681_=_DSM_20184	Bacteria	0.0448286856530751	2.474577216896089E-4	5	0	2498309
53444	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_lindneri	species	Lactobacillus_lindneri	Bacteria	0.5327200430418959	0.002940654766676059	10	0	1452432
1472720	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._TE8	species	Staphylococcus_sp._TE8	Bacteria	0.0033964477873780975	1.874864763617363E-5	2	0	2516639
331971	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Thalassobacillus	genus	Thalassobacillus	Bacteria	0.08334115776195798	4.600494688234003E-4	1	0	0
762051	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc_kimchii|Leuconostoc_kimchii_IMSNU_11154	no_rank	Leuconostoc_kimchii_IMSNU_11154	Bacteria	0.002832057174385869	1.5633168937670267E-5	1	0	2101787
1763538	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_sp._LPB0068	species	Paenibacillus_sp._LPB0068	Bacteria	0.001839823088499244	1.015596203991611E-5	1	0	4645560
665792	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_sp._D9	species	Paenibacillus_sp._D9	Bacteria	0.0015140037764159557	8.357414893685525E-6	1	0	5645302
692420	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_subtilis_group|Bacillus_amyloliquefaciens_group|Bacillus_amyloliquefaciens|Bacillus_amyloliquefaciens_DSM_7	no_rank	Bacillus_amyloliquefaciens_DSM_7	Bacteria	0.27948032231990777	0.0015427524320829114	7	0	3980199
41170	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillales_incertae_sedis|Bacillales_Family_XII._Incertae_Sedis|Exiguobacterium|Exiguobacterium_acetylicum	species	Exiguobacterium_acetylicum	Bacteria	1.6443919574362633	0.009077167474884039	45	0	0
1777865	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella_sp._DD23	species	Weissella_sp._DD23	Bacteria	0.002338888867994815	1.2910842736686016E-5	1	0	2544961
1161415	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._BS29a	species	Streptococcus_sp._BS29a	Bacteria	2.5452087871333053	0.014049744232132672	30	0	1937191
1161414	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._BS21	species	Streptococcus_sp._BS21	Bacteria	3.521676223453031	0.019439918036597028	35	0	1859121
1161416	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._SR1	species	Streptococcus_sp._SR1	Bacteria	2.1430167498829276	0.01182961388992502	27	0	2082993
1792192	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_altitudinis_complex	no_rank	Bacillus_altitudinis_complex	Bacteria	0.014519299219494491	8.014762541090387E-5	3	0	0
226	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Alteromonas	genus	Alteromonas	Bacteria	0.00602808834179138	3.3275501734480625E-5	2	0	0
1609979	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_sp._TH008	species	Bacillus_sp._TH008	Bacteria	0.0013349994981469886	7.369297793489151E-6	1	0	4458714
590062	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|unclassified_Bacillaceae|Bacillaceae_bacterium_MTCC_10057	species	Bacillaceae_bacterium_MTCC_10057	Bacteria	0.08611655840846927	4.7536988945934283E-4	5	0	3716532
1462527	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Oceanobacillus|Oceanobacillus_jeddahense	species	Oceanobacillus_jeddahense	Bacteria	0.00241031357560168	1.3305112503003132E-5	1	0	5388101
