tax_id	taxonomy	type	name	kingdom	score	score_normalized	reads	unambiguous	reference_length
1095730	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_anginosus_group|Streptococcus_constellatus|Streptococcus_constellatus_subsp._constellatus|Streptococcus_constellatus_subsp._constellatus_SK53	no_rank	Streptococcus_constellatus_subsp._constellatus_SK53	Bacteria	0.3159090909090909	6.131418801488488E-4	3	0	1840061
1329200	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Fictibacillus	genus	Fictibacillus	Bacteria	3.8142205017205013	0.0074029472307911145	22	0	0
1628211	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_sp._LK10	species	Bacillus_sp._LK10	Bacteria	0.005952380952380952	1.1552861736274984E-5	1	0	3687890
1622070	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_sp._GM2	species	Paenibacillus_sp._GM2	Bacteria	0.008547008547008548	1.658872454439485E-5	1	0	5846629
1007676	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_ginsenosidimutans	species	Lactobacillus_ginsenosidimutans	Bacteria	0.11199590882524839	2.1737070594734107E-4	5	0	2590556
1581100	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC14C08	species	Staphylococcus_sp._HMSC14C08	Bacteria	0.008547632963179428	1.6589936461734445E-5	2	0	2487776
946235	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Oceanobacillus|Oceanobacillus_massiliensis|Oceanobacillus_massiliensis_str._N'diop	no_rank	Oceanobacillus_massiliensis_str._N'diop	Bacteria	0.04269882659713169	8.287333151627766E-5	2	0	3593561
1581102	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC14D10	species	Staphylococcus_sp._HMSC14D10	Bacteria	0.008547632963179428	1.6589936461734445E-5	2	0	2383654
589873	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Alteromonas|Alteromonas_australica	species	Alteromonas_australica	Bacteria	0.025974025974025976	5.041248757647266E-5	2	0	4308833
1857572	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_sp._I-2	species	Bacillus_sp._I-2	Bacteria	0.005952380952380952	1.1552861736274984E-5	1	0	3708057
1501230	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_tyrfis	species	Paenibacillus_tyrfis	Bacteria	0.008547008547008548	1.658872454439485E-5	1	0	8033195
1581092	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC12H08	species	Staphylococcus_sp._HMSC12H08	Bacteria	0.008547632963179428	1.6589936461734445E-5	2	0	2684559
497735	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Brevibacillus|Brevibacillus_panacihumi	species	Brevibacillus_panacihumi	Bacteria	0.11724560162060163	2.2755973375114373E-4	7	0	0
1714264	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Domibacillus|Domibacillus_antri	species	Domibacillus_antri	Bacteria	0.005952380952380952	1.1552861736274984E-5	1	0	3191515
653388	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_subtilis_group|Bacillus_mojavensis_subgroup	species_subgroup	Bacillus_mojavensis_subgroup	Bacteria	0.3031849103277675	5.884457627229934E-4	8	0	0
1917019	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_sp._VT-16-64	species	Bacillus_sp._VT-16-64	Bacteria	0.008547632963179428	1.6589936461734445E-5	2	0	4831386
1581136	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_sp._HMSC08B12	species	Lactobacillus_sp._HMSC08B12	Bacteria	0.03333333333333333	6.469602572313992E-5	1	0	1962433
1046599	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_acidipiscis|Lactobacillus_acidipiscis_KCTC_13900	no_rank	Lactobacillus_acidipiscis_KCTC_13900	Bacteria	0.41666666666666663	8.087003215392489E-4	6	0	2286440
942150	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_xiangfangensis	species	Lactobacillus_xiangfangensis	Bacteria	0.5333333333333333	0.0010351364115702387	5	0	2989578
1046596	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_mali|Lactobacillus_mali_KCTC_3596_=_DSM_20444	no_rank	Lactobacillus_mali_KCTC_3596_=_DSM_20444	Bacteria	1.8626580108488004	0.0036151971174985986	20	0	2652969
1581129	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus_sp._HMSC06H08	species	Aerococcus_sp._HMSC06H08	Bacteria	1.8818181818181818	0.003652384724915444	12	0	2179205
1642570	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_sp._DMB20	species	Paenibacillus_sp._DMB20	Bacteria	0.008547008547008548	1.658872454439485E-5	1	0	6647181
1413187	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_fabifermentans|Lactobacillus_fabifermentans_DSM_21115	no_rank	Lactobacillus_fabifermentans_DSM_21115	Bacteria	0.1111111111111111	2.1565341907713303E-4	2	0	3279100
1116231	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_macedonicus|Streptococcus_macedonicus_ACA-DC_198	no_rank	Streptococcus_macedonicus_ACA-DC_198	Bacteria	0.058823529411764705	1.1416945715848218E-4	2	0	2142762
1837130	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_sp._FJAT-14266	species	Bacillus_sp._FJAT-14266	Bacteria	0.11170377241805814	2.1680370401191366E-4	8	0	4109356
1470540	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Jeotgalibaca	genus	Jeotgalibaca	Bacteria	0.7551948051948052	0.0014657430762859427	8	0	0
1581122	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._HMSC06C11	species	Staphylococcus_sp._HMSC06C11	Bacteria	0.008547632963179428	1.6589936461734445E-5	2	0	2373930
53344	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_delphini	species	Staphylococcus_delphini	Bacteria	0.008547632963179428	1.6589936461734445E-5	2	0	0
1915004	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._'caviae'	species	Streptococcus_sp._'caviae'	Bacteria	0.20168067226890757	3.914381388290818E-4	3	0	2108609
53345	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_durans	species	Enterococcus_durans	Bacteria	2.445754490607432	0.004746917863104701	32	0	3071879
575594	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_coleohominis|Lactobacillus_coleohominis_101-4-CHN	no_rank	Lactobacillus_coleohominis_101-4-CHN	Bacteria	3.433333333333333	0.0066636906494834105	17	0	1725829
53346	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_mundtii	species	Enterococcus_mundtii	Bacteria	0.014285714285714285	2.7726868167059962E-5	1	0	0
1816695	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_tuaregi	species	Bacillus_tuaregi	Bacteria	0.012987012987012988	2.520624378823633E-5	1	0	4863531
622695	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus_salinarum	species	Planococcus_salinarum	Bacteria	0.05790043290043291	1.1237783688922033E-4	5	0	1073956
1816681	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_sp._Marseille-P2472	species	Paenibacillus_sp._Marseille-P2472	Bacteria	0.008547008547008548	1.658872454439485E-5	1	0	5668632
268407	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_wynnii	species	Paenibacillus_wynnii	Bacteria	0.008547008547008548	1.658872454439485E-5	1	0	5988861
39029	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Megasphaera|Megasphaera_cerevisiae	species	Megasphaera_cerevisiae	Bacteria	0.008547632963179428	1.6589936461734445E-5	2	0	0
100468	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_perolens	species	Lactobacillus_perolens	Bacteria	0.06666666666666667	1.2939205144627984E-4	1	0	0
1935460	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_sp._NRRL_B-41282	species	Bacillus_sp._NRRL_B-41282	Bacteria	0.10575139146567718	2.0525084227563867E-4	7	0	4519724
1667172	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._NAM3COL9	species	Staphylococcus_sp._NAM3COL9	Bacteria	0.008547632963179428	1.6589936461734445E-5	2	0	2730867
329857	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Cohnella	genus	Cohnella	Bacteria	0.017094017094017096	3.31774490887897E-5	1	0	0
157838	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_shackletonii	species	Bacillus_shackletonii	Bacteria	0.012987012987012988	2.520624378823633E-5	1	0	5297592
303240	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_uvarum	species	Lactobacillus_uvarum	Bacteria	2.2880952380952375	0.004440920051424102	21	0	0
137357	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_equi	species	Lactobacillus_equi	Bacteria	4.3782828282828286	0.008497724954453029	25	0	0
1849491	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|unclassified_Staphylococcaceae|Staphylococcaceae_bacterium_S31	species	Staphylococcaceae_bacterium_S31	Bacteria	0.008547632963179428	1.6589936461734445E-5	2	0	1745789
1302659	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus_sp._L10.15	species	Planococcus_sp._L10.15	Bacteria	0.05790043290043291	1.1237783688922033E-4	5	0	3330075
1212545	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_arlettae|Staphylococcus_arlettae_CVD059	no_rank	Staphylococcus_arlettae_CVD059	Bacteria	0.008547632963179428	1.6589936461734445E-5	2	0	2565675
1138822	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_curieae	species	Lactobacillus_curieae	Bacteria	0.061079545454545456	1.1854811531654898E-4	4	0	2095860
176280	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_epidermidis|Staphylococcus_epidermidis_ATCC_12228	no_rank	Staphylococcus_epidermidis_ATCC_12228	Bacteria	0.008547632963179428	1.6589936461734445E-5	2	0	2564615
319652	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus_cellicola	species	Pediococcus_cellicola	Bacteria	3.112394998040127	0.0060407876056132815	38	0	2038400
319653	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus_ethanolidurans	species	Pediococcus_ethanolidurans	Bacteria	1.3020752739046133	0.002527172862419919	18	0	2260906
176291	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_vaccinostercus	species	Lactobacillus_vaccinostercus	Bacteria	0.061507936507936505	1.1937957127484149E-4	2	0	0
333990	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium_sp._AT7	species	Carnobacterium_sp._AT7	Bacteria	0.1401411701044054	2.7199730237836617E-4	8	0	2442118
938155	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_futsaii	species	Lactobacillus_futsaii	Bacteria	0.25485305168239125	4.946393876179407E-4	6	0	0
176292	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_malefermentans	species	Lactobacillus_malefermentans	Bacteria	1.75	0.0033965413504648454	8	0	0
88233	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_manihotivorans	species	Lactobacillus_manihotivorans	Bacteria	0.8095238095238095	0.0015711891961333977	7	0	0
1714354	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Domibacillus|Domibacillus_sp._SAOS_44	species	Domibacillus_sp._SAOS_44	Bacteria	0.005952380952380952	1.1552861736274984E-5	1	0	3324250
1714355	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Domibacillus|Domibacillus_sp._SAB_38	species	Domibacillus_sp._SAB_38	Bacteria	0.038461538461538464	7.464926044977683E-5	1	0	3237069
272558	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_halodurans|Bacillus_halodurans_C-125	no_rank	Bacillus_halodurans_C-125	Bacteria	4.438289488289489	0.008614190727033547	36	0	4202352
456876	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_plurextorum	species	Streptococcus_plurextorum	Bacteria	0.058823529411764705	1.1416945715848218E-4	2	0	0
1310911	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter_calcoaceticus/baumannii_complex|Acinetobacter_sp._25977_7	species	Acinetobacter_sp._25977_7	Bacteria	0.014285714285714285	2.7726868167059962E-5	1	0	4044796
471223	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Geobacillus|Geobacillus_sp._WCH70	species	Geobacillus_sp._WCH70	Bacteria	0.005952380952380952	1.1552861736274984E-5	1	0	3508804
766136	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|unclassified_Bacillales|Desulfuribacillus|Desulfuribacillus_alkaliarsenatis	species	Desulfuribacillus_alkaliarsenatis	Bacteria	0.008547008547008548	1.658872454439485E-5	1	0	3106435
526524	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Erysipelotrichia	class	Erysipelotrichia	Bacteria	0.004310344827586207	8.365865395233608E-6	1	0	0
526525	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Erysipelotrichia|Erysipelotrichales	order	Erysipelotrichales	Bacteria	0.004310344827586207	8.365865395233608E-6	1	0	0
340146	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillales_incertae_sedis|Bacillales_Family_XII._Incertae_Sedis|Exiguobacterium|Exiguobacterium_mexicanum	species	Exiguobacterium_mexicanum	Bacteria	2.253929403929404	0.004374608240842744	23	0	3359295
61624	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_mucilaginosus	species	Paenibacillus_mucilaginosus	Bacteria	0.008547008547008548	1.658872454439485E-5	1	0	0
936140	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_farciminis|Lactobacillus_farciminis_KCTC_3681_=_DSM_20184	no_rank	Lactobacillus_farciminis_KCTC_3681_=_DSM_20184	Bacteria	0.11199590882524839	2.1737070594734107E-4	5	0	2498309
53444	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_lindneri	species	Lactobacillus_lindneri	Bacteria	0.7737396375554271	0.0015017363848289658	10	0	1452432
1472720	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus_sp._TE8	species	Staphylococcus_sp._TE8	Bacteria	0.008547632963179428	1.6589936461734445E-5	2	0	2516639
331971	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Thalassobacillus	genus	Thalassobacillus	Bacteria	0.3333333333333333	6.46960257231399E-4	1	0	0
762051	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|Leuconostoc_kimchii|Leuconostoc_kimchii_IMSNU_11154	no_rank	Leuconostoc_kimchii_IMSNU_11154	Bacteria	0.005952380952380952	1.1552861736274984E-5	1	0	2101787
1763538	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_sp._LPB0068	species	Paenibacillus_sp._LPB0068	Bacteria	0.008547008547008548	1.658872454439485E-5	1	0	4645560
665792	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus_sp._D9	species	Paenibacillus_sp._D9	Bacteria	0.008547008547008548	1.658872454439485E-5	1	0	5645302
692420	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_subtilis_group|Bacillus_amyloliquefaciens_group|Bacillus_amyloliquefaciens|Bacillus_amyloliquefaciens_DSM_7	no_rank	Bacillus_amyloliquefaciens_DSM_7	Bacteria	1.1123872994173745	0.002159011120116018	7	0	3980199
41170	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillales_incertae_sedis|Bacillales_Family_XII._Incertae_Sedis|Exiguobacterium|Exiguobacterium_acetylicum	species	Exiguobacterium_acetylicum	Bacteria	5.388850038850039	0.010459115421947569	45	0	0
1777865	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Weissella|Weissella_sp._DD23	species	Weissella_sp._DD23	Bacteria	0.005952380952380952	1.1552861736274984E-5	1	0	2544961
1161415	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._BS29a	species	Streptococcus_sp._BS29a	Bacteria	4.9305555555555545	0.009569620471547776	30	0	1937191
1161414	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._BS21	species	Streptococcus_sp._BS21	Bacteria	6.5472222222222225	0.012707377719120064	35	0	1859121
1161416	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_sp._SR1	species	Streptococcus_sp._SR1	Bacteria	4.463888888888889	0.008663876111423819	27	0	2082993
1792192	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_altitudinis_complex	no_rank	Bacillus_altitudinis_complex	Bacteria	0.053803339517625226	1.0442586712269334E-4	3	0	0
226	root|cellular_organisms|Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Alteromonas	genus	Alteromonas	Bacteria	0.025974025974025976	5.041248757647266E-5	2	0	0
1609979	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus_sp._TH008	species	Bacillus_sp._TH008	Bacteria	0.005952380952380952	1.1552861736274984E-5	1	0	4458714
590062	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|unclassified_Bacillaceae|Bacillaceae_bacterium_MTCC_10057	species	Bacillaceae_bacterium_MTCC_10057	Bacteria	0.32005494505494503	6.211884887427857E-4	5	0	3716532
1462527	root|cellular_organisms|Bacteria|Terrabacteria_group|Firmicutes|Bacilli|Bacillales|Bacillaceae|Oceanobacillus|Oceanobacillus_jeddahense	species	Oceanobacillus_jeddahense	Bacteria	0.012987012987012988	2.520624378823633E-5	1	0	5388101
