C	17077	1386
C	17105	1386
C	17174	79885
C	17191	79885
C	17211	1386
C	17238	1386
C	17253	1386
C	17277	1386
C	17298	1386
C	17338	79885
C	17386	1386
U	17432	0
C	17676	398511
C	17719	1386
C	17736	79885
C	17751	1386
C	18018	1386
C	18101	79885
C	18136	1386
C	18216	1386
C	18225	1386
C	18259	79885
C	18350	79885
C	18435	1386
C	18476	79885
C	18510	2
C	18541	398511
C	18686	1386
C	18817	79885
C	18836	1386
C	18854	79885
C	18868	79885
C	18878	79885
C	18899	1386
C	18914	1386
C	18934	1386
C	18954	1386
C	18981	79885
C	18999	1386
C	19047	1386
U	19064	0
U	19287	0
C	19513	79885
C	19588	79885
C	19612	1386
C	19686	186817
C	19715	1386
C	19740	1386
C	19762	1386
C	19827	79885
C	19853	1386
C	19882	2
C	19910	2
C	19983	79885
U	20000	0
C	20165	79885
C	20191	79885
C	20208	1386
C	20223	79885
U	20247	0
C	20367	1386
C	20388	1386
C	20413	79885
C	20435	1386
C	20487	79885
U	20578	0
C	20769	1386
C	20943	79885
C	20983	1386
C	21007	1386
U	21101	0
C	21364	79885
C	21375	1386
C	21420	1386
C	21448	79885
C	21501	79885
U	21519	0
C	21647	398511
C	21739	1386
C	21770	1386
U	21797	0
C	21941	1386
C	22017	1386
C	22032	1386
C	22058	2
C	22084	79885
C	22130	1386
C	22152	79885
C	22165	1386
C	22181	2
C	22293	1386
C	22389	79885
C	22402	2
C	22415	1386
C	22438	1386
C	22455	1386
C	22542	79885
C	22557	1761765
C	22726	1386
C	22754	1386
C	22775	79885
C	22833	79885
C	22868	79885
C	22909	79885
C	22968	79885
C	23027	79885
C	23054	79885
U	23084	0
C	23238	79885
C	23257	79885
C	23287	398511
C	23353	79885
C	23371	79885
U	23406	0
C	23445	79885
C	23490	79885
C	23517	79885
U	23609	0
C	23736	398511
C	23760	79885
C	23789	79885
C	23862	79885
C	23887	79885
C	24007	1386
C	24170	79885
C	24194	1386
C	24213	1386
C	24263	1386
C	24271	1386
C	24326	2
C	24354	79885
C	24371	1385
C	24556	79885
C	24581	1386
C	24605	1386
C	24624	1386
C	24666	79885
C	24724	79885
C	24738	79885
C	24758	1386
C	24818	79885
C	24830	79885
C	24842	1386
C	24920	1386
C	24949	1386
C	24962	79885
C	24977	1386
C	24989	79885
C	25006	79885
C	25125	1386
C	25145	1386
U	25166	0
C	25414	79885
C	25435	79885
C	25462	1386
C	25481	79885
C	25528	1386
C	25552	1386
C	25584	2
C	25684	1386
C	25763	79885
U	25775	0
C	25981	1386
C	26000	79885
U	26031	0
C	26176	1386
C	26238	1386
C	26327	1386
C	26361	1386
C	26373	1386
U	26411	0
C	26550	79885
C	26723	79885
C	26745	79885
C	26774	79885
C	26791	79885
C	26853	79885
C	26864	79885
U	26883	0
C	27021	79885
U	27046	0
C	27224	79885
C	27253	2
C	27325	79885
C	27346	79885
C	27361	79885
C	27524	127891
C	27582	79885
C	27647	1386
C	27746	79885
C	27759	1386
C	27840	1188261
C	27925	79885
U	27932	0
C	28137	79885
C	28230	79885
U	28307	0
C	28474	1578
C	28553	1624
C	28584	1578
C	28599	1624
C	28641	1578
C	28682	1624
C	28711	1578
C	28810	1578
C	28843	1580
C	28930	1624
C	29085	1624
U	29139	0
U	29226	0
C	29348	1624
C	29427	1624
C	29456	1624
C	29475	1624
C	29512	1578
C	29543	1624
C	29640	1624
C	29698	1624
C	29710	1578
C	29766	1578
C	29797	306541
C	29857	1578
C	29937	1624
C	30029	1624
C	30063	1578
U	30095	0
C	30273	1624
C	30306	1624
C	30327	1624
C	30360	1624
C	30450	1624
C	30512	1624
C	30542	1578
C	30601	1624
C	30639	1624
C	30704	1578
C	30791	1624
C	30847	1239
C	31032	1578
C	31100	1578
C	31148	1624
C	31187	1423777
C	31293	1624
C	31373	1578
C	31408	1578
C	31514	1624
U	31585	0
C	31710	1624
C	31733	1624
C	31753	1624
C	31831	1578
C	31855	1578
C	31900	1578
C	31920	1578
C	32031	1578
C	32147	1578
C	32163	1578
C	32212	1624
C	32262	1624
C	32331	1578
C	32352	1578
C	32420	1578
C	32520	1624
C	32560	1578
C	32600	1578
C	32625	1624
C	32715	1624
C	32796	1578
C	32880	1578
C	32925	1578
U	33009	0
C	33156	1578
C	33200	1624
C	33229	1578
C	33313	1578
U	33377	0
C	33542	1624
C	33642	1624
C	33736	1624
C	33753	1624
C	33822	1624
C	33846	1624
C	33871	1624
C	33892	1578
C	33911	1578
C	34020	1578
C	34084	1578
C	34097	1624
C	34113	1624
C	34198	1578
C	34310	1624
C	34330	1578
C	34353	1578
C	34403	1578
C	34480	1578
C	34498	1624
C	34520	1624
C	34579	1578
C	34642	1578
C	34690	712961
C	34734	1578
C	34773	1578
C	34800	1624
C	34862	1624
C	34905	1624
C	34917	1624
C	34981	1624
C	35010	1624
C	35039	1624
C	35068	1624
C	35099	1624
C	35166	1578
C	35175	1624
C	35195	1624
C	35332	1578
C	35435	1624
C	35463	1578
C	35616	1578
C	35710	1578
C	35836	1578
C	35867	1624
C	35887	1624
C	35931	1578
C	35975	1578
C	35999	1578
C	36026	1578
C	36053	1578
C	36101	1624
C	36160	1578
C	36274	1578
C	36468	1624
C	36553	1624
C	36587	1578
C	36623	1624
C	36644	2
C	36748	1578
C	36774	1578
C	36806	1578
C	36832	1578
C	36848	1578
C	36887	1578
C	36952	1578
C	36987	428125
C	37022	1624
C	37089	1194971
C	37175	1624
C	37265	1624
C	37291	1578
C	37337	1423799
C	37395	1578
C	37411	1578
C	37475	1578
C	37533	1578
C	37566	1624
C	37644	1578
C	37690	1578
C	37738	2
C	37788	1624
C	37812	91061
C	37884	1578
C	37915	1624
C	37940	1624
C	37956	1578
C	37994	1578
C	38029	1624
C	38053	1624
C	38111	1624
C	38128	186826
C	38224	2
C	38311	1624
C	38400	1578
C	38447	1624
C	38514	1624
C	38574	1624
C	38671	1624
C	38766	1578
C	38862	1624
C	38884	1578
C	38943	1624
C	38977	1624
C	39008	1578
U	39103	0
C	39257	1624
C	39298	1578
U	39414	0
C	39572	1624
C	39635	1578
C	39670	1578
C	39701	1578
C	39740	1624
C	39782	1578
C	39886	1578
C	39906	1624
C	39935	1624
C	39985	1578
C	40048	1624
C	40169	1578
C	40237	1624
C	40267	1578
C	40289	1624
C	40342	1578
C	40383	1578
C	40450	1403932
C	40534	1624
U	40553	0
C	40665	1578
C	40734	1624
C	40764	1624
C	40799	1624
C	40886	91061
C	41025	1624
C	41057	1624
C	41128	1578
C	41253	1624
C	41288	1624
C	41419	1624
C	41437	1578
C	41515	1624
C	41555	1624
C	41579	1624
C	41638	1578
C	41677	1578
C	41715	1578
C	41777	1624
C	41799	1578
C	41841	1624
C	41869	1624
C	41896	1624
C	41924	1578
C	41946	1624
C	42090	1423799
C	42212	2
C	42223	1624
C	42242	1578
C	42268	1783272
C	42333	1578
C	42435	1783272
C	42448	1578
C	42512	186826
C	42536	1624
C	42551	1783272
C	42576	1578
C	42666	1578
C	42679	1624
C	42709	1578
C	42735	1578
C	42858	1578
C	42903	1624
C	42921	1624
C	42939	1624
C	43010	186826
C	43056	1578
C	43088	1578
U	43104	0
C	43298	1624
C	43312	1578
C	43330	1624
C	43398	1578
C	43426	1578
C	43464	1578
C	43494	1578
C	43618	1578
C	43653	1624
C	43670	1624
C	43812	1578
C	43824	1578
C	43900	1624
C	44012	1273133
C	44038	575599
C	44057	1578
C	44091	1578
C	44130	1578
C	44165	1578
C	44235	712961
C	44248	1624
C	44277	1578
C	44336	1578
C	44420	1578
C	44472	1578
C	44586	1624
U	44602	0
C	44735	1624
C	44790	1578
C	44843	1578
C	44863	1624
C	44901	1578
C	44942	1624
C	44954	1624
C	44966	1624
C	45010	1624
C	45092	1578
C	45144	1578
C	45197	1578
C	45239	1578
C	45275	1578
C	45297	1624
C	45318	1578
C	45372	1578
C	45427	1624
C	45452	1578
C	45574	1578
C	45639	1578
C	45658	1624
C	45678	1578
C	45740	1578
C	45939	1578
C	46002	1578
C	46038	1578
C	46139	1624
C	46172	1578
C	46311	1624
U	46321	0
C	46462	1624
C	46491	1578
C	46541	1578
C	46575	1624
C	46606	1578
C	46667	1624
C	46695	1624
C	46718	1578
C	46759	1624
C	46776	1578
C	46842	186826
C	46970	1578
C	47001	1624
C	47135	1578
C	47335	1578
C	47360	1624
C	47442	1578
C	47486	1624
C	47553	1624
C	47651	1624
C	47725	1578
C	47779	1624
C	47936	1624
C	47988	1624
C	48013	1578
C	48034	1624
C	48058	1624
C	48085	1578
C	48113	1578
C	48155	1578
C	48276	1624
C	48301	1624
C	48364	1578
C	48414	1578
C	48423	1578
C	48460	1624
C	48482	1578
C	48556	1578
C	48577	1578
C	48640	1624
C	48731	186826
C	48920	1624
C	48948	1624
C	48964	1578
C	48991	1578
C	49032	1624
C	49057	1578
C	49065	1624
C	49078	1578
C	49115	1624
U	49146	0
C	49344	1624
C	49363	1624
C	49425	1624
C	49465	1624
C	49560	1578
C	49636	1624
C	49658	1578
C	49706	1578
C	49735	1578
C	49770	1624
C	49787	1624
C	49865	1578
C	49878	1578
C	49938	1624
C	49966	1624
C	49972	1578
C	50018	1578
C	50097	1578
C	50133	1578
C	50155	1624
C	50271	1578
C	50334	1578
C	50361	1578
C	50375	1624
C	50393	1578
C	50417	1578
C	50481	1578
C	50525	1578
C	50553	1578
C	50584	1578
C	50626	1578
C	50682	1578
C	50708	1578
C	50768	1624
C	50787	1624
U	50805	0
C	50901	1624
C	50984	1578
C	51015	1578
C	51094	1578
C	51146	1578
C	51241	1578
C	51259	1578
C	51276	1578
U	51325	0
C	51524	1578
C	51572	1578
C	51596	1578
C	51644	1578
C	51763	1578
C	51827	1624
C	51840	1624
C	51889	1578
C	51917	1578
C	51961	411466
C	52016	1624
C	52036	1578
C	52084	1624
C	52203	1624
C	52261	1301
C	52384	712961
C	52395	186826
C	52470	1578
C	52489	1578
C	52502	1578
C	52553	1624
C	52566	1578
C	52581	1578
C	52611	1578
C	52633	1624
C	52648	1578
C	52706	1578
C	52721	1624
C	52799	1624
U	52813	0
U	52983	0
C	53142	1624
C	53232	1624
C	53250	1578
C	53343	1578
C	53379	1624
C	53402	1624
C	53492	1624
C	53518	1624
C	53555	1624
C	53626	1624
C	53690	1578
C	53869	1578
C	53913	1624
C	53927	1578
C	53965	1624
C	54013	1578
C	54091	1578
C	54135	1624
C	54167	1624
C	54284	1578
C	54302	1578
U	54369	0
C	54546	1624
C	54585	1578
C	54625	1578
C	54681	47770
C	54786	1624
C	54815	1273133
C	54852	1624
C	54952	1624
C	54984	1624
C	55017	1624
C	55104	1624
C	55134	1624
C	55190	1624
C	55204	91061
C	55283	1624
C	55369	1624
C	55391	1578
C	55467	1624
C	55487	1624
C	55514	1624
C	55565	1624
C	55604	1624
C	55629	1578
C	55753	1624
C	55771	1624
C	55785	1624
C	55873	1578
C	55938	1624
U	56033	0
C	56178	1578
C	56193	1578
C	56301	1624
C	56329	1624
C	56355	33958
C	56397	1624
C	56417	1578
C	56550	1578
C	56558	1599
C	56651	1578
C	56692	1578
C	56728	1624
C	12	1386
C	90	86661
C	240	1599
C	265	33938
C	296	1386
C	407	1386
C	428	1386
C	449	1386
C	466	79885
C	530	1386
C	544	1386
C	631	1386
C	680	186828
C	777	79885
C	789	79885
C	802	1386
C	867	1386
C	900	1386
C	920	1386
C	947	1386
C	1022	79885
C	1037	79885
C	1055	79885
C	1098	1883427
C	1214	1386
C	1231	1386
C	1344	1386
C	1441	1386
C	1450	1386
C	1472	1386
C	1506	1386
C	1587	79885
C	1606	186817
C	1670	1386
C	1689	79885
C	1742	1450694
U	1824	0
C	1986	2
C	2022	1386
C	2071	1386
C	2094	79885
C	2107	79885
C	2110	79885
C	2132	79885
C	2139	79885
C	2185	79885
U	2194	0
C	2297	1386
C	2325	79885
C	2393	1386
C	2424	79885
C	2441	79885
C	2553	79885
U	2574	0
C	2784	79885
C	2800	79885
C	2914	79885
C	2934	79885
C	3008	79885
C	3023	1386
C	3104	1386
C	3249	79885
C	3379	79885
C	3399	79885
C	3479	79885
C	3504	79885
C	3573	79885
U	3605	0
C	3874	79885
C	3895	1386
C	3930	1386
C	3994	79885
C	4074	79885
C	4092	1386
U	4120	0
C	4201	1386
C	4223	79885
C	4236	1386
C	4312	1386
C	4441	79885
C	4456	1386
C	4468	79885
C	4565	79885
C	4579	79885
C	4601	79885
C	4619	1386
C	4697	1386
C	4729	79885
C	4752	1386
C	4826	1386
C	4861	1386
C	4878	79885
C	4927	79885
C	4941	1386
C	4962	79885
C	5032	79885
C	5061	1386
C	5309	1386
C	5385	1386
C	5459	79885
C	5480	79885
U	5508	0
U	5733	0
C	5975	79885
C	6013	79885
C	6031	1386
C	6112	1386
C	6159	79885
U	6175	0
C	6425	1386
C	6453	1386
C	6483	1386
C	6504	79885
U	6533	0
C	6770	79885
C	6787	79885
C	6814	79885
C	6834	79885
C	6958	1386
C	6984	79885
C	7074	1386
C	7111	2011007
C	7165	79885
C	7182	1386
C	7202	1386
C	7220	79885
C	7274	1386
C	7300	1385
U	7340	0
C	7635	1386
C	7737	1386
C	7772	1386
C	7797	79885
C	7818	1386
C	8016	1386
C	8078	2
C	8105	79885
C	8134	1386
C	8153	79885
C	8167	1386
C	8205	1386
C	8340	1386
C	8364	1386
C	8463	79885
C	8492	1386
C	8505	79885
C	8539	1386
C	8569	79885
C	8593	1386
C	8617	79885
C	8636	1386
C	8670	1386
U	8697	0
C	8954	1386
C	8972	1386
C	8998	79885
C	9052	79885
C	9071	79885
C	9099	79885
C	9119	1386
C	9138	79885
C	9219	79885
C	9235	1386
C	9293	79885
C	9323	1386
C	9350	1386
C	9369	1386
C	9391	1386
C	9458	79885
C	9484	1386
C	9522	79885
C	9545	79885
C	9621	79885
C	9681	79885
U	9693	0
C	9844	1423747
C	9991	79885
C	10012	1386
C	10047	398511
C	10295	1386
C	10428	2
C	10468	1386
C	10498	79885
C	10555	79885
C	10690	1386
C	10711	79885
C	10881	1386
U	10951	0
C	11132	79885
C	11156	79885
C	11217	79885
C	11228	79885
C	11249	79885
C	11268	1386
C	11286	79885
U	11315	0
U	11516	0
C	11665	79885
C	11679	79885
C	11698	1386
C	11730	1386
C	11757	79885
C	11782	186817
C	11961	1386
C	12110	79885
C	12153	1386
C	12315	79885
C	12333	79885
C	12436	79885
C	12494	79885
C	12618	1386
C	12694	79885
C	12710	398511
C	12726	79885
C	12766	79885
C	12788	79885
C	12813	79885
C	12838	79885
C	12900	79885
C	12910	1386
C	12955	79885
C	12967	79885
C	12981	79885
C	13027	1188261
C	13212	79885
C	13229	79885
C	13456	79885
C	13496	1386
C	13528	1386
C	13546	79885
C	13567	79885
C	13617	1386
C	13643	1386
C	13712	1386
C	13735	79885
C	13796	79885
C	13815	79885
C	13830	1386
C	13848	79885
C	13871	79885
C	13949	79885
C	13963	79885
C	13984	79885
C	14021	79885
U	14042	0
C	14288	1385
C	14387	79885
C	14497	79885
C	14531	1386
C	14586	1386
C	14662	79885
U	14682	0
C	14733	1386
C	14793	79885
C	14867	1386
C	14898	1386
C	14927	1386
C	14956	1386
C	14969	1386
C	15000	1386
C	15098	79885
C	15172	79885
C	15206	1386
C	15319	1386
C	15355	1386
C	15384	1386
C	15495	1386
C	15581	1386
C	15831	79885
C	15884	1386
C	16069	1386
C	16183	1386
U	16211	0
C	16397	1386
C	16436	1386
C	16454	1386
C	16474	1386
C	16512	79885
C	16525	1386
U	16546	0
C	16767	79885
C	16871	79885
C	17020	1386
C	17040	1386
C	17065	1386
C	17136	79885
C	17156	1386
C	17225	1386
C	17321	79885
C	17347	1386
U	17375	0
C	17537	1386
C	17559	79885
C	17593	1386
C	17621	1386
C	17722	1386
C	17747	79885
C	17768	1386
U	17800	0
C	17957	79885
C	18002	1386
C	18129	1386
C	18171	79885
C	18198	1386
C	18219	1386
C	18237	79885
C	18266	1386
C	18312	79885
C	18338	1386
C	18356	1386
U	18382	0
C	18594	79885
C	18617	1386
C	18650	1386
C	18713	79885
C	18728	79885
C	18754	1386
C	18807	79885
C	18909	1386
C	18985	1386
C	19056	1386
C	19131	1386
C	19152	1386
C	19206	79885
C	19263	79885
C	19326	79885
C	19346	1386
U	19425	0
U	19607	0
C	19699	79885
C	19724	1386
C	19751	1386
C	19778	1386
C	19792	1386
C	19813	79885
C	19834	79885
U	19857	0
C	20105	79885
C	20129	79885
C	20163	79885
C	20190	79885
C	20291	79885
C	20352	1386
C	20387	79885
C	20411	1386
C	20443	79885
C	20460	79885
C	20478	79885
C	20591	1386
C	20609	1386
C	20699	79885
C	20723	79885
C	20757	1386
C	20772	398511
C	20807	79885
C	20909	1386
C	20971	1386
C	21000	1386
C	21013	79885
C	21027	1386
C	21057	1386
C	21084	79885
C	21107	79885
C	21163	398511
C	21181	79885
C	21192	79885
C	21210	1386
C	21341	1386
C	21374	1386
C	21425	1386
C	21444	521377
C	21528	1386
C	21547	1386
C	21560	1386
C	21576	79885
C	21600	79885
C	21610	1386
C	21623	1386
C	21661	79885
C	21681	1386
C	21695	79885
C	21719	1386
C	21782	1386
C	21808	1386
C	21821	79885
C	21832	1386
C	21890	1386
C	21910	1386
C	21970	79885
U	22001	0
C	22153	79885
C	22163	2
C	22219	1386
C	22269	1386
C	22289	186817
C	22335	79885
C	22354	79885
C	22368	1386
C	22410	1386
U	22461	0
C	22602	79885
C	22615	79885
C	22634	79885
U	22708	0
C	22923	79885
C	22949	79885
C	22963	1386
C	23044	79885
C	23074	79885
C	23097	79885
C	23137	79885
U	23189	0
C	23367	79885
C	23387	79885
C	23408	79885
C	23515	1386
C	23567	79885
C	23610	79885
C	23658	79885
C	23677	79885
C	23730	79885
C	23753	79885
C	23883	79885
C	23907	79885
C	23929	1386
U	23959	0
C	24101	79885
C	24209	2
C	24322	1386
C	24339	1386
C	24367	1386
C	24399	79885
C	24424	1386
C	24445	1385
C	24540	1386
C	24665	79885
C	24679	79885
U	24712	0
C	24857	1386
C	24870	1386
C	24895	1386
U	24908	0
C	25113	79885
C	25129	79885
C	25150	1386
C	25267	1386
C	25497	79885
C	25512	1386
C	25524	1386
C	25542	1386
C	25649	79885
C	25661	79885
C	25675	1386
C	25736	79885
C	25745	79885
C	25761	79885
C	25810	79885
C	25826	1386
C	25838	79885
C	25878	1386
U	25949	0
C	26104	1385
U	26124	0
U	26232	0
C	26440	1386
C	26463	79885
C	26506	79885
C	26518	79885
C	26542	79885
U	26628	0
C	26819	79885
C	26841	79885
C	26859	79885
U	26874	0
C	27104	1386
U	27125	0
C	27250	79885
C	27278	79885
C	27312	79885
U	27332	0
C	27564	79885
C	27679	79885
C	27692	79885
C	27702	79885
C	27758	79885
C	27796	79885
C	27809	79885
C	27828	1386
C	27877	79885
C	27916	79885
C	27923	79885
C	27960	79885
U	27971	0
C	28136	79885
C	28298	79885
C	28315	398511
C	28369	1578
C	28403	1578
C	28425	1624
U	28455	0
C	28556	1578
C	28598	1624
C	28624	1578
C	28675	1624
C	28720	1239
C	28861	1578
C	28897	1578
U	28960	0
C	29100	1624
U	29142	0
U	29257	0
U	29388	0
C	29551	1578
C	29675	1624
C	29693	1578
C	29744	1624
C	29792	1351
C	29887	1624
C	29957	1578
C	30025	1624
C	30085	1624
C	30100	1578
C	30170	1578
C	30269	1624
C	30339	1624
C	30359	1624
C	30444	1624
C	30513	1624
C	30655	1624
C	30673	1624
C	30738	1624
C	30863	1624
C	30885	1624
C	30944	1624
C	31023	1578
C	31072	1624
C	31085	1624
C	31154	1624
C	31233	1273133
C	31249	666
C	31459	1624
C	31490	1578
C	31568	91061
C	31633	1624
C	31688	1578
C	31748	1578
C	31782	1578
C	31798	1624
C	31822	1578
C	31852	1578
C	31930	1578
C	31950	1624
C	31995	1578
C	32040	1578
C	32088	1578
C	32138	1578
C	32213	1578
C	32298	1624
C	32333	1578
C	32377	1624
U	32401	0
C	32586	1578
C	32661	2
C	32794	1578
C	32847	1578
C	32896	1578
C	32951	1624
C	32974	1578
C	33003	1578
C	33040	1578
C	33125	1578
C	33206	1624
C	33250	1578
C	33356	2
C	33418	1578
C	33459	1578
U	33530	0
C	33731	1624
C	33758	1624
C	33791	1624
U	33855	0
C	33929	1578
C	34024	1578
C	34087	91061
C	34169	1578
U	34253	0
C	34400	1578
C	34422	1578
C	34446	1624
C	34467	1624
C	34488	1578
C	34569	1624
C	34584	1578
U	34607	0
C	34754	1578
C	34828	1578
C	34924	1624
C	35113	1578
C	35266	1624
C	35308	1578
C	35380	1624
C	35428	1624
C	35451	1624
C	35477	1578
C	35541	1624
C	35628	1578
C	35757	1578
C	35856	1578
C	35880	1578
C	35945	1578
C	36028	1578
C	36070	1578
U	36131	0
C	36314	1578
C	36353	1578
C	36400	1578
C	36447	1624
C	36490	1578
U	36545	0
C	36657	1578
C	36734	1578
C	36918	1578
U	36997	0
C	37144	1578
C	37202	1624
C	37250	1624
C	37283	1624
C	37325	1578
C	37374	1578
C	37444	1624
C	37483	1624
C	37587	1624
U	37611	0
U	37768	0
C	37911	1624
C	37964	1578
C	38019	712961
C	38129	186826
U	38140	0
C	38264	1578
C	38286	1578
C	38320	1624
C	38379	1578
C	38469	1578
C	38515	1624
C	38546	1624
C	38616	1624
C	38646	1624
C	38677	1624
C	38732	1624
C	38751	1041521
C	38796	1578
C	38894	1624
C	38913	1624
C	38974	1624
C	39059	1624
C	39108	1578
C	39174	1624
C	39216	1578
C	39301	1624
C	39313	1624
C	39333	1624
C	39368	1578
C	39411	1624
C	39455	1624
C	39471	1624
C	39583	1578
C	39627	1578
C	39672	1578
C	39725	1578
C	39816	1578
C	39890	1578
C	39949	1624
C	39999	1578
C	40025	1624
C	40055	1578
C	40074	1578
C	40148	1624
C	40167	1624
C	40206	1578
C	40279	1624
C	40451	1578
C	40498	1578
U	40543	0
C	40693	1578
C	40769	1624
C	40805	1578
C	40927	1624
C	40942	1578
C	41003	1624
C	41036	1578
C	41079	1624
C	41167	1578
C	41190	1624
C	41210	1624
C	41245	1578
C	41276	1624
C	41307	1624
C	41329	1624
C	41363	1624
C	41452	1624
C	41472	1624
C	41497	1578
C	41533	1624
U	41695	0
C	41818	1624
C	41853	1624
C	41875	1624
C	41918	1578
U	41942	0
C	42104	1624
C	42160	1578
C	42187	1578
C	42220	33958
C	42371	1578
C	42409	186826
C	42441	1783272
C	42461	1578
C	42484	186826
C	42760	1578
C	42794	1624
C	42846	1578
C	42868	1578
C	42922	1578
C	42958	1624
C	42997	1624
C	43021	1578
C	43057	2
C	43108	1578
C	43163	1624
C	43181	1578
C	43239	1578
U	43363	0
C	43473	1578
C	43537	1624
C	43585	1624
C	43623	1578
C	43636	1624
C	43649	1624
C	43745	1578
C	43810	1578
C	43838	1578
C	43871	1578
C	43975	1578
C	44017	1773
C	44055	1578
C	44113	1578
C	44190	1578
C	44249	1624
C	44280	1578
U	44322	0
C	44571	1624
C	44590	1624
C	44714	1624
C	44756	1624
C	44793	1624
C	44845	1423799
C	44957	1624
C	44977	1624
C	44998	1578
C	45112	1194971
C	45202	1578
C	45229	1578
