taxID	abd_species	abd_all
199	1.61565E-05	8.00001E-06
200	0.001368594	0.000677668
201	0.001045799	0.000517834
202	5.72211E-06	2.83334E-06
203	1.34638E-06	6.66668E-07
204	2.69276E-06	1.33334E-06
206	1.58199E-05	7.83335E-06
210	1.21174E-05	6.00001E-06
211	6.73189E-07	3.33334E-07
215	1.68297E-06	8.33335E-07
217	6.73189E-07	3.33334E-07
227	3.36595E-07	1.66667E-07
235	4.37573E-05	2.16667E-05
236	7.40508E-06	3.66667E-06
238	1.68297E-06	8.33335E-07
245	2.35616E-06	1.16667E-06
246	3.36595E-07	1.66667E-07
247	4.03914E-06	2E-06
251	1.00978E-06	5.00001E-07
252	3.36595E-06	1.66667E-06
253	1.68297E-06	8.33335E-07
254	3.36595E-07	1.66667E-07
256	1.34638E-06	6.66668E-07
258	2.35616E-06	1.16667E-06
259	1.00978E-06	5.00001E-07
263	1.04344E-05	5.16668E-06
266	5.04892E-06	2.5E-06
271	3.36595E-07	1.66667E-07
274	2.01957E-06	1E-06
277	6.73189E-07	3.33334E-07
280	0.00831153	0.004115508
285	5.72211E-06	2.83334E-06
287	0.000114442	5.66668E-05
288	0.007989409	0.003956007
292	5.04892E-06	2.5E-06
293	2.01957E-06	1E-06
294	2.72642E-05	1.35E-05
296	3.36595E-07	1.66667E-07
297	1.68297E-06	8.33335E-07
298	1.34638E-06	6.66668E-07
300	3.70254E-06	1.83334E-06
301	7.40508E-06	3.66667E-06
303	1.27906E-05	6.33334E-06
304	2.35616E-06	1.16667E-06
305	1.85127E-05	9.16668E-06
316	2.52446E-05	1.25E-05
317	9.29001E-05	4.60001E-05
329	3.70254E-06	1.83334E-06
337	1.34638E-06	6.66668E-07
339	3.36595E-06	1.66667E-06
343	4.03914E-06	2E-06
346	1.68297E-05	8.33335E-06
347	7.06849E-06	3.50001E-06
350	6.73189E-07	3.33334E-07
353	3.36595E-06	1.66667E-06
354	2.69276E-06	1.33334E-06
358	3.16399E-05	1.56667E-05
359	5.38551E-06	2.66667E-06
373	0.013327463	0.006599179
375	1.54834E-05	7.66668E-06
376	1.14442E-05	5.66668E-06
380	7.74168E-06	3.83334E-06
381	1.14442E-05	5.66668E-06
382	1.95225E-05	9.66668E-06
384	4.91428E-05	2.43334E-05
396	8.07827E-06	4.00001E-06
398	2.69276E-06	1.33334E-06
399	6.3953E-06	3.16667E-06
405	0.006588503	0.003262339
406	2.4908E-05	1.23334E-05
408	1.38004E-05	6.83335E-06
410	9.08805E-06	4.50001E-06
414	1.00978E-06	5.00001E-07
415	1.34638E-06	6.66668E-07
417	6.73189E-07	3.33334E-07
421	3.02935E-06	1.5E-06
426	6.73189E-07	3.33334E-07
428	1.34638E-06	6.66668E-07
435	5.72211E-06	2.83334E-06
436	3.36595E-07	1.66667E-07
437	2.69276E-06	1.33334E-06
442	1.34638E-06	6.66668E-07
446	1.85127E-05	9.16668E-06
447	3.36595E-07	1.66667E-07
448	3.36595E-07	1.66667E-07
449	1.68297E-06	8.33335E-07
451	2.01957E-06	1E-06
452	1.00978E-06	5.00001E-07
453	1.68297E-06	8.33335E-07
454	4.03914E-06	2E-06
455	1.68297E-06	8.33335E-07
456	6.73189E-07	3.33334E-07
458	6.73189E-07	3.33334E-07
460	1.34638E-06	6.66668E-07
464	3.36595E-07	1.66667E-07
466	3.36595E-07	1.66667E-07
470	0.000567835	0.000281167
471	3.36595E-06	1.66667E-06
476	6.73189E-07	3.33334E-07
477	3.36595E-07	1.66667E-07
478	3.36595E-07	1.66667E-07
480	3.70254E-06	1.83334E-06
485	7.06849E-06	3.50001E-06
486	1.34638E-06	6.66668E-07
487	1.88493E-05	9.33335E-06
488	3.36595E-07	1.66667E-07
489	1.00978E-06	5.00001E-07
490	3.36595E-07	1.66667E-07
493	3.36595E-07	1.66667E-07
494	1.00978E-06	5.00001E-07
495	3.36595E-07	1.66667E-07
500	0.003336999	0.001652336
504	1.34638E-06	6.66668E-07
505	3.36595E-07	1.66667E-07
511	4.03914E-06	2E-06
518	3.70254E-06	1.83334E-06
519	3.70254E-06	1.83334E-06
520	2.96203E-05	1.46667E-05
521	2.01957E-06	1E-06
524	3.36595E-07	1.66667E-07
529	1.0771E-05	5.33334E-06
531	3.36595E-07	1.66667E-07
533	0.004876583	0.002414671
536	2.12055E-05	1.05E-05
537	2.35616E-06	1.16667E-06
539	6.73189E-07	3.33334E-07
542	2.01957E-06	1E-06
545	1.11076E-05	5.50001E-06
546	2.01957E-05	1E-05
548	2.52446E-05	1.25E-05
549	3.02935E-06	1.5E-06
550	0.000123867	6.13334E-05
552	2.35616E-06	1.16667E-06
553	7.00117E-05	3.46667E-05
554	0.002155888	0.001067502
556	1.34638E-06	6.66668E-07
562	0.000560093	0.000277334
563	6.3953E-06	3.16667E-06
564	3.70254E-06	1.83334E-06
565	2.69276E-06	1.33334E-06
566	6.73189E-07	3.33334E-07
569	3.02935E-06	1.5E-06
571	4.54403E-05	2.25E-05
573	0.000366888	0.000181667
575	5.04892E-06	2.5E-06
577	6.73189E-06	3.33334E-06
580	3.02935E-06	1.5E-06
582	5.38551E-06	2.66667E-06
584	6.3953E-06	3.16667E-06
585	1.00978E-06	5.00001E-07
587	2.35616E-06	1.16667E-06
588	2.69276E-06	1.33334E-06
614	2.35616E-06	1.16667E-06
615	5.38551E-05	2.66667E-05
618	2.69276E-06	1.33334E-06
621	3.70254E-06	1.83334E-06
622	4.71232E-06	2.33334E-06
623	9.08805E-06	4.50001E-06
624	1.71663E-05	8.50002E-06
628	5.38551E-06	2.66667E-06
630	8.07827E-06	4.00001E-06
631	1.00978E-06	5.00001E-07
632	6.3953E-06	3.16667E-06
633	2.01957E-06	1E-06
634	6.73189E-07	3.33334E-07
636	1.81761E-05	9.00002E-06
638	3.36595E-06	1.66667E-06
644	5.72211E-06	2.83334E-06
645	6.3953E-06	3.16667E-06
646	3.36595E-07	1.66667E-07
648	2.01957E-06	1E-06
649	3.36595E-07	1.66667E-07
650	1.68297E-06	8.33335E-07
651	1.00978E-06	5.00001E-07
652	3.70254E-06	1.83334E-06
654	4.03914E-06	2E-06
656	3.36595E-07	1.66667E-07
659	2.69276E-06	1.33334E-06
661	1.68297E-06	8.33335E-07
663	2.38982E-05	1.18334E-05
666	0.000148438	7.35001E-05
668	9.42465E-06	4.66668E-06
669	0.000131608	6.51668E-05
670	0.000333229	0.000165
671	4.03914E-06	2E-06
672	4.71232E-05	2.33334E-05
673	2.01957E-06	1E-06
674	5.38551E-06	2.66667E-06
675	2.35616E-06	1.16667E-06
676	5.72211E-06	2.83334E-06
680	0.004492528	0.002224504
685	6.0587E-06	3.00001E-06
687	2.35616E-06	1.16667E-06
688	6.73189E-07	3.33334E-07
689	3.36595E-06	1.66667E-06
691	4.37573E-06	2.16667E-06
693	3.70254E-06	1.83334E-06
703	5.38551E-06	2.66667E-06
714	8.41486E-06	4.16667E-06
715	1.04344E-05	5.16668E-06
716	3.36595E-07	1.66667E-07
717	6.73189E-07	3.33334E-07
718	3.36595E-07	1.66667E-07
722	2.01957E-06	1E-06
723	1.34638E-06	6.66668E-07
726	7.40508E-06	3.66667E-06
727	7.77534E-05	3.85001E-05
728	3.36595E-06	1.66667E-06
729	2.01957E-06	1E-06
730	4.71232E-06	2.33334E-06
731	0.002420452	0.001198502
732	2.35616E-06	1.16667E-06
733	1.00978E-05	5.00001E-06
734	6.73189E-07	3.33334E-07
735	1.34638E-06	6.66668E-07
738	4.71232E-06	2.33334E-06
739	1.34638E-06	6.66668E-07
747	5.18356E-05	2.56667E-05
749	1.00978E-06	5.00001E-07
750	4.37573E-06	2.16667E-06
751	3.36595E-07	1.66667E-07
755	1.68297E-06	8.33335E-07
756	5.72211E-06	2.83334E-06
757	6.73189E-07	3.33334E-07
758	3.70254E-06	1.83334E-06
761	2.01957E-06	1E-06
769	0.000890293	0.000440834
770	2.82739E-05	1.4E-05
774	3.70254E-06	1.83334E-06
777	2.35616E-06	1.16667E-06
779	4.71232E-06	2.33334E-06
781	4.03914E-06	2E-06
782	1.00978E-05	5.00001E-06
783	3.02935E-06	1.5E-06
784	2.35616E-06	1.16667E-06
785	4.03914E-06	2E-06
786	0.001688359	0.000836002
787	5.85675E-05	2.90001E-05
788	5.38551E-06	2.66667E-06
803	1.00978E-06	5.00001E-07
807	5.72211E-06	2.83334E-06
813	0.000674536	0.000334001
817	4.03914E-06	2E-06
818	1.68297E-06	8.33335E-07
820	1.00978E-06	5.00001E-07
821	3.70254E-06	1.83334E-06
823	6.73189E-07	3.33334E-07
824	1.34638E-06	6.66668E-07
826	0.005692488	0.002818672
827	1.38004E-05	6.83335E-06
831	6.73189E-07	3.33334E-07
833	6.73189E-07	3.33334E-07
837	2.01957E-06	1E-06
839	6.73189E-07	3.33334E-07
844	2.01957E-06	1E-06
847	4.37573E-06	2.16667E-06
851	1.68297E-06	8.33335E-07
852	3.36595E-07	1.66667E-07
853	3.36595E-06	1.66667E-06
854	6.73189E-07	3.33334E-07
856	3.36595E-07	1.66667E-07
858	3.36595E-07	1.66667E-07
859	6.73189E-07	3.33334E-07
861	6.73189E-07	3.33334E-07
863	3.02935E-06	1.5E-06
870	0.003604592	0.001784837
873	2.69276E-06	1.33334E-06
876	1.00978E-06	5.00001E-07
878	1.00978E-06	5.00001E-07
879	3.36595E-06	1.66667E-06
880	0.004774258	0.002364004
889	1.34638E-06	6.66668E-07
891	1.00978E-06	5.00001E-07
894	3.70254E-06	1.83334E-06
897	2.01957E-06	1E-06
899	0.004051926	0.002006337
901	1.68297E-06	8.33335E-07
905	3.36595E-07	1.66667E-07
907	3.36595E-07	1.66667E-07
912	0.009625259	0.004766009
913	5.18356E-05	2.56667E-05
915	1.95225E-05	9.66668E-06
916	0.006396644	0.003167339
917	3.02935E-06	1.5E-06
920	6.73189E-07	3.33334E-07
921	8.07827E-06	4.00001E-06
926	3.02935E-06	1.5E-06
929	3.02935E-06	1.5E-06
930	6.73189E-07	3.33334E-07
931	3.36595E-07	1.66667E-07
934	6.73189E-07	3.33334E-07
940	3.36595E-07	1.66667E-07
944	5.04892E-06	2.5E-06
945	0.002401602	0.001189169
948	8.75146E-06	4.33334E-06
950	0.000852931	0.000422334
951	0.001734135	0.000858668
954	1.34638E-06	6.66668E-07
955	1.34638E-06	6.66668E-07
959	4.71232E-06	2.33334E-06
960	2.01957E-06	1E-06
964	6.73189E-07	3.33334E-07
966	3.36595E-07	1.66667E-07
971	5.04892E-06	2.5E-06
979	6.73189E-07	3.33334E-07
982	2.35616E-06	1.16667E-06
983	1.68297E-06	8.33335E-07
984	3.36595E-07	1.66667E-07
985	0.010681156	0.005288843
986	0.009544476	0.004726009
988	2.35616E-06	1.16667E-06
989	1.34638E-06	6.66668E-07
990	1.34638E-06	6.66668E-07
991	2.35616E-06	1.16667E-06
995	1.34638E-06	6.66668E-07
996	3.36595E-06	1.66667E-06
997	2.01957E-06	1E-06
998	1.00978E-06	5.00001E-07
1002	2.35616E-06	1.16667E-06
1003	1.00978E-06	5.00001E-07
1004	2.69276E-06	1.33334E-06
1008	2.01957E-06	1E-06
1010	3.36595E-07	1.66667E-07
1017	6.73189E-07	3.33334E-07
1018	3.36595E-07	1.66667E-07
1019	6.73189E-07	3.33334E-07
1022	1.68297E-06	8.33335E-07
1026	3.36595E-06	1.66667E-06
1027	2.35616E-06	1.16667E-06
1028	6.73189E-07	3.33334E-07
1031	2.35616E-06	1.16667E-06
1034	3.36595E-07	1.66667E-07
1035	1.17808E-05	5.83334E-06
1044	1.68297E-06	8.33335E-07
1048	6.73189E-07	3.33334E-07
1049	1.34638E-06	6.66668E-07
1052	1.17808E-05	5.83334E-06
1053	0.006817387	0.003375673
1061	2.35616E-06	1.16667E-06
1063	4.03914E-06	2E-06
1069	6.73189E-07	3.33334E-07
1071	6.0587E-06	3.00001E-06
1074	4.03914E-06	2E-06
1075	1.34638E-06	6.66668E-07
1076	3.13033E-05	1.55E-05
1079	1.88493E-05	9.33335E-06
1080	3.36595E-07	1.66667E-07
1082	5.38551E-06	2.66667E-06
1083	1.00978E-06	5.00001E-07
1084	5.38551E-06	2.66667E-06
1085	0.010913743	0.00540401
1086	3.36595E-06	1.66667E-06
1087	3.36595E-06	1.66667E-06
1092	0.003231308	0.001600003
1094	0.004822727	0.002388004
1096	0.003123934	0.001546836
1097	1.81761E-05	9.00002E-06
1098	2.69276E-06	1.33334E-06
1100	1.91859E-05	9.50002E-06
1102	0.000965353	0.000478001
1108	0.001891325	0.000936502
1112	1.68297E-06	8.33335E-07
1122	2.01957E-06	1E-06
1124	5.04892E-06	2.5E-06
1126	1.71663E-05	8.50002E-06
1147	3.36595E-07	1.66667E-07
1148	6.73189E-07	3.33334E-07
1160	2.01957E-06	1E-06
1164	2.01957E-06	1E-06
1165	5.72211E-06	2.83334E-06
1176	1.68297E-06	8.33335E-07
1178	3.26497E-05	1.61667E-05
1184	1.21174E-05	6.00001E-06
1188	3.36595E-06	1.66667E-06
1206	0.013397811	0.006634012
1208	3.36595E-07	1.66667E-07
1219	4.37573E-06	2.16667E-06
1223	4.37573E-06	2.16667E-06
1229	1.34638E-06	6.66668E-07
1231	5.38551E-06	2.66667E-06
1233	1.34638E-06	6.66668E-07
1238	1.34638E-06	6.66668E-07
1245	6.73189E-07	3.33334E-07
1247	1.68297E-06	8.33335E-07
1249	3.36595E-07	1.66667E-07
1252	1.34638E-06	6.66668E-07
1254	1.78395E-05	8.83335E-06
1255	0.0041869	0.00207317
1258	6.73189E-07	3.33334E-07
1260	2.35616E-06	1.16667E-06
1264	6.73189E-07	3.33334E-07
1265	2.69276E-06	1.33334E-06
1267	5.04892E-06	2.5E-06
1270	6.3953E-06	3.16667E-06
1272	1.68297E-06	8.33335E-07
1273	2.35616E-06	1.16667E-06
1274	2.01957E-06	1E-06
1275	1.00978E-06	5.00001E-07
1276	0.002283458	0.001130669
1280	7.87631E-05	3.90001E-05
1282	6.73189E-06	3.33334E-06
1283	1.34638E-06	6.66668E-07
1286	6.73189E-07	3.33334E-07
1288	6.73189E-07	3.33334E-07
1290	2.69276E-06	1.33334E-06
1292	3.36595E-07	1.66667E-07
1293	6.73189E-07	3.33334E-07
1294	1.00978E-06	5.00001E-07
1296	3.36595E-07	1.66667E-07
1299	3.36595E-06	1.66667E-06
1302	0.000738489	0.000365667
1303	2.08689E-05	1.03334E-05
1304	2.35616E-06	1.16667E-06
1305	5.38551E-05	2.66667E-05
1307	1.27906E-05	6.33334E-06
1308	2.01957E-06	1E-06
1309	1.04344E-05	5.16668E-06
1310	1.00978E-06	5.00001E-07
1311	4.67866E-05	2.31667E-05
1313	0.000134638	6.66668E-05
1314	9.08805E-06	4.50001E-06
1317	3.36595E-07	1.66667E-07
1318	6.3953E-06	3.16667E-06
1322	6.73189E-07	3.33334E-07
1323	1.34638E-06	6.66668E-07
1326	6.73189E-07	3.33334E-07
1328	4.03914E-06	2E-06
1329	6.73189E-07	3.33334E-07
1333	3.36595E-07	1.66667E-07
1334	1.68297E-06	8.33335E-07
1335	3.36595E-07	1.66667E-07
1336	3.36595E-06	1.66667E-06
1337	6.73189E-07	3.33334E-07
1338	2.35616E-06	1.16667E-06
1339	3.36595E-07	1.66667E-07
1340	1.00978E-06	5.00001E-07
1343	6.73189E-07	3.33334E-07
1345	6.73189E-07	3.33334E-07
1346	1.68297E-06	8.33335E-07
1348	3.36595E-07	1.66667E-07
1349	3.36595E-07	1.66667E-07
1351	1.2454E-05	6.16668E-06
1352	5.72211E-05	2.83334E-05
1354	5.38551E-06	2.66667E-06
1355	6.73189E-07	3.33334E-07
1356	3.36595E-07	1.66667E-07
1358	5.38551E-06	2.66667E-06
1363	2.01957E-06	1E-06
1364	1.00978E-06	5.00001E-07
1366	6.73189E-07	3.33334E-07
1371	6.73189E-07	3.33334E-07
1376	6.73189E-06	3.33334E-06
1377	1.00978E-06	5.00001E-07
1379	3.36595E-07	1.66667E-07
1381	6.73189E-07	3.33334E-07
1382	3.36595E-07	1.66667E-07
1383	3.36595E-07	1.66667E-07
1390	1.68297E-06	8.33335E-07
1391	3.36595E-07	1.66667E-07
1392	7.06849E-06	3.50001E-06
1394	3.36595E-07	1.66667E-07
1396	0.000415694	0.000205834
1397	1.00978E-06	5.00001E-07
1398	4.03914E-06	2E-06
1399	6.73189E-07	3.33334E-07
1401	1.34638E-06	6.66668E-07
1402	3.02935E-06	1.5E-06
1404	5.72211E-06	2.83334E-06
1405	7.74168E-06	3.83334E-06
1406	6.3953E-06	3.16667E-06
1407	2.01957E-06	1E-06
1408	5.38551E-06	2.66667E-06
1409	3.36595E-07	1.66667E-07
1411	3.36595E-07	1.66667E-07
1413	6.73189E-07	3.33334E-07
1418	1.68297E-06	8.33335E-07
1421	1.00978E-06	5.00001E-07
1422	2.69276E-05	1.33334E-05
1423	7.06849E-06	3.50001E-06
1426	1.11076E-05	5.50001E-06
1428	1.38004E-05	6.83335E-06
1449	3.36595E-07	1.66667E-07
1450	3.70254E-06	1.83334E-06
1451	1.34638E-06	6.66668E-07
1452	6.73189E-07	3.33334E-07
1454	1.34638E-06	6.66668E-07
1455	1.68297E-06	8.33335E-07
1458	3.36595E-07	1.66667E-07
1459	3.36595E-07	1.66667E-07
1461	3.36595E-07	1.66667E-07
1462	5.38551E-06	2.66667E-06
1464	4.03914E-06	2E-06
1465	3.36595E-06	1.66667E-06
1467	1.34638E-06	6.66668E-07
1471	2.69276E-06	1.33334E-06
1472	1.68297E-06	8.33335E-07
1474	1.00978E-06	5.00001E-07
1476	6.73189E-07	3.33334E-07
1478	2.69276E-06	1.33334E-06
1479	2.69276E-06	1.33334E-06
1482	1.34638E-06	6.66668E-07
1484	2.01957E-06	1E-06
1488	6.73189E-07	3.33334E-07
1490	3.70254E-06	1.83334E-06
1491	4.84696E-05	2.4E-05
1492	4.37573E-06	2.16667E-06
1493	2.01957E-06	1E-06
1495	1.68297E-06	8.33335E-07
1496	9.82856E-05	4.86668E-05
1497	6.73189E-06	3.33334E-06
1498	1.34638E-06	6.66668E-07
1499	2.35616E-06	1.16667E-06
1501	7.06849E-06	3.50001E-06
1502	0.007658537	0.003792174
1503	3.36595E-07	1.66667E-07
1504	1.00978E-06	5.00001E-07
1505	2.69276E-06	1.33334E-06
1507	1.34638E-06	6.66668E-07
1509	9.42465E-06	4.66668E-06
1510	1.54834E-05	7.66668E-06
1512	1.68297E-06	8.33335E-07
1513	6.3953E-06	3.16667E-06
1515	0.00784501	0.003884507
1517	3.02935E-06	1.5E-06
1519	2.01957E-06	1E-06
1520	4.03914E-06	2E-06
1521	3.36595E-07	1.66667E-07
1525	0.005840253	0.002891839
1526	1.00978E-06	5.00001E-07
1527	7.40508E-06	3.66667E-06
1528	6.73189E-07	3.33334E-07
1529	2.01957E-06	1E-06
1531	1.34638E-06	6.66668E-07
1532	3.36595E-07	1.66667E-07
1533	1.00978E-06	5.00001E-07
1534	2.35616E-06	1.16667E-06
1537	3.36595E-07	1.66667E-07
1540	3.36595E-07	1.66667E-07
1542	0.00101416	0.000502168
1547	1.00978E-06	5.00001E-07
1548	3.36595E-07	1.66667E-07
1553	2.01957E-06	1E-06
1556	1.68297E-06	8.33335E-07
1557	1.34638E-06	6.66668E-07
1559	1.00978E-06	5.00001E-07
1561	4.37573E-06	2.16667E-06
1563	2.01957E-06	1E-06
1564	5.72211E-06	2.83334E-06
1565	1.44736E-05	7.16668E-06
1566	3.36595E-07	1.66667E-07
1571	3.36595E-07	1.66667E-07
1575	3.70254E-06	1.83334E-06
1579	2.69276E-06	1.33334E-06
1580	3.02935E-06	1.5E-06
1581	6.73189E-07	3.33334E-07
1582	6.73189E-07	3.33334E-07
1583	3.36595E-07	1.66667E-07
1584	3.36595E-07	1.66667E-07
1587	3.70254E-06	1.83334E-06
1588	3.36595E-07	1.66667E-07
1589	3.36595E-07	1.66667E-07
1590	7.06849E-06	3.50001E-06
1596	3.36595E-07	1.66667E-07
1597	4.03914E-06	2E-06
1598	4.71232E-06	2.33334E-06
1599	6.0587E-06	3.00001E-06
1600	3.36595E-07	1.66667E-07
1601	3.36595E-07	1.66667E-07
1602	1.34638E-06	6.66668E-07
1605	2.01957E-06	1E-06
1606	2.35616E-06	1.16667E-06
1610	3.36595E-07	1.66667E-07
1612	2.01957E-06	1E-06
1613	6.73189E-07	3.33334E-07
1614	3.36595E-07	1.66667E-07
1615	3.36595E-07	1.66667E-07
1618	3.36595E-07	1.66667E-07
1620	1.00978E-06	5.00001E-07
1622	3.36595E-07	1.66667E-07
1623	2.35616E-06	1.16667E-06
1625	1.00978E-06	5.00001E-07
1626	3.36595E-07	1.66667E-07
1629	2.69276E-06	1.33334E-06
1630	6.73189E-07	3.33334E-07
1631	3.36595E-07	1.66667E-07
1633	6.73189E-07	3.33334E-07
1638	2.01957E-06	1E-06
1639	2.25518E-05	1.11667E-05
1640	3.36595E-07	1.66667E-07
1641	1.00978E-06	5.00001E-07
1646	0.006097411	0.003019172
1648	6.73189E-07	3.33334E-07
1650	6.73189E-07	3.33334E-07
1652	3.36595E-07	1.66667E-07
1655	2.35616E-06	1.16667E-06
1656	6.73189E-07	3.33334E-07
1659	1.34638E-06	6.66668E-07
1660	1.68297E-06	8.33335E-07
1661	6.73189E-07	3.33334E-07
1664	2.01957E-06	1E-06
1665	6.3953E-06	3.16667E-06
1680	3.02935E-06	1.5E-06
1681	6.73189E-07	3.33334E-07
1683	3.36595E-07	1.66667E-07
1684	1.68297E-06	8.33335E-07
1685	2.69276E-06	1.33334E-06
1686	1.00978E-06	5.00001E-07
1688	3.02935E-06	1.5E-06
1692	6.73189E-07	3.33334E-07
1693	1.00978E-06	5.00001E-07
1694	5.72211E-06	2.83334E-06
1697	3.36595E-07	1.66667E-07
1703	1.68297E-06	8.33335E-07
1705	6.73189E-07	3.33334E-07
1708	1.34638E-06	6.66668E-07
1709	5.04892E-06	2.5E-06
1710	5.38551E-06	2.66667E-06
1711	2.01957E-06	1E-06
1712	1.00978E-06	5.00001E-07
1714	3.36595E-07	1.66667E-07
1717	2.92837E-05	1.45E-05
1718	2.69276E-06	1.33334E-06
1719	1.68297E-06	8.33335E-07
1721	6.73189E-07	3.33334E-07
1724	3.36595E-07	1.66667E-07
1725	5.04892E-06	2.5E-06
1727	1.34638E-06	6.66668E-07
1731	2.01957E-06	1E-06
1732	2.01957E-06	1E-06
1735	3.36595E-07	1.66667E-07
1736	6.73189E-07	3.33334E-07
1741	6.0587E-06	3.00001E-06
1744	1.27906E-05	6.33334E-06
1747	1.4137E-05	7.00001E-06
1748	1.00978E-06	5.00001E-07
1749	1.34638E-06	6.66668E-07
1750	3.02935E-06	1.5E-06
1753	3.36595E-07	1.66667E-07
1764	9.42465E-06	4.66668E-06
1766	5.72211E-06	2.83334E-06
1767	2.01957E-06	1E-06
1768	1.44736E-05	7.16668E-06
1769	1.68297E-06	8.33335E-07
1771	3.36595E-07	1.66667E-07
1772	7.40508E-06	3.66667E-06
1773	0.000107037	5.30001E-05
1774	3.02935E-06	1.5E-06
1776	3.36595E-06	1.66667E-06
1777	3.36595E-07	1.66667E-07
1778	3.02935E-06	1.5E-06
1780	6.3953E-06	3.16667E-06
1781	1.21174E-05	6.00001E-06
1782	3.36595E-07	1.66667E-07
1783	1.34638E-06	6.66668E-07
1784	3.02935E-06	1.5E-06
1786	1.68297E-06	8.33335E-07
1787	6.73189E-07	3.33334E-07
1788	6.73189E-07	3.33334E-07
1789	4.71232E-06	2.33334E-06
1790	6.73189E-06	3.33334E-06
1791	1.81761E-05	9.00002E-06
1792	4.71232E-06	2.33334E-06
1793	3.36595E-06	1.66667E-06
1795	1.34638E-06	6.66668E-07
1796	3.36595E-07	1.66667E-07
1797	7.06849E-06	3.50001E-06
1798	1.68297E-06	8.33335E-07
1799	6.73189E-07	3.33334E-07
1800	1.68297E-05	8.33335E-06
1801	1.68297E-06	8.33335E-07
1802	3.36595E-07	1.66667E-07
1804	1.00978E-05	5.00001E-06
1807	5.04892E-06	2.5E-06
1809	1.00978E-06	5.00001E-07
1810	1.75029E-05	8.66668E-06
1814	3.36595E-07	1.66667E-07
1822	4.37573E-06	2.16667E-06
1823	4.37573E-06	2.16667E-06
1824	3.36595E-07	1.66667E-07
1828	3.70254E-06	1.83334E-06
1829	5.04892E-06	2.5E-06
1830	1.78395E-05	8.83335E-06
1833	1.17808E-05	5.83334E-06
1836	4.03914E-06	2E-06
1837	3.36595E-06	1.66667E-06
1843	2.35616E-06	1.16667E-06
1844	1.00978E-06	5.00001E-07
1848	4.37573E-06	2.16667E-06
1850	1.68297E-06	8.33335E-07
1852	0.00482542	0.002389338
1861	5.38551E-06	2.66667E-06
1863	1.68297E-06	8.33335E-07
1866	3.02935E-06	1.5E-06
1867	2.69276E-06	1.33334E-06
1869	5.04892E-06	2.5E-06
1874	3.36595E-07	1.66667E-07
1877	6.3953E-06	3.16667E-06
1880	5.04892E-06	2.5E-06
1881	4.37573E-06	2.16667E-06
1885	3.36595E-07	1.66667E-07
1886	9.76124E-06	4.83334E-06
1888	8.41486E-06	4.16667E-06
1889	2.01957E-06	1E-06
1890	1.34638E-06	6.66668E-07
1892	6.73189E-07	3.33334E-07
1893	3.02935E-06	1.5E-06
1894	3.36595E-07	1.66667E-07
1896	1.34638E-06	6.66668E-07
1898	3.36595E-07	1.66667E-07
1901	3.02935E-06	1.5E-06
1902	3.36595E-07	1.66667E-07
1903	6.73189E-07	3.33334E-07
