taxID	abd_species	abd_all
456	1.48608E-06	8.00191E-07
458	3.7152E-07	2.00048E-07
460	2.13624E-06	1.15027E-06
463	2.13624E-06	1.15027E-06
464	1.3932E-06	7.50179E-07
466	1.02168E-06	5.50131E-07
470	0.00023025	0.00012398
471	2.322E-06	1.2503E-06
476	1.8576E-07	1.00024E-07
477	6.50161E-07	3.50083E-07
478	4.644E-07	2.5006E-07
480	0.000404121	0.000217602
483	0.000376907	0.000202948
484	3.34368E-06	1.80043E-06
485	6.52018E-05	3.51084E-05
486	0.000453255	0.000244058
487	0.00016932	9.11717E-05
488	2.87928E-06	1.55037E-06
489	8.17345E-06	4.40105E-06
490	4.644E-06	2.5006E-06
492	2.13624E-06	1.15027E-06
493	2.7864E-07	1.50036E-07
494	2.13624E-06	1.15027E-06
495	3.43656E-06	1.85044E-06
496	3.7152E-07	2.00048E-07
498	1.8576E-07	1.00024E-07
500	9.28801E-07	5.00119E-07
502	8.35921E-07	4.50107E-07
504	7.24465E-06	3.90093E-06
505	9.28801E-07	5.00119E-07
511	2.60064E-06	1.40033E-06
518	0.000175636	9.45725E-05
519	3.43656E-05	1.85044E-05
520	0.001771966	0.000954127
521	5.29417E-06	2.85068E-06
523	9.28801E-08	5.00119E-08
524	5.29417E-06	2.85068E-06
525	1.30032E-06	7.00167E-07
526	3.7152E-07	2.00048E-07
529	1.76472E-06	9.50226E-07
531	2.7864E-07	1.50036E-07
533	1.30032E-06	7.00167E-07
536	8.54497E-06	4.6011E-06
537	1.30032E-06	7.00167E-07
539	1.20744E-06	6.50155E-07
542	1.8576E-06	1.00024E-06
545	1.0867E-05	5.85139E-06
546	1.82974E-05	9.85235E-06
548	1.82974E-05	9.85235E-06
549	1.8576E-05	1.00024E-05
550	4.95051E-05	2.66563E-05
552	0.002148409	0.001156825
553	0.000657498	0.000354034
554	3.7152E-06	2.00048E-06
556	3.43656E-06	1.85044E-06
562	0.000577157	0.000310774
563	5.38705E-06	2.90069E-06
564	2.87928E-06	1.55037E-06
565	4.36536E-06	2.35056E-06
566	1.11456E-06	6.00143E-07
569	3.43656E-06	1.85044E-06
571	2.63779E-05	1.42034E-05
573	0.00026573	0.000143084
575	3.52944E-06	1.90045E-06
577	5.57281E-06	3.00071E-06
580	3.34368E-06	1.80043E-06
582	0.000371706	0.000200148
584	0.000384338	0.000206949
585	5.01552E-06	2.70064E-06
587	1.22602E-05	6.60157E-06
588	0.000485391	0.000261362
614	0.000522451	0.000281317
615	0.000122044	6.57157E-05
618	0.00298173	0.001605532
621	3.80808E-06	2.05049E-06
622	4.27248E-06	2.30055E-06
623	9.75241E-06	5.25125E-06
624	1.69042E-05	9.10217E-06
628	0.002602036	0.001401084
630	1.69971E-05	9.15218E-06
631	3.99384E-06	2.15051E-06
632	1.59754E-05	8.60205E-06
633	5.85145E-06	3.15075E-06
634	5.57281E-07	3.00071E-07
636	8.91649E-06	4.80114E-06
638	5.47993E-06	2.9507E-06
644	2.92572E-05	1.57538E-05
645	1.92262E-05	1.03525E-05
646	1.30032E-05	7.00167E-06
648	1.04026E-05	5.60133E-06
649	5.57281E-07	3.00071E-07
650	5.94433E-06	3.20076E-06
651	3.2508E-06	1.75042E-06
652	4.644E-06	2.5006E-06
654	0.000877252	0.000472362
656	1.52323E-05	8.20195E-06
659	4.08672E-06	2.20052E-06
661	3.15792E-06	1.7004E-06
663	3.24152E-05	1.74542E-05
666	0.000167927	9.04215E-05
668	2.70281E-05	1.45535E-05
669	2.95359E-05	1.59038E-05
670	0.000289972	0.000156137
671	5.1084E-06	2.75066E-06
672	2.88857E-05	1.55537E-05
673	2.22912E-06	1.20029E-06
674	7.98769E-06	4.30102E-06
675	6.78025E-06	3.65087E-06
676	2.90715E-05	1.56537E-05
680	3.29724E-05	1.77542E-05
685	1.26317E-05	6.80162E-06
687	1.67184E-06	9.00214E-07
688	0.000156131	8.407E-05
689	2.13624E-06	1.15027E-06
691	2.322E-06	1.2503E-06
693	2.60064E-06	1.40033E-06
703	2.04336E-06	1.10026E-06
714	4.08672E-06	2.20052E-06
715	4.27248E-06	2.30055E-06
716	2.7864E-07	1.50036E-07
717	2.7864E-07	1.50036E-07
718	9.28801E-08	5.00119E-08
722	1.20744E-06	6.50155E-07
723	4.644E-07	2.5006E-07
726	3.62232E-06	1.95046E-06
727	4.21676E-05	2.27054E-05
728	3.62232E-06	1.95046E-06
729	3.2508E-06	1.75042E-06
730	3.99384E-06	2.15051E-06
731	1.95048E-06	1.05025E-06
732	1.02168E-06	5.50131E-07
733	2.13624E-06	1.15027E-06
734	3.7152E-07	2.00048E-07
735	6.50161E-07	3.50083E-07
736	9.28801E-08	5.00119E-08
738	2.322E-06	1.2503E-06
739	1.20744E-06	6.50155E-07
747	0.000225327	0.000121329
749	8.35921E-07	4.50107E-07
750	0.000951371	0.000512272
751	5.57281E-07	3.00071E-07
753	8.35921E-07	4.50107E-07
754	5.57281E-07	3.00071E-07
755	4.644E-07	2.5006E-07
756	4.644E-07	2.5006E-07
757	2.7864E-07	1.50036E-07
758	1.02168E-06	5.50131E-07
761	1.57896E-06	8.50202E-07
769	1.02168E-06	5.50131E-07
770	0.000228671	0.000123129
774	4.73688E-06	2.55061E-06
777	1.30032E-06	7.00167E-07
779	0.000862392	0.000464361
781	4.27248E-06	2.30055E-06
782	0.000592854	0.000319226
783	7.52329E-06	4.05096E-06
784	0.000917098	0.000493818
785	7.61617E-06	4.10098E-06
786	1.28175E-05	6.90164E-06
787	0.000535268	0.000288219
788	8.54497E-06	4.6011E-06
803	0.000877624	0.000472563
807	4.644E-07	2.5006E-07
813	8.86076E-05	4.77114E-05
817	1.10527E-05	5.95142E-06
818	4.73688E-06	2.55061E-06
820	3.90096E-06	2.1005E-06
821	1.161E-05	6.25149E-06
823	3.34368E-06	1.80043E-06
824	5.57281E-07	3.00071E-07
826	1.67184E-06	9.00214E-07
827	5.57281E-07	3.00071E-07
831	2.04336E-06	1.10026E-06
837	7.98769E-06	4.30102E-06
839	1.02168E-06	5.50131E-07
840	9.28801E-08	5.00119E-08
844	0.001776053	0.000956328
847	1.95048E-06	1.05025E-06
849	2.7864E-07	1.50036E-07
850	0.000574185	0.000309174
851	0.000109691	5.90641E-05
852	2.04336E-06	1.10026E-06
853	5.57281E-06	3.00071E-06
854	1.11456E-06	6.00143E-07
856	4.644E-07	2.5006E-07
858	4.36536E-06	2.35056E-06
859	3.2508E-06	1.75042E-06
860	1.48608E-06	8.00191E-07
861	1.02168E-06	5.50131E-07
863	0.002437359	0.001312413
867	9.28801E-08	5.00119E-08
870	1.02168E-06	5.50131E-07
873	0.003281361	0.001766871
876	1.99692E-05	1.07526E-05
878	1.3932E-06	7.50179E-07
879	0.003027612	0.001630238
880	3.62232E-06	1.95046E-06
881	0.000804434	0.000433153
889	1.3932E-06	7.50179E-07
891	5.57281E-07	3.00071E-07
894	2.87928E-06	1.55037E-06
897	1.30032E-06	7.00167E-07
899	6.50161E-07	3.50083E-07
901	1.95048E-06	1.05025E-06
905	0.001369981	0.000737676
907	0.000730409	0.000393294
912	1.20744E-06	6.50155E-07
913	2.04336E-06	1.10026E-06
915	1.11456E-06	6.00143E-07
916	2.04336E-06	1.10026E-06
917	3.2508E-06	1.75042E-06
920	0.000789852	0.000425301
921	0.003210772	0.001728862
926	6.50161E-07	3.50083E-07
927	0.00087168	0.000469362
929	2.13624E-06	1.15027E-06
930	1.51395E-05	8.15194E-06
931	2.7864E-07	1.50036E-07
934	1.8576E-07	1.00024E-07
940	2.7864E-07	1.50036E-07
944	2.7864E-07	1.50036E-07
945	3.7152E-07	2.00048E-07
948	3.80808E-06	2.05049E-06
950	9.28801E-08	5.00119E-08
951	9.28801E-08	5.00119E-08
954	2.7864E-07	1.50036E-07
955	2.04336E-06	1.10026E-06
959	2.87928E-06	1.55037E-06
960	1.3932E-06	7.50179E-07
964	7.43041E-07	4.00095E-07
971	4.08672E-06	2.20052E-06
979	0.000373006	0.000200848
982	1.57896E-06	8.50202E-07
983	1.20744E-06	6.50155E-07
984	2.7864E-07	1.50036E-07
985	1.11456E-06	6.00143E-07
986	2.04336E-06	1.10026E-06
987	2.7864E-07	1.50036E-07
988	7.43041E-07	4.00095E-07
989	1.02168E-06	5.50131E-07
990	9.28801E-07	5.00119E-07
991	8.35921E-07	4.50107E-07
995	0.003941738	0.002122455
996	0.002306027	0.001241696
997	1.3932E-06	7.50179E-07
998	1.30032E-06	7.00167E-07
999	2.7864E-07	1.50036E-07
1002	6.50161E-07	3.50083E-07
1003	2.69352E-06	1.45035E-06
1004	1.20744E-06	6.50155E-07
1006	0.00287306	0.001547018
1008	1.3932E-06	7.50179E-07
1010	1.8576E-07	1.00024E-07
1014	0.00031087	0.00016739
1015	2.7864E-06	1.50036E-06
1017	0.000917284	0.000493918
1018	1.57896E-06	8.50202E-07
1019	2.97216E-06	1.60038E-06
1022	1.02168E-06	5.50131E-07
1026	1.95048E-06	1.05025E-06
1027	7.43041E-07	4.00095E-07
1028	1.59754E-05	8.60205E-06
1031	2.322E-06	1.2503E-06
1034	2.7864E-07	1.50036E-07
1035	1.0031E-05	5.40129E-06
1044	6.50161E-07	3.50083E-07
1048	2.58207E-05	1.39033E-05
1049	0.002638073	0.001420488
1052	1.02168E-06	5.50131E-07
1053	9.28801E-07	5.00119E-07
1058	2.97216E-06	1.60038E-06
1061	3.34368E-06	1.80043E-06
1063	3.7152E-06	2.00048E-06
1069	0.001743174	0.000938624
1071	3.80808E-06	2.05049E-06
1074	2.13624E-06	1.15027E-06
1075	8.35921E-07	4.50107E-07
1076	1.88547E-05	1.01524E-05
1079	4.644E-06	2.5006E-06
1080	1.8576E-07	1.00024E-07
1082	1.8576E-06	1.00024E-06
1083	7.43041E-07	4.00095E-07
1084	1.67184E-06	9.00214E-07
1085	2.04336E-06	1.10026E-06
1086	1.3932E-06	7.50179E-07
1087	1.95048E-06	1.05025E-06
1092	1.8576E-07	1.00024E-07
1094	7.43041E-07	4.00095E-07
1096	8.35921E-07	4.50107E-07
1097	2.322E-06	1.2503E-06
1100	1.8576E-07	1.00024E-07
1102	9.28801E-08	5.00119E-08
1108	9.28801E-08	5.00119E-08
1112	7.43041E-07	4.00095E-07
1122	3.99384E-06	2.15051E-06
1124	6.87313E-06	3.70088E-06
1126	1.95048E-05	1.05025E-05
1147	1.67184E-06	9.00214E-07
1148	8.35921E-07	4.50107E-07
1160	2.41488E-06	1.30031E-06
1164	5.66569E-06	3.05073E-06
1165	6.31585E-06	3.40081E-06
1176	5.94433E-06	3.20076E-06
1178	6.03721E-06	3.25077E-06
1184	0.005529059	0.002977159
1188	5.66569E-06	3.05073E-06
1197	8.35921E-07	4.50107E-07
1206	2.97216E-06	1.60038E-06
1219	2.87928E-06	1.55037E-06
1223	5.01552E-06	2.70064E-06
1229	1.0031E-05	5.40129E-06
1231	0.001894847	0.001020293
1233	2.04336E-06	1.10026E-06
1238	1.30032E-06	7.00167E-07
1244	2.87928E-06	1.55037E-06
1245	0.000776942	0.00041835
1246	2.60064E-06	1.40033E-06
1247	0.001225088	0.000659657
1249	0.001271343	0.000684563
1251	3.06504E-06	1.65039E-06
1252	1.01239E-05	5.4513E-06
1254	3.90096E-06	2.1005E-06
1255	2.322E-06	1.2503E-06
1258	8.35921E-07	4.50107E-07
1260	2.13624E-06	1.15027E-06
1261	6.50161E-07	3.50083E-07
1264	0.003398297	0.001829836
1265	1.17029E-05	6.3015E-06
1267	8.35921E-07	4.50107E-07
1270	3.62232E-06	1.95046E-06
1272	1.11456E-06	6.00143E-07
1273	3.7152E-07	2.00048E-07
1274	4.644E-07	2.5006E-07
1275	2.322E-06	1.2503E-06
1276	8.35921E-07	4.50107E-07
1280	0.000162912	8.77209E-05
1281	1.02168E-06	5.50131E-07
1282	1.35605E-05	7.30174E-06
1283	4.92264E-06	2.65063E-06
1285	5.47993E-06	2.9507E-06
1286	4.73688E-06	2.55061E-06
1288	6.13009E-06	3.30079E-06
1290	4.55112E-06	2.45058E-06
1292	3.90096E-06	2.1005E-06
1293	2.322E-06	1.2503E-06
1294	1.57896E-06	8.50202E-07
1295	1.8576E-06	1.00024E-06
1296	2.322E-06	1.2503E-06
1299	3.99384E-06	2.15051E-06
1302	3.43656E-06	1.85044E-06
1303	7.43041E-06	4.00095E-06
1304	2.41488E-06	1.30031E-06
1305	3.52944E-06	1.90045E-06
1307	2.51705E-05	1.35532E-05
1308	2.0155E-05	1.08526E-05
1309	6.31585E-06	3.40081E-06
1310	2.7864E-06	1.50036E-06
1311	6.67808E-05	3.59586E-05
1313	0.000111642	6.01143E-05
1314	1.98763E-05	1.07025E-05
1317	4.644E-07	2.5006E-07
1318	3.15792E-06	1.7004E-06
1322	0.000315328	0.00016979
1323	6.50161E-07	3.50083E-07
1326	2.22912E-06	1.20029E-06
1328	0.000385731	0.000207699
1329	2.13624E-06	1.15027E-06
1333	1.48608E-06	8.00191E-07
1334	2.322E-06	1.2503E-06
1335	9.28801E-06	5.00119E-06
1336	6.68737E-06	3.60086E-06
1337	1.20744E-06	6.50155E-07
1338	9.28801E-06	5.00119E-06
1339	1.76472E-06	9.50226E-07
1340	3.52944E-06	1.90045E-06
1341	4.644E-07	2.5006E-07
1343	2.7864E-07	1.50036E-07
1345	0.001338588	0.000720772
1346	9.00937E-06	4.85116E-06
1348	0.001364316	0.000734625
1349	8.08057E-06	4.35104E-06
1351	2.91643E-05	1.57037E-05
1352	6.59449E-05	3.55085E-05
1353	1.02168E-06	5.50131E-07
1354	6.68737E-06	3.60086E-06
1355	1.48608E-06	8.00191E-07
1356	8.35921E-07	4.50107E-07
1358	5.29417E-06	2.85068E-06
1363	1.02168E-06	5.50131E-07
1364	2.41488E-06	1.30031E-06
1365	1.20744E-06	6.50155E-07
1366	3.7152E-07	2.00048E-07
1371	1.8576E-07	1.00024E-07
1373	1.8576E-07	1.00024E-07
1376	1.76472E-06	9.50226E-07
1377	6.50161E-07	3.50083E-07
1379	1.8576E-07	1.00024E-07
1381	1.67184E-06	9.00214E-07
1382	0.000389725	0.00020985
1383	8.35921E-07	4.50107E-07
1390	3.62232E-06	1.95046E-06
1391	2.7864E-07	1.50036E-07
1392	1.3932E-05	7.50179E-06
1393	7.43041E-07	4.00095E-07
1396	0.00012093	6.51155E-05
1397	5.57281E-07	3.00071E-07
1398	5.1084E-06	2.75066E-06
1399	2.69352E-06	1.45035E-06
1401	4.644E-07	2.5006E-07
1402	1.95048E-06	1.05025E-06
1404	0.000475546	0.000256061
1405	1.20744E-06	6.50155E-07
1406	5.1084E-06	2.75066E-06
1407	1.48608E-06	8.00191E-07
1408	6.50161E-06	3.50083E-06
1409	1.8576E-07	1.00024E-07
1411	4.644E-07	2.5006E-07
1413	0.003261949	0.001756418
1418	1.20744E-06	6.50155E-07
1421	2.60064E-06	1.40033E-06
1422	1.8576E-06	1.00024E-06
1423	6.87313E-06	3.70088E-06
1426	3.7152E-06	2.00048E-06
1428	9.10225E-06	4.90117E-06
1445	1.11456E-06	6.00143E-07
1449	0.001883422	0.001014142
1450	1.20744E-06	6.50155E-07
1451	4.644E-07	2.5006E-07
1452	7.43041E-07	4.00095E-07
1454	1.8576E-06	1.00024E-06
1455	9.28801E-07	5.00119E-07
1458	1.3932E-06	7.50179E-07
1459	9.28801E-07	5.00119E-07
1461	2.7864E-07	1.50036E-07
1462	3.7152E-07	2.00048E-07
1464	6.50161E-07	3.50083E-07
1465	3.06504E-06	1.65039E-06
1467	9.28801E-07	5.00119E-07
1471	2.97216E-06	1.60038E-06
1472	1.8576E-07	1.00024E-07
1473	9.28801E-08	5.00119E-08
1474	9.28801E-07	5.00119E-07
1476	3.7152E-07	2.00048E-07
1478	1.30032E-06	7.00167E-07
1479	2.322E-06	1.2503E-06
1482	7.52329E-06	4.05096E-06
1484	1.57896E-06	8.50202E-07
1488	9.28801E-07	5.00119E-07
1490	1.57896E-06	8.50202E-07
1491	1.52323E-05	8.20195E-06
1492	8.45209E-06	4.55108E-06
1493	1.48608E-06	8.00191E-07
1494	1.11456E-06	6.00143E-07
1495	8.35921E-07	4.50107E-07
1496	4.4118E-05	2.37557E-05
1497	1.02168E-06	5.50131E-07
1498	4.644E-07	2.5006E-07
1499	1.48608E-06	8.00191E-07
1501	2.7864E-06	1.50036E-06
1502	8.17345E-06	4.40105E-06
1503	6.50161E-07	3.50083E-07
1504	5.57281E-07	3.00071E-07
1505	1.57896E-06	8.50202E-07
1509	5.29417E-06	2.85068E-06
1510	1.02168E-06	5.50131E-07
1511	0.001067285	0.000574687
1512	6.50161E-07	3.50083E-07
1513	5.38705E-06	2.90069E-06
1515	1.48608E-06	8.00191E-07
1516	1.91333E-05	1.03025E-05
1517	1.29103E-05	6.95166E-06
1519	3.99384E-06	2.15051E-06
1520	1.40249E-05	7.5518E-06
1521	5.57281E-07	3.00071E-07
1522	6.50161E-07	3.50083E-07
1525	4.08672E-06	2.20052E-06
1526	9.28801E-07	5.00119E-07
1527	2.04336E-06	1.10026E-06
1528	3.7152E-07	2.00048E-07
1529	1.95048E-06	1.05025E-06
1530	4.644E-07	2.5006E-07
1531	3.15792E-06	1.7004E-06
1532	2.9443E-05	1.58538E-05
1533	7.43041E-07	4.00095E-07
1534	4.644E-06	2.5006E-06
1535	1.20744E-06	6.50155E-07
1537	3.7152E-07	2.00048E-07
1538	1.82045E-05	9.80233E-06
1540	1.3932E-06	7.50179E-07
1542	4.644E-07	2.5006E-07
1544	1.11456E-06	6.00143E-07
1547	3.7152E-07	2.00048E-07
1548	1.8576E-06	1.00024E-06
1549	0.00174596	0.000940124
1551	9.28801E-08	5.00119E-08
1553	8.35921E-07	4.50107E-07
1556	8.35921E-07	4.50107E-07
1557	1.02168E-06	5.50131E-07
1559	7.43041E-07	4.00095E-07
1561	1.57896E-06	8.50202E-07
1563	0.004117932	0.002217328
1564	0.002863865	0.001542067
1565	3.52944E-06	1.90045E-06
1566	3.7152E-07	2.00048E-07
1570	0.002068254	0.001113665
1571	2.7864E-07	1.50036E-07
1575	2.04336E-06	1.10026E-06
1579	3.99384E-06	2.15051E-06
1580	8.91649E-06	4.80114E-06
1581	6.87313E-06	3.70088E-06
1582	3.7152E-07	2.00048E-07
1583	2.69352E-06	1.45035E-06
1584	2.50776E-06	1.35032E-06
1587	3.04647E-05	1.64039E-05
1588	0.000332046	0.000178793
1589	0.000695858	0.000374689
1590	5.56352E-05	2.99571E-05
1596	1.48608E-06	8.00191E-07
1597	1.10527E-05	5.95142E-06
1598	1.87618E-05	1.01024E-05
1599	6.59449E-06	3.55085E-06
1600	3.80808E-06	2.05049E-06
1601	1.57896E-06	8.50202E-07
1602	1.76472E-06	9.50226E-07
1604	2.04336E-06	1.10026E-06
1605	1.11456E-06	6.00143E-07
1606	1.67184E-06	9.00214E-07
1607	1.57896E-06	8.50202E-07
1610	1.02168E-06	5.50131E-07
1612	0.001085025	0.000584239
1613	8.45209E-06	4.55108E-06
1614	9.28801E-07	5.00119E-07
1615	7.43041E-07	4.00095E-07
1616	4.644E-07	2.5006E-07
1618	1.02168E-06	5.50131E-07
1620	6.50161E-07	3.50083E-07
1622	3.7152E-07	2.00048E-07
1623	4.27248E-06	2.30055E-06
1624	2.41488E-06	1.30031E-06
1625	0.00099038	0.000533277
1626	1.8576E-07	1.00024E-07
1629	6.22297E-06	3.3508E-06
1630	5.57281E-07	3.00071E-07
1631	6.50161E-07	3.50083E-07
1632	6.50161E-07	3.50083E-07
1638	9.28801E-07	5.00119E-07
1639	2.57278E-05	1.38533E-05
1640	7.43041E-07	4.00095E-07
1641	0.001957541	0.001054051
1642	3.7152E-07	2.00048E-07
1643	6.50161E-07	3.50083E-07
1646	1.20744E-06	6.50155E-07
1648	2.7864E-07	1.50036E-07
1650	4.644E-07	2.5006E-07
1652	8.35921E-07	4.50107E-07
1655	2.7864E-06	1.50036E-06
1656	7.43041E-07	4.00095E-07
1657	4.644E-07	2.5006E-07
1659	2.7864E-07	1.50036E-07
1660	3.7152E-07	2.00048E-07
1661	1.67184E-06	9.00214E-07
1664	8.35921E-07	4.50107E-07
1665	3.52944E-06	1.90045E-06
1680	6.31585E-06	3.40081E-06
1681	0.000511119	0.000275216
1683	1.20744E-06	6.50155E-07
1684	0.000989266	0.000532677
1685	0.000364183	0.000196097
1686	1.95048E-06	1.05025E-06
1687	4.644E-07	2.5006E-07
1688	1.3932E-06	7.50179E-07
1689	4.644E-07	2.5006E-07
1691	1.8576E-07	1.00024E-07
1692	1.48608E-06	8.00191E-07
1693	1.76472E-06	9.50226E-07
1694	3.99384E-06	2.15051E-06
1697	8.35921E-07	4.50107E-07
1698	1.8576E-07	1.00024E-07
1703	1.3932E-06	7.50179E-07
1705	2.7864E-07	1.50036E-07
1708	0.002756774	0.001484404
1709	1.44893E-05	7.80186E-06
1710	6.13009E-06	3.30079E-06
1711	3.34368E-06	1.80043E-06
1712	1.67184E-06	9.00214E-07
1713	2.7864E-07	1.50036E-07
1714	3.43656E-06	1.85044E-06
1717	3.06504E-05	1.65039E-05
1718	1.02168E-06	5.50131E-07
1719	2.04336E-06	1.10026E-06
1721	4.644E-07	2.5006E-07
1724	9.28801E-07	5.00119E-07
1725	1.3932E-06	7.50179E-07
1727	1.21673E-05	6.55156E-06
1731	1.48608E-06	8.00191E-07
1732	1.20744E-06	6.50155E-07
1735	2.7864E-07	1.50036E-07
1736	6.50161E-07	3.50083E-07
1741	6.78025E-06	3.65087E-06
1744	1.11456E-05	6.00143E-06
1747	1.92262E-05	1.03525E-05
1748	1.48608E-06	8.00191E-07
1749	7.43041E-07	4.00095E-07
1750	3.80808E-06	2.05049E-06
1751	8.35921E-07	4.50107E-07
1753	1.76472E-06	9.50226E-07
1757	8.35921E-06	4.50107E-06
1764	3.37155E-05	1.81543E-05
1766	3.15792E-06	1.7004E-06
1767	0.000520872	0.000280467
1768	0.00285179	0.001535566
1769	0.001507351	0.000811643
1771	4.644E-07	2.5006E-07
1772	2.97216E-06	1.60038E-06
1773	0.001778561	0.000957678
1774	1.95048E-06	1.05025E-06
1776	1.30032E-06	7.00167E-07
1777	1.24459E-05	6.7016E-06
