SampleID	gut_1	gut_2	gut_3	gut_4	gut_5	gut_6	gut_7	gut_8	gut_9	gut_10	gut_11	gut_12	gut_13	gut_14	gut_15	gut_16	gut_17	gut_18	gut_19	gut_20	gut_21	gut_22	gut_23	gut_24	gut_25	gut_26	gut_27	gut_28	gut_29	gut_30	gut_31	gut_32	gut_33	gut_34	gut_35	gut_36	gut_37	gut_38	gut_39	gut_40	gut_41	gut_42	gut_43	gut_44	gut_45	gut_46	gut_47	gut_48	gut_49	gut_50	gut_51	gut_52	gut_53	gut_54	gut_55	gut_56	gut_57	gut_58	gut_59	gut_60	gut_61	gut_62	gut_63	gut_64	gut_65	gut_66	gut_67	gut_68	gut_69	gut_70	gut_71	gut_72	gut_73	gut_74	gut_75	gut_76	gut_77	gut_78	gut_79	gut_80	gut_81	gut_82	gut_83	gut_84	gut_85	gut_86	gut_87	gut_88	gut_89	gut_90	gut_91	gut_92	gut_93	gut_94	gut_95	gut_96	gut_97	gut_98	gut_99	gut_100
gut_16	0.734436	0.750349	0.753435	0.767897	0.725812	0.746515	0.755742	0.718013	0.708114	0.747723	0.747126	0.74341	0.747854	0.75331	0.7402	0	0.750728	0.725652	0.754996	0.711885	0.728603	0.739591	0.756805	0.729386	0.700965	0.741494	0.721882	0.744657	0.72377	0.751383	0.715632	0.71582	0.744658	0.718033	0.746263	0.760702	0.737134	0.744281	0.739486	0.715662	0.723508	0.75485	0.706706	0.73519	0.761171	0.744675	0.690355	0.749575	0.713608	0.739975	0.689689	0.718268	0.765614	0.746978	0.714838	0.746547	0.732638	0.717427	0.739219	0.715632	0.760889	0.721827	0.725592	0.674855	0.730404	0.761439	0.716058	0.75297	0.743441	0.718943	0.741171	0.725939	0.73375	0.734135	0.746969	0.724208	0.739842	0.726894	0.727145	0.71923	0.7075	0.700027	0.757829	0.733644	0.695543	0.752854	0.753909	0.697626	0.744871	0.74632	0.751913	0.698542	0.718449	0.732864	0.732201	0.720096	0.731224	0.71866	0.724309	0.743717
gut_17	0.761624	0.779845	0.75086	0.762957	0.773101	0.755158	0.751985	0.753909	0.725305	0.749286	0.749944	0.725274	0.774867	0.721054	0.71328	0.750728	0	0.717035	0.77461	0.703182	0.768202	0.752344	0.759038	0.736951	0.750323	0.745294	0.756564	0.746385	0.758287	0.782233	0.757098	0.7414	0.75202	0.770786	0.757107	0.770643	0.748138	0.753541	0.757738	0.740864	0.736942	0.754977	0.744241	0.742798	0.772811	0.739672	0.743916	0.758633	0.741881	0.741687	0.74968	0.76865	0.754508	0.702532	0.731597	0.751556	0.733824	0.73884	0.725109	0.711729	0.710517	0.714707	0.773357	0.747578	0.757082	0.735357	0.713587	0.743681	0.69004	0.740341	0.761059	0.736694	0.746805	0.7352	0.728312	0.731318	0.753012	0.748344	0.754565	0.761524	0.764511	0.72571	0.715179	0.747823	0.729696	0.753991	0.751642	0.751691	0.743397	0.755258	0.759777	0.740037	0.705118	0.747487	0.727785	0.718351	0.75037	0.748567	0.728249	0.741403
gut_18	0.766575	0.755046	0.775818	0.751078	0.770435	0.757106	0.773247	0.731238	0.70048	0.776351	0.73811	0.744355	0.749121	0.762239	0.746413	0.725652	0.717035	0	0.76325	0.723371	0.755246	0.736939	0.766166	0.757398	0.738389	0.76064	0.747837	0.739946	0.766804	0.751799	0.722707	0.745948	0.751073	0.767524	0.759557	0.762232	0.752523	0.777746	0.779958	0.764051	0.75225	0.73476	0.77473	0.745848	0.787446	0.746208	0.746806	0.726165	0.771597	0.752247	0.737408	0.757214	0.74795	0.734978	0.711536	0.749054	0.76514	0.759796	0.753091	0.744721	0.730357	0.755301	0.75133	0.738105	0.750817	0.74582	0.737854	0.759953	0.753302	0.738956	0.794618	0.746883	0.739704	0.756614	0.754321	0.741518	0.756911	0.709207	0.742262	0.709319	0.748698	0.73118	0.751775	0.746624	0.71933	0.758474	0.750695	0.756008	0.727583	0.770249	0.753546	0.717871	0.746737	0.737398	0.737051	0.731989	0.762318	0.762239	0.754305	0.749747
gut_19	0.728346	0.787567	0.764816	0.795304	0.708281	0.7552	0.748516	0.758302	0.720918	0.769691	0.7429	0.742697	0.759867	0.748103	0.717912	0.754996	0.77461	0.76325	0	0.748075	0.751177	0.741207	0.754322	0.738226	0.752106	0.720514	0.719494	0.757994	0.769434	0.767651	0.742612	0.727429	0.749628	0.726311	0.751507	0.755068	0.698769	0.725524	0.758486	0.720567	0.735508	0.714761	0.73027	0.755869	0.783477	0.7493	0.76761	0.756312	0.740839	0.74672	0.715545	0.761611	0.775598	0.706697	0.74568	0.778235	0.724981	0.724417	0.763884	0.732103	0.768235	0.754523	0.766566	0.677972	0.767868	0.728568	0.770963	0.673558	0.7616	0.746922	0.781362	0.730251	0.738577	0.720733	0.723107	0.770559	0.734105	0.767241	0.770512	0.736626	0.752639	0.751378	0.718085	0.765018	0.744107	0.731575	0.727969	0.722444	0.71313	0.769797	0.780558	0.751314	0.728189	0.759376	0.732141	0.727385	0.743982	0.724272	0.735288	0.765175
gut_20	0.763657	0.729271	0.75457	0.719675	0.709932	0.743928	0.736162	0.757869	0.752926	0.70122	0.734355	0.712167	0.763959	0.740463	0.691507	0.711885	0.703182	0.723371	0.748075	0	0.714844	0.726577	0.725392	0.70059	0.736542	0.730095	0.751892	0.72658	0.755491	0.7548	0.740918	0.707126	0.761933	0.721561	0.706581	0.744671	0.700285	0.731421	0.771879	0.730228	0.728342	0.721808	0.713993	0.711369	0.748196	0.737846	0.746207	0.75247	0.719847	0.733736	0.731461	0.753544	0.726636	0.714107	0.736281	0.743388	0.715542	0.756462	0.738546	0.707331	0.763709	0.708423	0.714175	0.711779	0.746953	0.718283	0.765855	0.734627	0.715328	0.737831	0.737253	0.764	0.735652	0.714712	0.726244	0.728949	0.736784	0.758851	0.74616	0.690284	0.737972	0.713026	0.732911	0.750515	0.689629	0.739875	0.714428	0.737198	0.726963	0.730653	0.749695	0.746059	0.720689	0.720646	0.755596	0.758603	0.757292	0.755495	0.686602	0.696561
gut_21	0.729404	0.756584	0.734242	0.742168	0.735212	0.735487	0.730632	0.73556	0.722501	0.734891	0.741601	0.758376	0.738177	0.732093	0.736822	0.728603	0.768202	0.755246	0.751177	0.714844	0	0.70714	0.750358	0.730235	0.737401	0.736103	0.741889	0.725792	0.729293	0.719354	0.726035	0.73063	0.722966	0.707899	0.729217	0.753025	0.690952	0.711495	0.750698	0.699024	0.751565	0.709558	0.720501	0.737188	0.750559	0.74743	0.704675	0.715736	0.710603	0.706148	0.693169	0.726712	0.734616	0.703959	0.711976	0.729721	0.723785	0.71728	0.73173	0.730483	0.744286	0.724865	0.701054	0.728592	0.688329	0.739215	0.726687	0.747335	0.729033	0.749077	0.709024	0.723808	0.758117	0.71962	0.71093	0.750132	0.750684	0.734984	0.745424	0.691046	0.749428	0.728815	0.755357	0.716725	0.712142	0.725466	0.762547	0.71926	0.733103	0.723522	0.748159	0.755462	0.761142	0.742503	0.712885	0.719264	0.739685	0.711596	0.709548	0.759171
gut_22	0.715745	0.730826	0.754162	0.730251	0.723015	0.753974	0.748291	0.727173	0.703732	0.728534	0.759921	0.74137	0.767361	0.723237	0.746922	0.739591	0.752344	0.736939	0.741207	0.726577	0.70714	0	0.730708	0.768694	0.684996	0.723583	0.751444	0.732425	0.765982	0.747961	0.721068	0.73747	0.744527	0.75204	0.750389	0.76694	0.724837	0.757664	0.710529	0.750226	0.768522	0.747431	0.760442	0.754813	0.742662	0.715181	0.719851	0.72948	0.717669	0.736964	0.721148	0.737153	0.723691	0.714489	0.753378	0.70482	0.737345	0.746584	0.765703	0.763457	0.751853	0.738676	0.740026	0.745138	0.748007	0.742178	0.742087	0.74882	0.733478	0.725856	0.739145	0.764375	0.744087	0.713633	0.719834	0.7007	0.765642	0.762118	0.732913	0.673599	0.743561	0.712352	0.744121	0.744135	0.728693	0.730052	0.741102	0.7518	0.715604	0.750344	0.728059	0.739336	0.725287	0.704159	0.748473	0.71913	0.730886	0.746079	0.707702	0.763072
gut_23	0.764399	0.722336	0.751588	0.73362	0.745613	0.742279	0.744058	0.757555	0.708947	0.763199	0.728203	0.730582	0.736414	0.728364	0.7469	0.756805	0.759038	0.766166	0.754322	0.725392	0.750358	0.730708	0	0.734401	0.738932	0.726461	0.748992	0.727484	0.725605	0.744977	0.717813	0.726323	0.741283	0.718146	0.772395	0.727463	0.734037	0.755695	0.737542	0.758074	0.723066	0.735691	0.748228	0.701826	0.713079	0.716281	0.719821	0.716094	0.752409	0.752805	0.72969	0.733492	0.747508	0.7215	0.741313	0.731508	0.741946	0.76639	0.733545	0.722151	0.757547	0.727111	0.761128	0.744675	0.749955	0.739299	0.728808	0.741629	0.758314	0.748162	0.766461	0.725393	0.725802	0.733408	0.724538	0.737706	0.718964	0.733126	0.709365	0.722585	0.765992	0.753134	0.735214	0.730201	0.708999	0.743873	0.776936	0.734434	0.721864	0.739041	0.74479	0.740471	0.728544	0.716914	0.765977	0.747502	0.710389	0.750489	0.730021	0.753709
gut_24	0.743074	0.72893	0.743092	0.749163	0.729994	0.707434	0.747868	0.741467	0.730799	0.740581	0.713844	0.713621	0.745468	0.75912	0.685978	0.729386	0.736951	0.757398	0.738226	0.70059	0.730235	0.768694	0.734401	0	0.746133	0.719466	0.754793	0.740811	0.722764	0.724991	0.729156	0.704904	0.740755	0.761677	0.745663	0.705956	0.674778	0.739608	0.729772	0.731396	0.734427	0.709909	0.723915	0.742006	0.754493	0.728212	0.699909	0.713656	0.746505	0.734249	0.714092	0.741479	0.760135	0.699319	0.741504	0.776771	0.683037	0.773857	0.745565	0.752288	0.740592	0.693305	0.717085	0.710566	0.740009	0.726096	0.743874	0.728395	0.733096	0.736365	0.727487	0.745782	0.728632	0.729583	0.705555	0.707885	0.747955	0.701636	0.73886	0.72305	0.725764	0.736255	0.733218	0.726387	0.71779	0.732864	0.707689	0.710458	0.720293	0.733936	0.720147	0.730265	0.744947	0.72681	0.761785	0.698974	0.742053	0.749688	0.728105	0.697087
gut_25	0.762181	0.705693	0.745894	0.757795	0.750261	0.729126	0.744579	0.756725	0.736779	0.733555	0.760586	0.736018	0.741091	0.753468	0.750084	0.700965	0.750323	0.738389	0.752106	0.736542	0.737401	0.684996	0.738932	0.746133	0	0.770905	0.719482	0.741025	0.747141	0.735649	0.736552	0.710158	0.740633	0.70599	0.743516	0.749902	0.73046	0.75667	0.763769	0.762085	0.717333	0.737382	0.741082	0.760685	0.740313	0.725843	0.726144	0.744606	0.705403	0.726166	0.690061	0.722668	0.746455	0.714505	0.769634	0.746084	0.721611	0.741568	0.76189	0.735619	0.755505	0.722424	0.727412	0.696783	0.737894	0.716092	0.714921	0.742994	0.731129	0.752618	0.748112	0.763214	0.735588	0.744585	0.740195	0.729418	0.742738	0.736572	0.714138	0.721168	0.701237	0.699872	0.720544	0.722141	0.716094	0.742472	0.722949	0.726446	0.739053	0.756708	0.732335	0.721228	0.71105	0.727463	0.748005	0.726857	0.76555	0.733606	0.730305	0.761906
