taxID	abd_species	abd_all
274537	0.000118143	3.19996E-05
274539	5.16876E-05	1.39998E-05
281093	7.38394E-06	1.99997E-06
288768	7.38394E-06	1.99997E-06
303682	7.38394E-06	1.99997E-06
307502	8.86073E-05	2.39997E-05
309889	7.38394E-06	1.99997E-06
310783	7.38394E-06	1.99997E-06
312540	7.38394E-06	1.99997E-06
313985	1.47679E-05	3.99994E-06
317577	7.38394E-06	1.99997E-06
317659	6.64555E-05	1.79997E-05
319475	2.95358E-05	7.99989E-06
327160	7.38394E-06	1.99997E-06
332411	1.47679E-05	3.99994E-06
332950	7.38394E-06	1.99997E-06
345631	3.69197E-05	9.99986E-06
345632	5.90715E-05	1.59998E-05
351614	2.95358E-05	7.99989E-06
357143	7.38394E-06	1.99997E-06
360316	2.95358E-05	7.99989E-06
364410	7.38394E-06	1.99997E-06
368602	7.38394E-06	1.99997E-06
381751	7.38394E-06	1.99997E-06
392423	0.000369197	9.99986E-05
394935	7.38394E-05	1.99997E-05
409322	8.86073E-05	2.39997E-05
411486	7.38394E-06	1.99997E-06
425400	7.38394E-05	1.99997E-05
436114	7.38394E-06	1.99997E-06
443143	7.38394E-06	1.99997E-06
465543	7.38394E-06	1.99997E-06
472963	2.95358E-05	7.99989E-06
477976	7.38394E-06	1.99997E-06
483199	7.38394E-06	1.99997E-06
483908	7.38394E-06	1.99997E-06
488547	7.38394E-06	1.99997E-06
521377	0.00024367	6.59991E-05
522492	7.38394E-06	1.99997E-06
531814	7.38394E-06	1.99997E-06
540500	7.38394E-06	1.99997E-06
549003	7.38394E-06	1.99997E-06
549169	2.95358E-05	7.99989E-06
632773	7.38394E-06	1.99997E-06
653940	0.00031751	8.59988E-05
666686	7.38394E-06	1.99997E-06
667135	7.38394E-06	1.99997E-06
667137	7.38394E-06	1.99997E-06
686578	7.38394E-06	1.99997E-06
688079	1.47679E-05	3.99994E-06
748280	1.47679E-05	3.99994E-06
762209	7.38394E-06	1.99997E-06
762212	7.38394E-06	1.99997E-06
856736	3.69197E-05	9.99986E-06
866790	0.000140295	3.79995E-05
868131	7.38394E-06	1.99997E-06
908285	7.38394E-06	1.99997E-06
944481	7.38394E-06	1.99997E-06
980427	0.001299574	0.000351995
1043206	3.69197E-05	9.99986E-06
1108595	0.000184599	4.99993E-05
1134406	7.38394E-06	1.99997E-06
1150948	7.38394E-06	1.99997E-06
1160095	7.38394E-06	1.99997E-06
1161413	7.38394E-06	1.99997E-06
1166950	7.38394E-06	1.99997E-06
1173270	7.38394E-06	1.99997E-06
1211322	7.38394E-06	1.99997E-06
1266765	7.38394E-06	1.99997E-06
1289519	7.38394E-06	1.99997E-06
1293648	7.38394E-06	1.99997E-06
1295382	7.38394E-06	1.99997E-06
1301915	4.43037E-05	1.19998E-05
1313265	7.38394E-06	1.99997E-06
1321777	7.38394E-06	1.99997E-06
1335053	7.38394E-06	1.99997E-06
1340425	5.90715E-05	1.59998E-05
1354301	7.38394E-06	1.99997E-06
1379702	5.90715E-05	1.59998E-05
1382803	3.69197E-05	9.99986E-06
1400001	7.38394E-06	1.99997E-06
1410575	7.38394E-06	1.99997E-06
1429083	7.38394E-06	1.99997E-06
1432792	4.43037E-05	1.19998E-05
1450694	7.38394E-06	1.99997E-06
1451454	7.38394E-06	1.99997E-06
1461579	7.38394E-06	1.99997E-06
1475481	2.21518E-05	5.99992E-06
1489678	2.95358E-05	7.99989E-06
1510391	0.000110759	2.99996E-05
1537400	1.47679E-05	3.99994E-06
1539298	7.38394E-06	1.99997E-06
1548147	0.00028059	7.59989E-05
1548148	2.95358E-05	7.99989E-06
1548750	7.38394E-06	1.99997E-06
1564487	7.38394E-06	1.99997E-06
1583341	7.38394E-05	1.99997E-05
1601833	1.47679E-05	3.99994E-06
1605838	2.21518E-05	5.99992E-06
1605993	0.000140295	3.79995E-05
1628212	1.47679E-05	3.99994E-06
1635258	1.47679E-05	3.99994E-06
1635284	7.38394E-06	1.99997E-06
1641381	7.38394E-06	1.99997E-06
1649580	7.38394E-06	1.99997E-06
1658110	7.38394E-06	1.99997E-06
1659194	7.38394E-06	1.99997E-06
1665556	1.47679E-05	3.99994E-06
1674923	7.38394E-06	1.99997E-06
1679444	7.38394E-06	1.99997E-06
1702250	7.38394E-06	1.99997E-06
1736338	7.38394E-06	1.99997E-06
1736376	1.47679E-05	3.99994E-06
1737569	7.38394E-06	1.99997E-06
1760988	7.38394E-06	1.99997E-06
1768112	7.38394E-06	1.99997E-06
1805247	4.43037E-05	1.19998E-05
1806667	7.38394E-06	1.99997E-06
1825523	7.38394E-06	1.99997E-06
1848903	1.47679E-05	3.99994E-06
1868325	7.38394E-06	1.99997E-06
1890302	7.38394E-06	1.99997E-06
1898103	1.47679E-05	3.99994E-06
1903179	5.16876E-05	1.39998E-05
1915388	7.38394E-06	1.99997E-06
1916066	7.38394E-06	1.99997E-06
1919059	7.38394E-06	1.99997E-06
1924934	2.95358E-05	7.99989E-06
1958950	7.38394E-06	1.99997E-06
1960827	7.38394E-06	1.99997E-06
1985873	1.47679E-05	3.99994E-06
2011007	4.43037E-05	1.19998E-05
2011013	7.38394E-06	1.99997E-06
2014074	7.38394E-06	1.99997E-06
2014876	2.95358E-05	7.99989E-06
2014887	7.38394E-06	1.99997E-06
2017681	7.38394E-06	1.99997E-06
2024409	7.38394E-06	1.99997E-06
2024555	7.38394E-06	1.99997E-06
2026304	8.86073E-05	2.39997E-05
2026885	7.38394E-06	1.99997E-06
2027460	7.38394E-06	1.99997E-06
2040649	7.38394E-06	1.99997E-06
2052941	7.38394E-06	1.99997E-06
2059672	0.000103375	2.79996E-05
2066515	6.64555E-05	1.79997E-05
2073169	2.95358E-05	7.99989E-06
2077146	5.90715E-05	1.59998E-05
2078785	1.47679E-05	3.99994E-06
2078786	7.38394E-06	1.99997E-06
2080419	7.38394E-06	1.99997E-06
2082189	1.47679E-05	3.99994E-06
2135459	2.21518E-05	5.99992E-06
2135588	7.38394E-06	1.99997E-06
2135665	7.38394E-06	1.99997E-06
2161826	2.21518E-05	5.99992E-06
2202141	2.21518E-05	5.99992E-06
2202142	5.16876E-05	1.39998E-05
2290917	7.38394E-06	1.99997E-06
2315333	7.38394E-06	1.99997E-06
2316359	7.38394E-06	1.99997E-06
2320857	7.38394E-05	1.99997E-05
2485137	1.47679E-05	3.99994E-06
2507158	7.38394E-06	1.99997E-06
2508878	0.000118143	3.19996E-05
2528713	7.38394E-06	1.99997E-06
2568653	7.38394E-06	1.99997E-06
2572888	7.38394E-06	1.99997E-06
2583810	7.38394E-06	1.99997E-06
2590779	7.38394E-06	1.99997E-06
2597769	7.38394E-06	1.99997E-06
2603820	2.21518E-05	5.99992E-06
2605945	1.47679E-05	3.99994E-06
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
